% Edge sensor logfile log_20240219_140433.480/log_edge.txt
% 	Calib white 489 599 594 598 584 588 535 421
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 900 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708347874.5479 0 0.000 0.000 0.0000
1708347874.5563 0 0.000 0.000 0.0000
1708347874.5633 0 0.000 0.000 0.0000
1708347874.5707 0 0.000 0.000 0.0000
1708347874.5793 0 0.000 0.000 0.0000
1708347874.5880 0 0.000 0.000 0.0000
1708347874.5954 0 0.000 0.000 0.0000
1708347874.6034 0 0.000 0.000 0.0000
1708347874.6121 0 0.000 0.000 0.0000
1708347874.6196 0 0.000 0.000 0.0000
1708347874.6275 0 0.000 0.000 0.0000
1708347874.6353 0 0.000 0.000 0.0000
1708347874.6429 0 0.000 0.000 0.0000
1708347874.6512 0 0.000 0.000 0.0000
1708347874.6599 0 0.000 0.000 0.0000
1708347874.6675 0 0.000 0.000 0.0000
1708347874.6754 0 0.000 0.000 0.0000
1708347874.6835 0 0.000 0.000 0.0000
1708347874.7030 0 0.000 0.000 0.0000
1708347874.7081 0 0.000 0.000 0.0000
1708347874.7153 0 0.000 0.000 0.0000
1708347874.7236 0 0.000 0.000 0.0000
1708347874.7318 0 0.000 0.000 0.0000
1708347874.7388 0 0.000 0.000 0.0000
1708347874.7490 0 0.000 0.000 0.0000
1708347874.7560 0 0.000 0.000 0.0000
1708347874.7631 0 0.000 0.000 0.0000
1708347874.7752 0 0.000 0.000 0.0000
1708347874.7837 0 0.000 0.000 0.0000
1708347874.7922 0 0.000 0.000 0.0000
1708347874.7954 0 0.000 0.000 0.0000
1708347874.8117 0 0.000 0.000 0.0000
1708347874.8129 0 0.000 0.000 0.0000
1708347874.8200 0 0.000 0.000 0.0000
1708347874.8299 0 0.000 0.000 0.0000
1708347874.8357 0 0.000 0.000 0.0000
1708347874.8426 0 0.000 0.000 0.0000
1708347874.8542 0 0.000 0.000 0.0000
1708347874.8587 0 0.000 0.000 0.0000
1708347874.8668 0 0.000 0.000 0.0000
1708347874.8767 0 0.000 0.000 0.0000
1708347874.8835 0 0.000 0.000 0.0000
1708347874.8925 0 0.000 0.000 0.0000
1708347874.9053 0 0.000 0.000 0.0000
1708347874.9067 0 0.000 0.000 0.0000
1708347874.9176 0 0.000 0.000 0.0000
1708347874.9253 0 0.000 0.000 0.0000
1708347874.9320 0 0.000 0.000 0.0000
1708347874.9388 0 0.000 0.000 0.0000
1708347874.9475 0 0.000 0.000 0.0000
1708347874.9551 0 0.000 0.000 0.0000
1708347874.9626 0 0.000 0.000 0.0000
1708347874.9720 0 0.000 0.000 0.0000
1708347874.9791 0 0.000 0.000 0.0000
1708347874.9867 0 0.000 0.000 0.0000
1708347874.9964 0 0.000 0.000 0.0000
1708347875.0035 0 0.000 0.000 0.0000
1708347875.0115 0 0.000 0.000 0.0000
1708347875.0197 0 0.000 0.000 0.0000
