% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708345561.0966 0 0 0 0
1708345561.1040 0 0 0 0
1708345561.1113 0 0 0 0
1708345561.1201 0 0 0 0
1708345561.1280 0 0 0 0
1708345561.1361 0 0 0 0
1708345561.1448 0 0 0 0
1708345561.1531 0 0 0 0
1708345561.1604 0 0 0 0
1708345561.1688 0 0 0 0
1708345561.1769 0 0 0 0
1708345561.1845 0 0 0 0
1708345561.1923 0 0 0 0
1708345561.2012 0 0 0 0
1708345561.2087 0 0 0 0
1708345561.2163 0 0 0 0
1708345561.2250 0 0 0 0
1708345561.2325 0 0 0 0
1708345561.2401 0 2 0 2
1708345561.2487 0 5 0 3
1708345561.2564 0 6 0 1
1708345561.2639 4294967295 8 -1 2
1708345561.2726 4294967293 11 -2 3
1708345561.2802 4294967292 15 -1 4
1708345561.2884 4294967291 19 -1 4
1708345561.2962 4294967289 23 -2 4
1708345561.3045 4294967287 30 -2 7
1708345561.3123 4294967285 37 -2 7
1708345561.3204 4294967281 45 -4 8
1708345561.3280 4294967277 52 -4 7
1708345561.3367 4294967273 61 -4 9
1708345561.3445 4294967270 72 -3 11
1708345561.3528 4294967265 81 -5 9
1708345561.3606 4294967260 90 -5 9
1708345561.3683 4294967255 101 -5 11
1708345561.3760 4294967250 111 -5 10
1708345561.3848 4294967245 122 -5 11
1708345561.3926 4294967239 132 -6 10
1708345561.4020 4294967234 144 -5 12
1708345561.4084 4294967229 155 -5 11
1708345561.4164 4294967223 165 -6 10
1708345561.4241 4294967217 174 -6 9
1708345561.4329 4294967211 184 -6 10
1708345561.4417 4294967204 196 -7 12
1708345561.4483 4294967198 208 -6 12
1708345561.4569 4294967193 219 -5 11
1708345561.4651 4294967188 227 -5 8
1708345561.4727 4294967182 238 -6 11
1708345561.4806 4294967175 249 -7 11
1708345561.4884 4294967170 260 -5 11
1708345561.4961 4294967166 269 -4 9
1708345561.5050 4294967160 278 -6 9
1708345561.5132 4294967152 288 -8 10
1708345561.5207 4294967146 299 -6 11
1708345561.5287 4294967143 309 -3 10
1708345561.5363 4294967137 318 -6 9
1708345561.5447 4294967130 326 -7 8
1708345561.5522 4294967124 335 -6 9
1708345561.5620 4294967120 346 -4 11
1708345561.5684 4294967115 357 -5 11
1708345561.5762 4294967108 366 -7 9
1708345561.5850 4294967102 374 -6 8
1708345561.5926 4294967097 383 -5 9
1708345561.6003 4294967091 394 -6 11
1708345561.6086 4294967085 405 -6 11
1708345561.6161 4294967080 414 -5 9
1708345561.6239 4294967074 422 -6 8
1708345561.6329 4294967069 432 -5 10
1708345561.6404 4294967063 443 -6 11
1708345561.6482 4294967057 454 -6 11
1708345561.6566 4294967052 463 -5 9
1708345561.6649 4294967046 471 -6 8
