% Edge sensor logfile normalized 'log_20240224_113552.610/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708770952.7827 303 356 520 622 509 366 328 330  0.0000
1708770952.7918 329 435 767 953 715 433 355 355  0.0087
1708770952.8003 337 442 774 949 719 430 363 360  0.0085
1708770952.8109 333 440 774 953 714 435 353 362  0.0089
1708770952.8186 322 432 760 949 717 432 349 352  0.0081
1708770952.8227 318 425 763 944 708 425 349 347  0.0074
1708770952.8293 333 440 765 944 708 421 347 337  0.0074
1708770952.8377 341 437 782 948 721 430 357 345  0.0086
1708770952.8450 331 435 772 946 726 433 359 352  0.0081
1708770952.8532 322 425 758 954 712 425 345 337  0.0085
1708770952.8616 343 438 772 958 722 430 355 357  0.0096
1708770952.8687 343 444 784 967 726 439 374 372  0.0110
1708770952.8776 337 435 765 953 721 435 365 365  0.0087
1708770952.8847 335 442 779 954 721 432 355 352  0.0093
1708770952.8928 324 432 769 942 719 433 355 357  0.0074
1708770952.9013 337 430 774 951 724 449 355 342  0.0088
1708770952.9095 329 414 755 935 705 432 353 370  0.0059
1708770952.9167 324 428 765 944 712 414 347 347  0.0075
1708770952.9255 324 438 767 949 722 421 353 365  0.0083
1708770952.9336 318 435 758 939 699 405 343 382  0.0065
1708770952.9415 320 456 758 915 706 405 341 342  0.0029
1708770952.9490 320 444 765 925 714 432 337 337  0.0047
1708770952.9592 329 437 774 951 714 433 366 362  0.0086
1708770952.9652 329 432 760 951 719 446 363 387  0.0083
1708770952.9730 314 419 751 948 714 417 363 347  0.0077
1708770952.9812 333 430 770 958 724 430 355 350  0.0095
1708770952.9892 337 428 769 968 737 423 366 367  0.0109
1708770953.0057 339 413 758 968 724 453 363 360  0.0103
1708770953.0137 331 414 760 946 737 430 353 367  0.0080
1708770953.0228 324 418 755 960 749 474 361 357  0.0099
1708770953.0295 343 413 753 977 760 474 365 375  0.0120
1708770953.0371 341 430 760 972 769 458 366 365  0.0119
1708770953.0450 343 406 756 974 779 485 376 380  0.0123
1708770953.0534 329 413 746 972 777 477 365 370  0.0118
1708770953.0608 341 413 750 987 793 504 366 360  0.0140
1708770953.0687 339 397 746 986 804 497 388 400  0.0142
1708770953.0769 337 395 736 980 809 511 372 397  0.0136
1708770953.0848 324 387 722 974 802 506 372 360  0.0124
1708770953.0937 322 382 704 975 795 500 365 365  0.0119
1708770953.1011 331 373 710 968 811 506 366 367  0.0119
1708770953.1097 346 383 723 965 827 527 378 382  0.0127
1708770953.1175 331 373 708 974 829 529 374 377  0.0135
1708770953.1257 346 371 703 967 834 529 370 367  0.0130
1708770953.1330 343 359 685 975 847 536 374 365  0.0145
1708770953.1416 333 361 680 956 859 548 365 385  0.0134
1708770953.1488 341 366 685 961 875 566 368 372  0.0159
1708770953.1625 337 347 661 942 877 569 359 362  0.0136
1708770953.1649 337 349 656 941 884 583 355 365  0.0148
1708770953.1729 335 340 637 928 880 583 353 357  0.0116
1708770953.1809 322 333 619 913 918 617 374 372  0.0189
1708770953.1890 341 345 637 923 939 610 376 387  0.0206
1708770953.1972 329 339 623 932 941 631 374 390  0.0212
1708770953.2055 333 333 597 906 936 656 372 377  0.0197
1708770953.2132 337 344 597 889 944 656 376 362  0.0163
1708770953.2214 329 337 579 873 946 671 392 387  0.0137
1708770953.2297 339 340 586 875 959 694 394 372  0.0159
1708770953.2384 346 330 557 852 971 712 396 385  0.0149
1708770953.2453 331 328 529 849 969 712 411 367  0.0145
1708770953.2531 339 333 531 824 982 717 411 370  0.0142
1708770953.2615 324 327 501 800 966 705 413 372  0.0112
1708770953.2697 346 342 512 802 989 749 446 372  0.0145
1708770953.2776 331 333 479 774 989 760 442 372  0.0138
1708770953.2850 333 332 460 778 991 772 460 375  0.0144
1708770953.2938 337 332 461 759 998 783 466 372  0.0148
1708770953.3008 341 342 453 762 1000 807 483 372  0.0161
1708770953.3089 341 335 435 757 994 809 512 385  0.0155
1708770953.3183 333 333 425 733 998 821 506 400  0.0158
1708770953.3253 329 328 414 722 985 816 520 372  0.0142
1708770953.3332 326 337 409 698 984 837 528 372  0.0148
1708770953.3415 322 320 399 684 976 848 530 367  0.0146
1708770953.3496 335 328 394 677 968 858 533 375  0.0146
1708770953.3569 329 333 392 674 976 855 551 367  0.0151
1708770953.3651 341 339 375 684 980 867 555 365  0.0168
1708770953.3734 329 339 378 668 971 873 553 367  0.0164
1708770953.3814 346 342 371 668 976 885 555 365  0.0185
1708770953.3892 356 351 388 670 985 894 576 415  0.0206
1708770953.4007 329 335 369 656 969 901 584 387  0.0210
1708770953.4053 333 339 369 636 957 899 588 382  0.0199
1708770953.4129 324 339 359 632 950 904 584 377  0.0201
1708770953.4212 341 342 357 632 959 913 590 382  0.0209
1708770953.4289 339 325 333 627 964 927 611 392  0.0219
1708770953.4368 333 333 343 629 941 911 603 357  0.0200
1708770953.4449 331 340 359 627 950 922 601 372  0.0210
1708770953.4537 335 335 352 610 948 941 615 370  0.0217
1708770953.4609 329 332 342 615 939 940 623 375  0.0214
1708770953.4691 350 342 352 622 944 936 617 382  0.0214
1708770953.4769 346 344 352 618 944 950 642 395  0.0222
1708770953.4862 329 328 336 610 939 950 646 400  0.0220
1708770953.4935 333 333 321 597 928 955 636 390  0.0215
1708770953.5014 341 335 343 596 936 947 636 395  0.0215
1708770953.5096 329 332 350 608 936 955 636 375  0.0220
1708770953.5168 312 321 324 584 923 947 636 380  0.0209
1708770953.5257 316 309 317 568 907 950 629 332  0.0202
1708770953.5337 324 335 326 587 911 950 636 387  0.0205
1708770953.5416 337 335 335 590 921 934 638 355  0.0202
1708770953.5494 329 327 331 592 927 966 636 380  0.0220
1708770953.5576 341 335 335 585 921 947 634 382  0.0208
1708770953.5648 326 337 329 585 928 952 642 395  0.0214
