% Edge sensor logfile normalized 'log_20240216_160327.041/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708095807.1207 575 573 680 845 939 797 619 607  0.0587
1708095807.1273 630 562 642 762 833 619 365 257  0.0367
1708095807.1360 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095807.1441 976 958 1000 1000 1000 1000 1000 1000  0.1200
1708095807.1518 666 676 793 1000 1000 917 708 712  0.0993
1708095807.1599 271 354 501 712 824 659 466 415  0.0310
1708095807.1681 212 313 491 708 838 673 442 377  0.0321
1708095807.1758 318 340 421 578 644 465 207 107  0.0000
1708095807.1841 670 691 821 1000 1000 901 654 635  0.0813
1708095807.1922 577 597 734 935 1000 876 650 660  0.0690
1708095807.1996 377 378 496 684 765 578 335 230  0.0197
1708095807.2082 1000 1000 1000 1000 1000 1000 866 845  0.1200
1708095807.2183 828 833 998 1000 1000 1000 1000 1000  0.1200
1708095807.2246 651 643 769 970 1000 911 718 765  0.0951
1708095807.2316 394 461 618 842 962 798 598 590  0.0536
1708095807.2402 494 509 614 802 870 666 411 302  0.0407
1708095807.2495 178 242 378 590 703 559 332 285  0.0008
1708095807.2570 760 698 769 923 962 703 398 227  0.0859
1708095807.2656 653 633 763 967 1000 867 658 620  0.0734
1708095807.2722 235 339 473 665 761 636 405 355  0.0193
1708095807.2795 702 690 805 991 1000 853 634 570  0.0977
1708095807.2878 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095807.2955 728 750 899 1000 1000 1000 1000 1000  0.1200
1708095807.3046 617 629 763 954 1000 881 697 707  0.0938
1708095807.3132 373 416 527 719 808 603 382 280  0.0279
1708095807.3214 668 664 769 946 1000 888 666 647  0.0772
1708095807.3289 777 717 795 904 978 737 466 352  0.0881
1708095807.3379 605 624 741 923 1000 929 704 700  0.0917
1708095807.3439 507 521 616 797 941 798 588 537  0.0515
1708095807.3522 581 571 645 797 920 742 475 360  0.0479
1708095807.3602 721 683 758 937 1000 925 704 677  0.1054
1708095807.3682 980 950 1000 1000 1000 1000 1000 1000  0.1200
1708095807.3762 677 671 734 916 1000 948 739 697  0.0937
1708095807.3834 630 621 678 845 1000 929 693 570  0.0658
1708095807.3923 467 538 604 821 1000 955 722 617  0.0646
1708095807.3994 915 867 854 1000 1000 1000 953 837  0.1200
1708095807.4075 658 669 689 866 1000 1000 838 682  0.0827
1708095807.4163 547 602 616 776 1000 1000 817 665  0.0728
1708095807.4241 664 667 673 823 1000 1000 850 692  0.0818
1708095807.4324 955 864 815 902 1000 1000 875 720  0.1200
1708095807.4402 1000 979 986 1000 1000 1000 1000 1000  0.1200
1708095807.4483 685 693 694 795 992 1000 1000 890  0.0847
1708095807.4554 363 459 470 603 815 971 842 675  0.0582
1708095807.4643 545 581 583 658 875 1000 910 752  0.0653
1708095807.4721 365 430 467 532 781 985 899 735  0.0570
1708095807.4804 721 722 725 788 1000 1000 1000 1000  0.1200
1708095807.4887 639 655 671 693 891 1000 1000 910  0.0680
1708095807.4959 235 339 355 372 547 765 772 572  0.0284
1708095807.5046 789 740 708 701 827 1000 1000 830  0.1200
1708095807.5119 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095807.5197 749 781 829 847 968 1000 1000 1000  0.1200
1708095807.5281 535 571 609 634 753 966 1000 1000  0.0591
1708095807.5375 416 447 453 435 511 698 831 647  0.0291
1708095807.5444 292 426 491 525 630 850 1000 1000  0.0460
1708095807.5518 288 354 368 393 458 656 885 847  0.0310
1708095807.5599 645 647 645 616 612 774 947 917  0.0421
1708095807.5685 297 378 416 459 481 680 904 950  0.0328
1708095807.5756 630 609 604 592 547 686 852 842  0.0328
1708095807.5835 1000 934 925 887 856 980 1000 1000  0.1200
1708095807.5919 887 889 963 1000 1000 1000 1000 1000  0.1200
1708095807.6001 632 657 692 722 724 895 1000 1000  0.0811
1708095807.6082 276 371 371 405 394 506 677 772  0.0130
1708095807.6156 532 583 631 660 657 763 965 1000  0.0445
1708095807.6238 297 335 350 383 403 516 724 922  0.0191
1708095807.6318 488 497 484 441 383 421 541 602  0.0000
1708095807.6404 426 492 543 587 611 698 895 1000  0.0341
1708095807.6476 488 500 496 485 438 493 640 717  0.0038
1708095807.6559 927 829 795 788 747 784 961 1000  0.1200
1708095807.6643 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095807.6723 656 691 730 795 841 936 1000 1000  0.0989
1708095807.6803 297 385 406 429 449 514 673 887  0.0150
1708095807.6877 626 652 663 655 650 682 852 1000  0.0325
1708095807.6963 441 485 513 568 580 652 848 1000  0.0301
1708095807.7042 467 490 486 464 467 509 685 890  0.0159
1708095807.7118 653 669 689 698 682 698 852 982  0.0341
1708095807.7204 320 375 406 391 380 432 582 697  0.0000
1708095807.7284 694 685 689 707 703 744 920 1000  0.0752
1708095807.7359 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095807.7445 813 820 875 951 1000 1000 1000 1000  0.1200
1708095807.7517 660 631 677 679 692 728 916 1000  0.0476
1708095807.7624 571 600 597 578 573 597 728 890  0.0208
1708095807.7685 588 623 664 682 674 744 947 1000  0.0451
1708095807.7760 445 483 529 566 587 650 877 1000  0.0305
1708095807.7837 605 611 605 589 554 532 636 710  0.0023
1708095807.7916 594 635 668 703 706 737 937 1000  0.0700
1708095807.7994 594 614 633 663 655 712 891 1000  0.0379
1708095807.8077 1000 934 961 956 902 887 1000 1000  0.1200
1708095807.8160 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095807.8236 609 624 656 701 717 779 1000 1000  0.0690
1708095807.8322 416 502 517 570 582 613 821 1000  0.0271
1708095807.8405 577 592 614 641 650 654 838 1000  0.0300
1708095807.8484 959 886 907 935 905 908 1000 1000  0.1200
1708095807.8564 479 461 428 415 369 343 481 602  0.0000
1708095807.8636 430 466 515 566 563 599 786 990  0.0250
1708095807.8721 520 504 494 492 447 421 596 775  0.0072
1708095807.8803 808 731 704 703 674 670 866 1000  0.1200
1708095807.8875 895 855 885 949 912 955 1000 1000  0.1200
1708095807.8962 694 716 756 781 822 888 1000 1000  0.1153
1708095807.9034 320 387 392 409 413 428 629 835  0.0112
1708095807.9120 656 635 635 625 607 596 768 967  0.0239
1708095807.9199 690 695 732 767 763 776 972 1000  0.1005
1708095807.9279 683 672 690 701 740 767 986 1000  0.0701
1708095807.9361 571 578 579 589 547 509 656 760  0.0099
1708095807.9440 365 373 362 372 378 354 506 615  0.0000
