% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708778333.9068 0 0 0 0
1708778333.9142 0 0 0 0
1708778333.9224 4294967295 4294967295 -1 -1
1708778333.9300 4294967295 0 0 1
1708778333.9380 4294967295 0 0 0
1708778333.9460 4294967295 0 0 0
1708778333.9535 4294967295 0 0 0
1708778333.9621 4294967295 0 0 0
1708778333.9704 4294967295 0 0 0
1708778333.9779 4294967295 0 0 0
1708778333.9862 4294967295 0 0 0
1708778333.9934 4294967295 0 0 0
1708778334.0021 4294967295 0 0 0
1708778334.0103 4294967295 0 0 0
1708778334.0178 4294967295 0 0 0
1708778334.0264 0 0 1 0
1708778334.0344 6 5 6 5
1708778334.0425 13 11 7 6
1708778334.0502 20 14 7 3
1708778334.0590 22 18 2 4
1708778334.0658 27 24 5 6
1708778334.0743 35 31 8 7
1708778334.0819 43 39 8 8
1708778334.0935 50 45 7 6
1708778334.0986 57 53 7 8
1708778334.1057 66 61 9 8
1708778334.1139 76 70 10 9
1708778334.1226 85 79 9 9
1708778334.1321 93 87 8 8
1708778334.1393 102 96 9 9
1708778334.1463 113 106 11 10
1708778334.1538 123 116 10 10
1708778334.1621 132 125 9 9
1708778334.1701 143 137 11 12
1708778334.1776 157 150 14 13
1708778334.1864 169 162 12 12
1708778334.1950 180 173 11 11
1708778334.2023 192 185 12 12
1708778334.2098 205 198 13 13
1708778334.2177 215 209 10 11
1708778334.2260 225 219 10 10
1708778334.2344 237 230 12 11
1708778334.2421 249 243 12 13
1708778334.2498 261 255 12 12
1708778334.2581 271 265 10 10
1708778334.2675 281 275 10 10
1708778334.2743 293 287 12 12
1708778334.2819 306 300 13 13
1708778334.2896 316 311 10 11
1708778334.2977 323 320 7 9
1708778334.3059 334 330 11 10
1708778334.3141 346 342 12 12
1708778334.3223 357 354 11 12
1708778334.3302 367 364 10 10
1708778334.3380 378 374 11 10
1708778334.3461 388 385 10 11
1708778334.3543 396 396 8 11
1708778334.3626 406 406 10 10
1708778334.3705 418 417 12 11
1708778334.3775 429 428 11 11
1708778334.3863 438 438 9 10
1708778334.3945 446 448 8 10
1708778334.4016 457 459 11 11
1708778334.4103 470 470 13 11
1708778334.4177 480 478 10 8
1708778334.4265 489 488 9 10
1708778334.4341 498 500 9 12
1708778334.4422 510 510 12 10
1708778334.4504 520 520 10 10
1708778334.4581 531 531 11 11
1708778334.4656 541 543 10 12
1708778334.4743 551 553 10 10
1708778334.4822 562 563 11 10
1708778334.4896 574 574 12 11
1708778334.4987 583 585 9 11
1708778334.5064 592 595 9 10
1708778334.5137 603 605 11 10
1708778334.5222 615 616 12 11
1708778334.5307 626 627 11 11
1708778334.5379 635 638 9 11
1708778334.5461 646 649 11 11
1708778334.5538 658 659 12 10
1708778334.5629 669 669 11 10
1708778334.5698 678 680 9 11
1708778334.5776 689 692 11 12
1708778334.5859 700 702 11 10
1708778334.5943 710 712 10 10
1708778334.6022 721 722 11 10
1708778334.6105 733 734 12 12
1708778334.6185 742 745 9 11
1708778334.6263 752 755 10 10
1708778334.6335 763 765 11 10
1708778334.6417 774 776 11 11
1708778334.6498 784 787 10 11
1708778334.6581 793 798 9 11
1708778334.6661 804 809 11 11
1708778334.6740 816 820 12 11
1708778334.6823 826 831 10 11
1708778334.6905 836 841 10 10
1708778334.6984 846 853 10 12
1708778334.7056 856 866 10 13
1708778334.7136 866 876 10 10
1708778334.7226 874 885 8 9
1708778334.7309 884 896 10 11
1708778334.7382 896 909 12 13
1708778334.7460 907 921 11 12
1708778334.7542 914 930 7 9
1708778334.7622 921 941 7 11
1708778334.7701 931 955 10 14
1708778334.7782 942 969 11 14
1708778334.7881 951 980 9 11
1708778334.7938 958 991 7 11
1708778334.8021 965 1002 7 11
1708778334.8105 974 1014 9 12
1708778334.8181 984 1028 10 14
1708778334.8262 993 1040 9 12
1708778334.8345 1001 1051 8 11
1708778334.8469 1009 1064 8 13
1708778334.8502 1018 1079 9 15
1708778334.8581 1026 1091 8 12
1708778334.8669 1029 1097 3 6
1708778334.8746 1035 1107 6 10
1708778334.8821 1044 1122 9 15
1708778334.8897 1055 1137 11 15
1708778334.8981 1062 1148 7 11
1708778334.9064 1068 1158 6 10
1708778334.9137 1077 1169 9 11
1708778334.9220 1087 1182 10 13
1708778334.9304 1095 1193 8 11
1708778334.9386 1102 1203 7 10
1708778334.9458 1111 1214 9 11
1708778334.9541 1120 1226 9 12
1708778334.9630 1128 1236 8 10
1708778334.9702 1137 1247 9 11
1708778334.9786 1147 1259 10 12
1708778334.9858 1156 1270 9 11
1708778334.9942 1165 1281 9 11
1708778335.0021 1175 1291 10 10
1708778335.0100 1185 1303 10 12
1708778335.0179 1196 1315 11 12
1708778335.0265 1206 1326 10 11
1708778335.0344 1215 1336 9 10
1708778335.0423 1226 1347 11 11
1708778335.0496 1237 1359 11 12
1708778335.0576 1246 1370 9 11
1708778335.0656 1255 1379 9 9
1708778335.0738 1265 1389 10 10
1708778335.0818 1278 1401 13 12
1708778335.0913 1290 1414 12 13
1708778335.0975 1299 1427 9 13
1708778335.1059 1309 1436 10 9
1708778335.1138 1319 1443 10 7
1708778335.1221 1331 1453 12 10
1708778335.1303 1342 1466 11 13
1708778335.1385 1352 1478 10 12
1708778335.1457 1362 1488 10 10
1708778335.1537 1373 1498 11 10
1708778335.1627 1383 1507 10 9
1708778335.1701 1393 1517 10 10
1708778335.1778 1405 1530 12 13
1708778335.1859 1415 1541 10 11
1708778335.1943 1424 1550 9 9
1708778335.2021 1435 1561 11 11
1708778335.2098 1447 1572 12 11
1708778335.2178 1457 1582 10 10
1708778335.2255 1466 1593 9 11
1708778335.2342 1477 1604 11 11
1708778335.2425 1489 1613 12 9
1708778335.2505 1500 1624 11 11
1708778335.2580 1510 1636 10 12
1708778335.2660 1520 1647 10 11
1708778335.2742 1532 1656 12 9
1708778335.2824 1544 1665 12 9
1708778335.2897 1554 1676 10 11
1708778335.2976 1564 1689 10 13
1708778335.3059 1574 1699 10 10
1708778335.3139 1586 1707 12 8
1708778335.3217 1599 1717 13 10
1708778335.3301 1610 1728 11 11
1708778335.3385 1621 1738 11 10
1708778335.3464 1632 1748 11 10
1708778335.3536 1643 1757 11 9
1708778335.3626 1653 1765 10 8
1708778335.3698 1665 1775 12 10
1708778335.3781 1678 1787 13 12
1708778335.3864 1689 1797 11 10
1708778335.3942 1700 1806 11 9
1708778335.4019 1712 1814 12 8
1708778335.4102 1723 1823 11 9
1708778335.4178 1734 1833 11 10
1708778335.4263 1746 1843 12 10
1708778335.4342 1759 1852 13 9
1708778335.4421 1771 1861 12 9
1708778335.4514 1782 1870 11 9
1708778335.4577 1793 1880 11 10
1708778335.4664 1806 1890 13 10
1708778335.4736 1816 1897 10 7
1708778335.4825 1827 1905 11 8
1708778335.4904 1839 1916 12 11
1708778335.4985 1853 1927 14 11
1708778335.5059 1865 1937 12 10
1708778335.5146 1875 1945 10 8
1708778335.5217 1885 1953 10 8
1708778335.5301 1898 1963 13 10
1708778335.5381 1910 1974 12 11
1708778335.5464 1922 1983 12 9
1708778335.5537 1934 1992 12 9
1708778335.5623 1947 2002 13 10
1708778335.5703 1957 2011 10 9
1708778335.5786 1968 2021 11 10
1708778335.5865 1981 2032 13 11
1708778335.5938 1994 2041 13 9
1708778335.6021 2005 2049 11 8
1708778335.6100 2014 2059 9 10
1708778335.6185 2024 2070 10 11
1708778335.6261 2037 2081 13 11
1708778335.6345 2050 2090 13 9
1708778335.6419 2062 2100 12 10
1708778335.6498 2071 2110 9 10
1708778335.6577 2080 2120 9 10
1708778335.6663 2091 2129 11 9
1708778335.6738 2104 2139 13 10
1708778335.6817 2117 2150 13 11
1708778335.6900 2127 2160 10 10
1708778335.6984 2135 2169 8 9
1708778335.7056 2146 2179 11 10
1708778335.7137 2159 2190 13 11
1708778335.7222 2170 2199 11 9
1708778335.7301 2179 2209 9 10
1708778335.7385 2190 2220 11 11
1708778335.7458 2203 2232 13 12
1708778335.7538 2214 2242 11 10
1708778335.7628 2223 2251 9 9
1708778335.7700 2233 2261 10 10
1708778335.7779 2245 2272 12 11
1708778335.7863 2257 2282 12 10
1708778335.7946 2266 2291 9 9
1708778335.8018 2275 2302 9 11
1708778335.8112 2286 2314 11 12
1708778335.8186 2298 2325 12 11
1708778335.8258 2310 2333 12 8
1708778335.8341 2320 2343 10 10
1708778335.8425 2328 2354 8 11
1708778335.8504 2338 2365 10 11
1708778335.8577 2351 2376 13 11
1708778335.8658 2363 2387 12 11
1708778335.8738 2371 2396 8 9
1708778335.8822 2379 2406 8 10
1708778335.8905 2391 2419 12 13
1708778335.8984 2403 2431 12 12
1708778335.9066 2414 2441 11 10
1708778335.9139 2423 2450 9 9
1708778335.9218 2432 2461 9 11
1708778335.9305 2443 2474 11 13
1708778335.9378 2454 2485 11 11
1708778335.9467 2465 2496 11 11
1708778335.9540 2473 2506 8 10
1708778335.9632 2483 2518 10 12
1708778335.9705 2495 2531 12 13
1708778335.9781 2507 2543 12 12
1708778335.9857 2516 2553 9 10
1708778335.9938 2523 2564 7 11
1708778336.0027 2533 2575 10 11
1708778336.0103 2545 2587 12 12
1708778336.0181 2555 2600 10 13
1708778336.0265 2564 2610 9 10
1708778336.0342 2572 2620 8 10
1708778336.0424 2582 2629 10 9
1708778336.0500 2593 2642 11 13
1708778336.0577 2603 2654 10 12
1708778336.0658 2612 2665 9 11
1708778336.0740 2620 2675 8 10
1708778336.0824 2630 2686 10 11
1708778336.0904 2642 2699 12 13
1708778336.0977 2652 2711 10 12
1708778336.1066 2660 2721 8 10
1708778336.1142 2668 2731 8 10
1708778336.1220 2678 2742 10 11
1708778336.1303 2690 2755 12 13
1708778336.1383 2700 2767 10 12
1708778336.1466 2709 2777 9 10
1708778336.1539 2718 2787 9 10
1708778336.1626 2729 2799 11 12
1708778336.1707 2739 2811 10 12
1708778336.1782 2750 2823 11 12
1708778336.1862 2760 2833 10 10
1708778336.1946 2769 2843 9 10
1708778336.2024 2778 2854 9 11
1708778336.2104 2790 2867 12 13
1708778336.2182 2801 2879 11 12
1708778336.2257 2810 2889 9 10
1708778336.2340 2819 2898 9 9
1708778336.2423 2830 2909 11 11
1708778336.2496 2842 2921 12 12
1708778336.2588 2853 2932 11 11
1708778336.2657 2862 2942 9 10
1708778336.2742 2872 2954 10 12
1708778336.2820 2883 2964 11 10
1708778336.2903 2894 2974 11 10
1708778336.2986 2905 2985 11 11
1708778336.3063 2916 2997 11 12
1708778336.3143 2926 3008 10 11
1708778336.3216 2936 3017 10 9
1708778336.3299 2946 3028 10 11
1708778336.3382 2956 3038 10 10
1708778336.3466 2968 3049 12 11
1708778336.3544 2979 3060 11 11
1708778336.3623 2989 3071 10 11
1708778336.3706 2999 3080 10 9
1708778336.3778 3010 3090 11 10
1708778336.3861 3021 3100 11 10
1708778336.3944 3031 3110 10 10
1708778336.4022 3042 3122 11 12
1708778336.4105 3053 3133 11 11
1708778336.4184 3064 3143 11 10
1708778336.4263 3076 3153 12 10
1708778336.4346 3087 3163 11 10
1708778336.4417 3097 3173 10 10
1708778336.4506 3108 3184 11 11
1708778336.4580 3119 3193 11 9
1708778336.4665 3130 3203 11 10
1708778336.4737 3140 3214 10 11
1708778336.4822 3152 3226 12 12
1708778336.4904 3163 3236 11 10
1708778336.4982 3174 3244 11 8
1708778336.5065 3186 3254 12 10
1708778336.5145 3197 3266 11 12
1708778336.5225 3208 3277 11 11
1708778336.5312 3219 3286 11 9
1708778336.5384 3230 3295 11 9
1708778336.5456 3241 3306 11 11
1708778336.5539 3250 3316 9 10
1708778336.5630 3259 3324 9 8
1708778336.5705 3271 3333 12 9
1708778336.5786 3284 3344 13 11
1708778336.5859 3295 3357 11 13
1708778336.5942 3304 3367 9 10
1708778336.6024 3315 3376 11 9
1708778336.6096 3328 3388 13 12
1708778336.6185 3339 3400 11 12
1708778336.6256 3349 3409 10 9
1708778336.6341 3359 3417 10 8
