% Edge sensor logfile normalized 'log_20240224_113024.602/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708770624.7627 0 0 0 0 0 0 0 0  0.0000
1708770624.7711 326 571 888 868 575 345 357 357  0.0000
1708770624.7780 329 578 907 894 600 365 372 377  0.0096
1708770624.7858 331 580 902 887 595 361 361 360  0.0024
1708770624.7940 322 571 892 875 584 358 365 360  0.0000
1708770624.8020 322 578 897 887 584 354 363 367  0.0000
1708770624.8096 337 576 902 876 591 361 361 360  0.0014
1708770624.8184 339 581 906 883 580 359 361 367  0.0048
1708770624.8261 331 571 906 887 596 358 355 377  0.0057
1708770624.8337 322 581 897 885 591 359 355 357  0.0000
1708770624.8419 331 573 906 883 591 354 363 355  0.0048
1708770624.8511 343 578 907 882 591 358 372 365  0.0052
1708770624.8577 337 566 897 880 584 350 361 367  0.0000
1708770624.8659 326 571 902 883 584 356 357 360  0.0019
1708770624.8749 326 562 904 883 584 356 351 357  0.0035
1708770624.8823 335 561 906 889 586 361 361 370  0.0063
1708770624.8900 331 571 907 883 591 365 363 377  0.0054
1708770624.8988 326 555 904 885 582 363 359 360  0.0038
1708770624.9062 307 545 890 863 571 354 349 385  0.0000
1708770624.9145 324 562 901 882 573 345 353 365  0.0010
1708770624.9222 333 561 897 880 571 352 368 375  0.0000
1708770624.9298 335 564 904 882 577 356 363 365  0.0033
1708770624.9374 333 562 895 885 580 354 353 367  0.0000
1708770624.9464 318 554 892 880 577 352 359 350  0.0000
1708770624.9541 320 554 887 883 573 356 359 360  0.0000
1708770624.9624 331 557 906 896 586 366 372 385  0.0106
1708770624.9777 324 537 888 897 593 363 361 365  0.0000
1708770624.9859 307 533 875 896 587 350 349 367  0.0000
1708770624.9950 329 531 881 918 612 363 357 362  0.0093
1708770625.0015 335 533 875 908 614 358 347 365  0.0046
1708770625.0097 316 516 878 915 621 359 357 372  0.0078
1708770625.0189 324 519 876 913 607 361 361 350  0.0068
1708770625.0257 331 521 873 932 634 368 365 372  0.0111
1708770625.0340 329 519 875 927 621 358 365 347  0.0104
1708770625.0433 335 514 861 923 634 370 365 352  0.0077
1708770625.0502 322 518 864 928 637 377 355 352  0.0091
1708770625.0585 305 500 838 925 632 372 359 367  0.0064
1708770625.0662 320 504 843 932 635 366 353 347  0.0080
1708770625.0741 318 500 843 935 641 368 355 352  0.0086
1708770625.0823 326 500 848 937 646 375 355 352  0.0093
1708770625.0908 320 492 842 944 650 375 368 352  0.0100
1708770625.0987 324 497 848 935 662 386 351 352  0.0091
1708770625.1057 335 500 848 963 674 398 368 375  0.0131
1708770625.1148 337 490 842 958 678 395 363 372  0.0121
1708770625.1216 333 485 829 958 667 391 359 375  0.0111
1708770625.1303 318 469 828 944 673 395 355 360  0.0093
1708770625.1414 326 456 807 958 682 382 366 362  0.0102
1708770625.1462 326 462 819 956 683 370 349 340  0.0105
1708770625.1544 341 468 822 954 698 402 363 380  0.0106
1708770625.1627 322 466 814 963 703 402 357 362  0.0114
1708770625.1709 326 445 796 960 692 403 357 350  0.0101
1708770625.1777 356 468 812 970 714 410 355 347  0.0123
1708770625.1865 333 456 819 975 722 433 378 377  0.0133
1708770625.1941 335 445 796 975 717 417 363 367  0.0122
1708770625.2021 329 442 786 977 726 421 357 352  0.0122
1708770625.2104 337 442 782 980 735 428 349 347  0.0125
1708770625.2186 316 407 777 961 726 426 343 355  0.0101
1708770625.2262 333 435 781 987 733 435 351 340  0.0131
1708770625.2342 341 428 765 977 746 444 347 365  0.0119
1708770625.2419 333 421 765 979 749 453 353 365  0.0122
1708770625.2497 333 413 760 979 756 447 349 360  0.0123
1708770625.2586 350 416 763 979 772 467 359 362  0.0128
1708770625.2658 326 409 755 987 777 481 363 372  0.0135
1708770625.2745 329 401 743 980 772 474 357 365  0.0124
1708770625.2823 335 401 751 980 792 481 361 362  0.0133
1708770625.2900 316 383 739 980 792 477 357 367  0.0130
1708770625.2978 322 385 727 965 788 474 345 337  0.0110
1708770625.3069 333 390 732 972 797 500 347 342  0.0122
1708770625.3143 331 387 723 984 808 495 357 360  0.0137
1708770625.3243 329 375 720 979 813 502 351 355  0.0134
1708770625.3300 341 378 723 968 822 511 357 360  0.0127
1708770625.3383 348 387 732 1000 836 514 372 372  0.0168
1708770625.3463 326 373 713 986 831 516 368 355  0.0149
1708770625.3541 316 363 699 975 831 520 349 367  0.0136
1708770625.3626 324 363 704 963 833 518 351 352  0.0125
1708770625.3701 324 358 694 975 841 523 347 342  0.0142
1708770625.3779 320 358 690 967 845 525 353 357  0.0136
1708770625.3866 333 354 687 975 854 539 361 332  0.0151
1708770625.3944 324 356 678 968 849 529 349 352  0.0138
1708770625.4031 316 351 678 970 868 543 351 360  0.0159
1708770625.4106 346 363 690 968 870 555 351 362  0.0161
1708770625.4186 331 354 677 972 886 582 374 370  0.0185
1708770625.4264 329 345 666 956 884 567 353 350  0.0166
1708770625.4341 314 339 652 942 875 555 343 345  0.0132
1708770625.4420 326 342 659 944 888 582 343 365  0.0161
1708770625.4506 307 328 638 941 889 576 359 355  0.0158
1708770625.4582 322 339 637 939 898 555 339 322  0.0185
1708770625.4667 314 330 635 927 912 597 351 345  0.0194
1708770625.4743 314 328 631 934 905 597 349 355  0.0193
1708770625.4819 320 332 623 923 904 599 355 360  0.0187
1708770625.4898 339 344 637 928 927 619 365 350  0.0203
1708770625.4981 326 330 626 920 918 617 361 355  0.0193
1708770625.5059 309 320 605 915 923 597 347 345  0.0192
1708770625.5181 322 330 614 916 932 617 365 375  0.0198
1708770625.5226 335 328 602 904 932 626 366 360  0.0192
1708770625.5302 318 321 590 894 921 611 365 355  0.0145
1708770625.5378 326 335 598 894 937 640 366 352  0.0169
1708770625.5468 316 328 586 887 936 638 361 377  0.0147
1708770625.5545 322 321 592 894 952 641 376 357  0.0182
1708770625.5623 343 333 593 882 953 649 372 382  0.0158
1708770625.5730 339 339 600 890 964 675 386 375  0.0186
1708770625.5785 331 330 574 873 952 673 386 357  0.0145
1708770625.5861 324 320 567 871 948 654 382 337  0.0135
1708770625.5939 316 323 572 871 962 656 366 357  0.0152
1708770625.6026 331 325 564 878 969 682 396 355  0.0171
1708770625.6106 322 313 557 856 952 664 370 347  0.0124
1708770625.6180 307 318 546 854 962 686 374 337  0.0137
1708770625.6256 326 323 552 842 968 684 394 360  0.0134
1708770625.6342 331 332 555 852 976 707 407 365  0.0154
1708770625.6421 339 335 539 857 980 703 407 370  0.0161
1708770625.6504 350 333 539 847 989 714 419 367  0.0163
1708770625.6603 326 320 531 830 973 705 398 360  0.0134
1708770625.6662 320 332 529 826 969 700 400 365  0.0127
1708770625.6736 329 340 534 835 985 726 401 362  0.0153
1708770625.6825 329 323 519 824 982 716 417 375  0.0142
1708770625.6903 326 332 508 807 973 703 398 335  0.0122
1708770625.6979 320 330 508 809 984 724 409 352  0.0138
1708770625.7057 324 325 512 812 978 731 425 360  0.0135
1708770625.7152 339 332 512 811 985 746 421 365  0.0145
1708770625.7226 337 330 508 814 985 731 433 355  0.0143
1708770625.7304 331 339 506 811 1000 744 438 375  0.0158
1708770625.7386 331 335 505 805 985 738 421 372  0.0140
1708770625.7463 341 325 500 798 992 740 429 367  0.0144
1708770625.7546 337 332 494 800 996 735 444 367  0.0147
1708770625.7633 322 325 491 779 989 733 433 365  0.0132
1708770625.7705 326 320 486 788 982 728 419 337  0.0128
1708770625.7782 333 330 498 793 987 740 429 375  0.0137
1708770625.7862 339 332 486 797 976 744 434 367  0.0129
1708770625.7938 331 328 482 783 984 738 440 387  0.0130
1708770625.8027 329 330 484 795 984 740 448 367  0.0135
1708770625.8103 324 328 484 783 991 747 431 357  0.0139
1708770625.8185 333 332 494 781 989 754 436 357  0.0138
1708770625.8263 333 330 505 785 992 761 440 377  0.0144
1708770625.8344 335 330 480 769 984 747 436 360  0.0128
1708770625.8422 324 330 477 767 976 756 440 347  0.0122
1708770625.8501 324 325 472 757 971 746 431 327  0.0111
1708770625.8590 324 328 468 774 985 758 446 357  0.0133
1708770625.8666 335 325 473 772 989 761 452 370  0.0137
1708770625.8746 326 325 465 772 985 763 444 355  0.0134
1708770625.8826 320 316 453 752 976 765 436 347  0.0120
1708770625.8902 335 327 461 767 992 770 462 360  0.0141
1708770625.8979 320 339 454 766 989 770 452 365  0.0138
1708770625.9069 335 327 456 769 985 768 456 367  0.0135
1708770625.9142 329 325 458 760 987 777 456 370  0.0137
1708770625.9220 320 320 446 746 980 767 458 350  0.0123
1708770625.9300 329 328 447 743 989 776 462 355  0.0134
1708770625.9377 335 327 447 752 994 777 464 365  0.0141
