% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708775379.3000 3 1 3 1
1708775379.3088 15 10 12 9
1708775379.3160 21 14 6 4
1708775379.3232 24 15 3 1
1708775379.3324 23 14 -1 -1
1708775379.3392 20 14 -3 0
1708775379.3474 20 13 0 -1
1708775379.3575 21 13 1 0
1708775379.3639 21 13 0 0
1708775379.3714 21 13 0 0
1708775379.3805 21 13 0 0
1708775379.3881 21 13 0 0
1708775379.3957 21 13 0 0
1708775379.4044 21 13 0 0
1708775379.4115 21 13 0 0
1708775379.4202 22 14 1 1
1708775379.4276 26 18 4 4
1708775379.4353 32 26 6 8
1708775379.4443 39 34 7 8
1708775379.4521 43 39 4 5
1708775379.4601 47 44 4 5
1708775379.4678 53 50 6 6
1708775379.4761 60 57 7 7
1708775379.4840 67 65 7 8
1708775379.4914 75 72 8 7
1708775379.5004 81 78 6 6
1708775379.5079 87 84 6 6
1708775379.5158 95 92 8 8
1708775379.5239 103 101 8 9
1708775379.5425 110 108 7 7
1708775379.5457 117 114 7 6
1708775379.5480 125 120 8 6
1708775379.5553 133 125 8 5
1708775379.5637 139 130 6 5
1708775379.5726 145 135 6 5
1708775379.5794 151 141 6 6
1708775379.5875 157 151 6 10
1708775379.5963 162 158 5 7
1708775379.6039 168 165 6 7
1708775379.6121 176 172 8 7
1708775379.6200 184 180 8 8
1708775379.6275 191 188 7 8
1708775379.6362 197 195 6 7
1708775379.6438 204 201 7 6
1708775379.6512 213 209 9 8
1708775379.6595 221 218 8 9
