% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708780434.0332 0 0 -123 -123
1708780434.0649 4294967288 30 -8 30
1708780434.0730 4294967286 42 -2 12
1708780434.1049 4294967291 18 5 -24
1708780434.1772 4294967263 7 -28 -11
1708780434.2248 4294967260 124 -3 117
1708780434.2332 4294967260 14658 0 14534
1708780434.2648 4294967260 59 0 -14599
1708780434.2729 4294967260 38 0 -21
1708780434.2890 4294966934 16201 -326 16163
1708780434.3693 4294967261 95 327 -16106
1708780434.4249 4294967226 123 -35 28
1708780434.5054 4294967260 138 34 15
1708780434.5209 4294967251 153 -9 15
1708780434.5528 4294967262 132 11 -21
1708780434.5771 4294967265 132 3 0
1708780434.6089 4294967265 130 0 -2
1708780434.6410 4294967265 126 0 -4
1708780434.6728 4294967265 124 0 -2
1708780434.7135 4294967265 1162028 0 1161904
1708780434.7210 4294967265 136 0 -1161892
1708780434.7689 4294967265 136 0 0
1708780434.7771 4294967265 1660701 0 1660565
1708780434.7931 4294967265 136 0 -1660565
1708780434.8088 4294967265 136 0 0
1708780434.8168 4294967265 136 0 0
1708780434.8493 4294967265 130 0 -6
1708780434.8568 4294967265 128 0 -2
1708780434.8651 4294967265 128 0 0
1708780434.8811 4294967265 128 0 0
1708780435.0175 4294967264 478 -1 350
1708780435.0330 4294967270 520 6 42
1708780435.0409 4294967270 535 0 15
1708780435.0571 4294967270 542 0 7
1708780435.2008 40 478 66 -64
1708780435.2258 40 458 0 -20
1708780435.2577 40 2 0 -456
1708780435.2888 487124358 0 487124318 -2
1708780435.2970 4252017623 3 -530074031 3
1708780435.3128 75 447 42949748 444
1708780435.3770 79 289 4 -158
1708780435.4736 86 315 7 26
1708780435.5076 4294467596 23201 -499786 22886
1708780435.6265 127 52 499827 -23149
1708780435.6513 4252017625 0 -42949798 -52
1708780435.6575 2921476467 0 -1330541158 0
1708780435.7377 128 756 1373490957 756
1708780435.7453 128 788 0 32
1708780435.8344 236 1117 108 329
1708780435.8495 254 0 18 -1117
1708780435.8569 254 1196 0 1196
1708780435.8657 4294963002 0 -4548 -1196
1708780435.8901 245 1263 4539 1263
1708780435.9055 258 1319 13 56
1708780435.9698 303 1512 45 193
1708780436.0174 366 1689 63 177
1708780436.0409 4294963084 0 -4578 -1689
1708780436.0732 480 1870 4692 1870
1708780436.0815 507 1894 27 24
1708780436.0893 526 1916 19 22
1708780436.1290 549 1988 23 72
1708780436.1449 589 2033 40 45
1708780436.1698 630 2089 41 56
1708780436.1773 651 2110 21 21
1708780436.1936 672 2143 21 33
1708780436.2090 680 2164 8 21
1708780436.2259 693 2179 13 15
1708780436.2412 704 2187 11 8
1708780436.2502 713 2194 9 7
1708780436.2658 725 2204 12 10
1708780436.2732 721 2198 -4 -6
1708780436.2813 717 2185 -4 -13
1708780436.3220 768 2149 51 -36
1708780436.3289 794 2160 26 11
1708780436.3697 902 2205 108 45
1708780436.3769 929 2226 27 21
1708780436.3929 979 2256 50 30
1708780436.4016 1003 2261 24 5
1708780436.4092 4294537800 0 -430499 -2261
1708780436.4498 1127 2173 430623 2173
1708780436.4731 1176 2092 49 -81
1708780436.4971 1218 2017 42 -75
1708780436.5049 1230 1994 12 -23
1708780436.5133 1242 1971 12 -23
1708780436.5935 1314 2001 72 30
1708780436.6013 1317 2022 3 21
1708780436.6091 4294967292 0 -1321 -2022
1708780436.6258 1320 2059 1324 2059
1708780436.6490 4294967254 0 -1362 -2059
1708780436.6656 1320 2017 1362 2017
1708780436.6915 1320 1980 0 -37
1708780436.7534 270999 625421 269679 623441
1708780436.7774 1320 2195 -269679 -623226
1708780436.8096 131971 26101 130651 23906
1708780436.9133 4290672339 0 -4426928 -26101
1708780436.9533 1320 2650 4296277 2650
1708780436.9611 1320 2646 0 -4
1708780437.0012 1320 2642660 0 2640014
1708780437.0253 1320 2665 0 -2639995
1708780437.0494 4294917339 65663 -51277 62998
1708780437.1134 1320 2589 51277 -63074
1708780437.1209 1320 2578 0 -11
1708780437.1372 1320 2560 0 -18
1708780437.1936 3865497672 2120 -429470944 -440
1708780437.2022 1320 2542 429470944 422
1708780437.2171 1320 2539 0 -3
1708780437.2490 1294 2522 -26 -17
1708780437.2811 1234 2528 -60 6
1708780437.3128 1257 2573 23 45
1708780437.3449 1282 2605 25 32
1708780437.3689 1226 2573 -56 -32
1708780437.3768 1208 2567 -18 -6
1708780437.4410 1234 2595 26 28
1708780437.5129 1508 2808 274 213
1708780437.5293 1583 2870 75 62
1708780437.5376 4252017638 87671 -42951241 84801
1708780437.5774 4290672331 0 38654693 -87671
1708780437.6254 4290672338 167 7 167
1708780437.6491 1666 2979 4296624 2812
1708780437.6814 4294917338 9664 -51624 6685
1708780437.6972 1621 2945 51579 -6719
1708780437.7295 4294963050 93670 -5867 90725
1708780437.7454 4292500175 2830 -2462875 -90840
1708780437.7618 4252017639 0 -40482536 -2830
1708780437.7936 1481 29 42951138 29
1708780437.8089 1453 2885 -28 2856
1708780437.8809 1518 2929 65 44
1708780437.9007 1538 2963 20 34
