% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708773152.8186 0 0 0 0
1708773152.8269 0 0 0 0
1708773152.8345 4294967295 4294967295 -1 -1
1708773152.8426 4294967294 0 -1 1
1708773152.8508 4294967294 0 0 0
1708773152.8580 4294967294 0 0 0
1708773152.8658 4294967294 0 0 0
1708773152.8746 4294967294 0 0 0
1708773152.8826 4294967294 0 0 0
1708773152.8911 4294967294 0 0 0
1708773152.8986 4294967294 0 0 0
1708773152.9063 4294967294 0 0 0
1708773152.9141 4294967294 0 0 0
1708773152.9219 4294967294 0 0 0
1708773152.9302 4294967294 0 0 0
1708773152.9381 4294967295 0 1 0
1708773152.9464 3 4 4 4
1708773152.9546 9 9 6 5
1708773152.9627 15 14 6 5
1708773152.9708 18 17 3 3
1708773152.9786 21 20 3 3
1708773152.9860 25 25 4 5
1708773152.9941 30 32 5 7
1708773153.0019 35 38 5 6
1708773153.0104 39 43 4 5
1708773153.0185 44 50 5 7
1708773153.0258 51 59 7 9
1708773153.0340 58 70 7 11
1708773153.0417 65 80 7 10
1708773153.0504 71 88 6 8
1708773153.0588 77 97 6 9
1708773153.0658 84 109 7 12
1708773153.0742 91 121 7 12
1708773153.0818 96 131 5 10
1708773153.0907 101 142 5 11
1708773153.0982 108 155 7 13
1708773153.1068 115 167 7 12
1708773153.1144 122 178 7 11
1708773153.1219 128 191 6 13
1708773153.1301 133 203 5 12
1708773153.1378 139 214 6 11
1708773153.1465 147 224 8 10
1708773153.1548 154 236 7 12
1708773153.1621 160 249 6 13
1708773153.1707 167 261 7 12
1708773153.1787 174 271 7 10
1708773153.1860 180 280 6 9
1708773153.1944 187 291 7 11
1708773153.2024 194 303 7 12
1708773153.2098 202 313 8 10
1708773153.2183 210 322 8 9
1708773153.2259 216 332 6 10
1708773153.2344 222 343 6 11
1708773153.2427 230 354 8 11
1708773153.2497 239 363 9 9
1708773153.2584 246 371 7 8
1708773153.2660 251 380 5 9
1708773153.2750 258 390 7 10
1708773153.2819 267 400 9 10
1708773153.2904 276 410 9 10
1708773153.2981 281 418 5 8
1708773153.3060 288 426 7 8
1708773153.3138 297 435 9 9
1708773153.3223 306 445 9 10
1708773153.3306 313 454 7 9
1708773153.3383 321 462 8 8
1708773153.3458 331 470 10 8
1708773153.3548 339 479 8 9
1708773153.3623 346 487 7 8
1708773153.3704 354 495 8 8
1708773153.3785 364 503 10 8
