% Edge sensor logfile normalized 'log_20240219_141805.418/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708348686.4873 0 0 0 0 0 0 0 0  0.0000
1708348686.4946 690 672 680 693 689 726 763 822  0.0000
1708348686.5030 664 671 689 703 692 724 757 827  0.0000
1708348686.5109 677 667 690 688 698 721 761 817  0.0000
1708348686.5186 668 667 680 688 696 710 743 802  0.0000
1708348686.5280 675 666 696 696 694 712 747 822  0.0000
1708348686.5368 681 676 699 700 706 723 766 827  0.0000
1708348686.5429 668 660 699 694 699 717 761 822  0.0000
1708348686.5505 666 664 689 693 701 717 757 822  0.0000
1708348686.5580 662 660 680 682 701 705 743 812  0.0000
1708348686.5663 660 666 687 693 696 712 747 810  0.0000
1708348686.5886 666 666 694 696 685 719 766 830  0.0000
1708348686.5907 666 664 682 698 694 717 751 817  0.0000
1708348686.5953 660 672 690 701 706 716 757 815  0.0000
1708348686.5984 653 654 687 696 689 712 741 800  0.0000
1708348686.6060 670 669 689 694 699 716 753 820  0.0000
1708348686.6145 662 671 704 705 701 724 763 830  0.0000
1708348686.6232 664 672 690 701 696 721 751 812  0.0000
1708348686.6306 668 672 687 703 703 719 743 810  0.0000
1708348686.6408 656 662 697 684 685 712 732 807  0.0000
1708348686.6484 668 666 690 714 699 708 741 805  0.0000
1708348686.6595 666 660 680 672 683 719 726 815  0.0000
1708348686.6633 664 664 682 691 685 710 733 802  0.0000
1708348686.6705 662 647 689 700 696 708 730 812  0.0000
1708348686.6793 658 650 671 667 683 707 722 787  0.0000
1708348686.6871 670 660 673 679 685 705 737 767  0.0000
1708348686.6962 696 674 711 694 694 717 749 822  0.0000
1708348686.7035 666 667 675 694 699 721 765 820  0.0000
1708348686.7151 649 659 685 674 680 724 741 830  0.0000
1708348686.7203 649 657 651 641 682 721 724 812  0.0000
1708348686.7271 653 662 668 674 692 721 745 855  0.0000
1708348686.7364 653 652 677 670 703 728 737 802  0.0000
1708348686.7453 653 640 644 658 685 712 735 780  0.0000
1708348686.7511 643 645 661 663 689 731 722 750  0.0000
1708348686.7631 643 623 635 656 682 705 714 750  0.0000
1708348686.7669 645 636 644 665 719 746 733 762  0.0000
1708348686.7747 634 635 647 674 719 733 726 737  0.0000
1708348686.7827 679 657 652 670 717 751 743 775  0.0000
1708348686.7917 675 655 666 691 731 758 759 790  0.0000
1708348686.7986 636 628 652 684 706 737 741 790  0.0000
1708348686.8067 643 631 661 667 717 719 741 757  0.0000
1708348686.8158 641 643 664 682 703 721 733 762  0.0000
1708348686.8232 626 640 677 693 708 717 730 775  0.0000
1708348686.8313 622 633 678 694 708 723 737 765  0.0000
1708348686.8389 624 638 680 689 708 716 704 740  0.0000
1708348686.8475 651 662 703 693 719 740 741 797  0.0000
1708348686.8592 634 662 703 703 721 746 733 760  0.0000
1708348686.8632 636 650 703 700 721 740 730 762  0.0000
1708348686.8713 658 641 701 703 733 738 718 757  0.0000
1708348686.8786 647 647 703 710 726 747 732 737  0.0000
1708348686.8869 634 635 690 696 726 744 728 752  0.0000
1708348686.8952 639 647 689 717 738 733 739 740  0.0000
1708348686.9042 632 645 684 715 742 760 749 777  0.0000
1708348686.9113 645 640 692 705 738 756 745 780  0.0000
1708348686.9189 592 626 680 705 724 735 739 787  0.0000
1708348686.9269 609 621 678 717 735 728 751 785  0.0000
1708348686.9356 628 638 689 714 728 726 747 812  0.0000
1708348686.9436 617 626 692 714 731 742 753 830  0.0000
1708348686.9516 617 638 697 720 730 728 755 837  0.0000
1708348686.9599 619 645 694 719 726 742 768 817  0.0000
1708348686.9676 649 662 711 726 726 754 790 882  0.0000
1708348686.9756 647 657 706 720 747 756 784 875  0.0000
1708348686.9832 651 659 697 722 731 758 794 865  0.0000
1708348686.9910 662 669 710 707 717 774 803 862  0.0000
1708348687.0002 645 664 685 684 722 777 788 847  0.0000
1708348687.0077 658 672 690 705 737 795 807 845  0.0000
1708348687.0155 662 662 678 691 730 777 788 837  0.0000
1708348687.0238 670 676 696 710 751 790 805 832  0.0000
1708348687.0317 677 681 696 720 758 800 798 857  0.0000
1708348687.0418 670 672 692 705 751 805 784 822  0.0000
1708348687.0506 662 672 699 719 756 779 792 830  0.0000
1708348687.0558 673 676 706 734 772 802 817 855  0.0000
1708348687.0634 651 662 699 734 779 788 801 850  0.0000
1708348687.0716 677 679 710 722 779 800 800 837  0.0000
1708348687.0798 675 681 710 738 774 788 778 812  0.0000
1708348687.0880 685 688 722 750 781 816 803 810  0.0000
1708348687.0968 666 683 723 750 779 816 803 815  0.0000
1708348687.1029 683 697 732 757 772 786 786 810  0.0000
1708348687.1107 679 693 744 766 790 798 790 815  0.0000
1708348687.1191 662 695 744 750 772 784 772 797  0.0000
1708348687.1283 677 712 763 783 786 795 782 807  0.0000
1708348687.1346 692 729 763 769 777 791 780 782  0.0000
1708348687.1439 726 743 784 793 815 807 784 792  0.0000
1708348687.1522 715 753 802 812 801 816 780 795  0.0000
1708348687.1628 700 745 786 792 777 788 751 770  0.0000
1708348687.1811 702 769 842 816 792 768 741 752  0.0000
1708348687.2085 719 781 854 826 776 760 737 732  0.0000
1708348687.2184 723 796 871 845 779 768 726 725  0.0000
1708348687.2419 717 815 894 861 783 774 726 700  0.0000
