% Edge sensor logfile normalized 'log_20240212_155022.877/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707749423.3392 0 0 0 0 0 0 0 0  0.0000
1707749423.3464 617 621 623 641 641 647 642 670  0.0000
1707749423.3518 611 607 625 629 639 645 636 672  0.0000
1707749423.3608 617 621 638 632 646 645 646 680  0.0000
1707749423.3688 602 621 633 632 646 650 646 682  0.0000
1707749423.3758 611 617 638 634 641 649 656 690  0.0000
1707749423.3846 624 626 631 636 641 645 642 665  0.0000
1707749423.3923 596 614 614 634 635 640 644 675  0.0000
1707749423.4002 626 617 637 632 639 643 633 690  0.0000
1707749423.4080 617 619 630 641 635 643 642 700  0.0000
1707749423.4158 607 614 625 629 646 643 642 682  0.0000
1707749423.4240 617 619 635 646 644 657 654 702  0.0007
1707749423.4318 600 616 623 622 635 638 634 682  0.0000
1707749423.4409 626 612 630 630 635 643 642 677  0.0000
1707749423.4480 613 624 642 620 642 643 644 682  0.0000
