% Edge sensor logfile normalized 'log_20240304_141816.038/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709558296.7975 0 0 0 0 0 0 0 0  0.0000
1709558296.8048 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8122 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8207 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8287 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8368 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8440 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8526 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8614 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8691 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8774 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8848 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.8924 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9020 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9090 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9170 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9293 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9344 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9409 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9492 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9564 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9646 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9730 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9804 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9894 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558296.9965 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0051 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0129 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0203 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0287 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0362 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0448 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0524 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0603 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0681 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0767 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0842 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.0923 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1003 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1089 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1165 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1247 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1327 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1402 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1486 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1562 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1643 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1724 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1811 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1883 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.1961 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2047 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2123 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2208 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2289 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2371 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2445 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2527 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2603 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2686 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2762 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2847 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.2927 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3002 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3090 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3166 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3251 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3327 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3412 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3512 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3568 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3644 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3773 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3807 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3881 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.3964 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4042 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4128 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4201 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4283 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4368 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4448 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4528 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4607 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4681 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4766 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4855 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.4931 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5005 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5081 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5166 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5248 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5328 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5404 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5497 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5563 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5648 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5721 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5807 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5881 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.5963 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6047 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6121 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6202 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6287 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6382 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6447 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6529 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6603 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6693 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6766 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6843 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.6926 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7008 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7093 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7161 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7245 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7321 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7402 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7493 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7569 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7649 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7722 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7806 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7887 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.7972 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8051 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8130 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8203 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8281 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8361 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8444 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8526 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8606 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8688 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8761 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8851 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.8925 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9006 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9085 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9170 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9249 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9329 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9401 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9496 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9564 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9647 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9731 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9811 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9885 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558297.9963 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0042 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0128 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0205 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0289 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0362 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0449 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0525 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0612 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0687 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0813 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0846 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.0925 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1002 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1087 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1169 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1241 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1327 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1404 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1495 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1563 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1642 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1722 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1809 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1884 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.1971 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2042 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2127 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2209 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2283 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2369 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2443 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2524 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2610 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2682 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2769 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2846 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.2922 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3019 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3088 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3171 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3251 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3326 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3412 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3498 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3564 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3650 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3722 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3811 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3883 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.3968 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4051 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4126 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4207 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4295 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4416 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4450 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4528 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4603 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4683 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4762 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4843 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.4928 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5002 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5099 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5168 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5242 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5321 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5411 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5496 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5586 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5668 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5733 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5820 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5899 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.5979 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6060 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6151 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6213 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6333 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6379 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6459 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6551 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6659 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6751 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6816 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6893 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.6974 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7015 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7145 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7163 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7312 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7330 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7404 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7490 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7564 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7649 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7730 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7805 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7887 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.7968 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8050 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8125 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8209 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8287 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8367 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8442 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8529 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8606 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8682 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8766 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8843 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.8925 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9024 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9094 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9167 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9242 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9330 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9402 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9496 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9570 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9650 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9724 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9802 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9883 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709558298.9969 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
