% Edge sensor logfile log_20240315_004013.627/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 500 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1710459614.5736 0 0.000 0.000 0.0000
1710459614.5812 0 0.000 0.000 0.0000
1710459614.5897 0 0.000 0.000 0.0000
1710459614.5977 0 0.000 0.000 0.0000
1710459614.6052 0 0.000 0.000 0.0000
1710459614.6132 0 0.000 0.000 0.0000
1710459614.6212 0 0.000 0.000 0.0000
1710459614.6294 0 0.000 0.000 0.0000
1710459614.6374 0 0.000 0.000 0.0000
1710459614.6449 0 0.000 0.000 0.0000
1710459614.6536 0 0.000 0.000 0.0000
1710459614.6619 0 0.000 0.000 0.0000
1710459614.6690 0 0.000 0.000 0.0000
1710459614.6774 0 0.000 0.000 0.0000
1710459614.6855 0 0.000 0.000 0.0000
1710459614.6938 0 0.000 0.000 0.0000
1710459614.7019 0 0.000 0.000 0.0000
1710459614.7093 0 0.000 0.000 0.0000
1710459614.7174 0 0.000 0.000 0.0000
1710459614.7250 0 0.000 0.000 0.0000
1710459614.7332 0 0.000 0.000 0.0000
1710459614.7413 0 0.000 0.000 0.0000
1710459614.7499 0 0.000 0.000 0.0000
1710459614.7569 0 0.000 0.000 0.0000
1710459614.7658 0 0.000 0.000 0.0000
1710459614.7734 0 0.000 0.000 0.0000
1710459614.7811 0 0.000 0.000 0.0000
1710459614.7892 0 0.000 0.000 0.0000
1710459614.7972 0 0.000 0.000 0.0000
1710459614.8053 0 0.000 0.000 0.0000
1710459614.8132 0 0.000 0.000 0.0000
1710459614.8218 0 0.000 0.000 0.0000
1710459614.8296 0 0.000 0.000 0.0000
1710459614.8376 0 0.000 0.000 0.0000
1710459614.8453 0 0.000 0.000 0.0000
1710459614.8533 0 0.000 0.000 0.0000
1710459614.8611 0 0.000 0.000 0.0000
1710459614.8698 0 0.000 0.000 0.0000
1710459614.8776 0 0.000 0.000 0.0000
1710459614.8859 0 0.000 0.000 0.0000
1710459614.8937 0 0.000 0.000 0.0000
1710459614.9019 0 0.000 0.000 0.0000
1710459614.9092 0 0.000 0.000 0.0000
1710459614.9171 0 0.000 0.000 0.0000
1710459614.9251 0 0.000 0.000 0.0000
1710459614.9336 0 0.000 0.000 0.0000
1710459614.9414 0 0.000 0.000 0.0000
1710459614.9495 0 0.000 0.000 0.0000
1710459614.9577 0 0.000 0.000 0.0000
1710459614.9654 0 0.000 0.000 0.0000
1710459614.9734 0 0.000 0.000 0.0000
1710459614.9814 0 0.000 0.000 0.0000
1710459614.9901 0 0.000 0.000 0.0000
1710459614.9971 0 0.000 0.000 0.0000
