% Edge sensor logfile normalized 'log_20240212_161238.370/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707750759.3582 609 626 718 887 1000 918 753 717  0.0891
1707750759.3653 602 617 687 875 1000 987 856 827  0.0845
1707750759.3733 600 612 684 866 1000 984 831 792  0.0842
1707750759.3816 585 611 694 868 1000 975 833 790  0.0851
1707750759.3893 592 600 666 854 1000 966 819 780  0.0826
1707750759.3974 607 617 685 854 1000 962 809 770  0.0842
1707750759.4056 602 621 690 864 1000 989 844 802  0.0847
1707750759.4140 600 617 697 861 1000 975 827 785  0.0854
1707750759.4210 585 605 684 861 1000 977 821 787  0.0842
1707750759.4296 607 629 689 876 1000 984 840 787  0.0847
1707750759.4368 617 628 694 883 1000 992 840 815  0.0852
1707750759.4452 600 619 685 870 1000 992 846 817  0.0843
1707750759.4529 598 614 689 866 1000 978 838 785  0.0846
1707750759.4697 590 612 694 868 1000 975 825 782  0.0851
1707750759.4773 594 616 685 852 1000 968 827 792  0.0842
1707750759.4854 600 626 694 852 1000 977 809 780  0.0851
1707750759.4936 600 628 703 864 1000 985 834 792  0.0864
1707750759.5118 590 611 684 863 1000 971 815 792  0.0842
1707750759.5210 588 617 685 868 1000 971 819 805  0.0843
1707750759.5227 617 633 690 873 1000 977 833 790  0.0848
1707750759.5298 600 628 706 875 1000 991 856 805  0.0870
1707750759.5353 594 609 682 870 1000 996 840 807  0.0841
1707750759.5510 590 611 687 852 1000 964 833 782  0.0844
1707750759.5536 596 621 680 870 1000 978 811 797  0.0839
1707750759.5570 611 631 685 875 1000 980 827 795  0.0844
1707750759.5650 592 609 687 866 1000 982 840 795  0.0845
1707750759.5734 592 605 689 868 1000 961 819 767  0.0847
1707750759.5818 594 617 684 861 1000 971 821 785  0.0842
1707750759.5889 602 607 694 857 1000 975 833 790  0.0851
1707750759.5970 607 614 685 863 1000 973 833 787  0.0843
1707750759.6054 605 619 692 866 1000 982 831 797  0.0849
1707750759.6135 619 628 696 875 1000 985 844 807  0.0853
1707750759.6211 594 617 687 866 1000 978 823 790  0.0845
1707750759.6291 602 621 685 876 1000 977 831 790  0.0844
1707750759.6369 607 626 690 861 1000 984 829 800  0.0847
1707750759.6452 598 616 682 871 1000 977 838 792  0.0841
1707750759.6534 583 604 689 871 1000 982 836 812  0.0847
1707750759.6614 585 605 680 849 1000 973 827 780  0.0837
1707750759.6687 600 619 682 864 1000 982 840 790  0.0840
1707750759.6777 607 616 692 863 1000 978 829 790  0.0849
