% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708780789.6817 0 0 0 0
1708780789.6894 0 0 0 0
1708780789.6965 0 0 0 0
1708780789.7051 0 0 0 0
1708780789.7131 0 2 0 2
1708780789.7209 7 8 7 6
1708780789.7302 16 15 9 7
1708780789.7370 24 21 8 6
1708780789.7459 29 27 5 6
1708780789.7523 35 36 6 9
1708780789.7605 46 46 11 10
1708780789.7687 59 59 13 13
1708780789.7764 71 71 12 12
1708780789.7846 84 84 13 13
1708780789.7932 99 99 15 15
1708780789.8010 116 115 17 16
1708780789.8093 134 131 18 16
1708780789.8165 150 148 16 17
1708780789.8243 166 165 16 17
1708780789.8324 183 183 17 18
1708780789.8403 200 200 17 17
1708780789.8493 218 218 18 18
1708780789.8565 235 235 17 17
1708780789.8653 253 254 18 19
1708780789.8801 269 271 16 17
1708780789.8827 287 289 18 18
1708780789.8895 306 309 19 20
1708780789.8972 321 323 15 14
1708780789.9048 331 334 10 11
1708780789.9131 342 348 11 14
1708780789.9207 358 366 16 18
1708780789.9290 376 382 18 16
1708780789.9368 391 396 15 14
1708780789.9447 404 409 13 13
1708780789.9529 420 424 16 15
1708780789.9611 437 440 17 16
1708780789.9688 455 459 18 19
1708780789.9771 473 477 18 18
1708780789.9853 489 496 16 19
1708780789.9927 505 515 16 19
1708780790.0010 521 533 16 18
1708780790.0088 539 550 18 17
1708780790.0163 557 568 18 18
1708780790.0246 573 585 16 17
1708780790.0328 586 602 13 17
1708780790.0403 603 620 17 18
1708780790.0486 622 638 19 18
1708780790.0566 638 655 16 17
1708780790.0645 654 672 16 17
1708780790.0727 671 691 17 19
1708780790.0810 687 709 16 18
1708780790.0884 704 724 17 15
1708780790.0964 719 743 15 19
1708780790.1060 732 761 13 18
1708780790.1130 747 779 15 18
1708780790.1217 765 797 18 18
1708780790.1288 782 814 17 17
1708780790.1376 797 832 15 18
1708780790.1447 811 850 14 18
1708780790.1527 827 868 16 18
1708780790.1604 844 885 17 17
1708780790.1686 860 901 16 16
1708780790.1767 874 917 14 16
1708780790.1845 890 934 16 17
1708780790.1933 907 952 17 18
1708780790.2003 924 970 17 18
1708780790.2091 940 989 16 19
1708780790.2165 955 1006 15 17
1708780790.2248 971 1022 16 16
1708780790.2328 988 1039 17 17
1708780790.2404 1006 1057 18 18
1708780790.2490 1022 1074 16 17
1708780790.2571 1037 1091 15 17
1708780790.2670 1054 1109 17 18
1708780790.2725 1072 1128 18 19
1708780790.2817 1090 1146 18 18
1708780790.2885 1103 1159 13 13
1708780790.2969 1118 1175 15 16
1708780790.3049 1135 1194 17 19
1708780790.3132 1154 1213 19 19
1708780790.3204 1172 1229 18 16
1708780790.3293 1187 1245 15 16
1708780790.3374 1203 1261 16 16
1708780790.3447 1221 1279 18 18
1708780790.3526 1241 1298 20 19
1708780790.3635 1257 1314 16 16
1708780790.3690 1270 1328 13 14
1708780790.3766 1285 1345 15 17
1708780790.3848 1301 1360 16 15
1708780790.3926 1318 1374 17 14
1708780790.4011 1335 1390 17 16
1708780790.4093 1352 1409 17 19
1708780790.4164 1370 1429 18 20
1708780790.4252 1387 1445 17 16
1708780790.4324 1402 1458 15 13
1708780790.4413 1419 1472 17 14
1708780790.4490 1437 1488 18 16
1708780790.4573 1455 1507 18 19
1708780790.4653 1473 1524 18 17
1708780790.4730 1492 1539 19 15
1708780790.4812 1511 1554 19 15
1708780790.4891 1528 1570 17 16
1708780790.4970 1546 1587 18 17
1708780790.5044 1564 1602 18 15
1708780790.5125 1582 1616 18 14
1708780790.5203 1600 1631 18 15
1708780790.5286 1620 1649 20 18
1708780790.5375 1638 1664 18 15
1708780790.5453 1656 1679 18 15
1708780790.5524 1676 1696 20 17
1708780790.5606 1694 1711 18 15
1708780790.5685 1710 1724 16 13
1708780790.5784 1728 1739 18 15
1708780790.5845 1748 1756 20 17
1708780790.5932 1768 1772 20 16
1708780790.6012 1782 1785 14 13
1708780790.6084 1801 1799 19 14
1708780790.6173 1820 1815 19 16
