% Edge logfile: log_20240224_141949.566/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708780789.7098 2 0 -0.0200 -0.0131 0.4075 0
1708780789.7181 2 0 -0.0200 -0.0162 0.2120 0
1708780789.7266 2 0 -0.0200 -0.0135 0.3710 0
1708780789.7338 2 0 -0.0200 -0.0128 0.4000 0
1708780789.7422 2 0 -0.0200 -0.0144 0.3003 0
1708780789.7496 2 0 -0.0200 -0.0121 0.4254 0
1708780789.7572 2 0 -0.0200 -0.0101 0.5385 0
1708780789.7660 2 0 -0.0200 0.0000 0.0000 0
1708780789.7737 2 0 -0.0200 -0.0111 0.4652 0
1708780789.7813 2 0 -0.0200 0.0000 0.0000 0
1708780789.7894 2 0 -0.0200 0.0000 0.0000 0
1708780789.7982 2 0 -0.0200 0.0000 0.0000 0
1708780789.8059 2 0 -0.0200 0.0000 0.0000 0
1708780789.8138 2 0 -0.0200 0.0000 0.0000 0
1708780789.8216 2 0 -0.0200 0.0000 0.0000 0
1708780789.8292 2 0 -0.0200 0.0000 0.0000 0
1708780789.8375 2 0 -0.0200 0.0000 0.0000 0
1708780789.8454 2 0 -0.0200 0.0000 0.0000 0
1708780789.8542 2 0 -0.0200 0.0000 0.0000 0
1708780789.8612 2 0 -0.0200 0.0000 0.0000 0
1708780789.8699 2 0 -0.0200 0.0000 0.0000 0
1708780789.8815 2 0 -0.0200 0.0000 0.0000 0
1708780789.8883 2 0 -0.0200 0.0000 0.0000 0
1708780789.8942 2 0 -0.0200 0.0000 0.0000 0
1708780789.9025 2 0 -0.0200 0.0000 0.0000 0
1708780789.9092 2 0 -0.0200 0.0000 0.0000 0
1708780789.9182 2 0 -0.0200 0.0000 0.0000 0
1708780789.9256 2 0 -0.0200 0.0000 0.0000 0
1708780789.9335 2 0 -0.0200 0.0000 0.0000 0
1708780789.9419 2 0 -0.0200 -0.0095 0.5495 0
1708780789.9496 2 0 -0.0200 -0.0090 0.5679 0
1708780789.9573 2 0 -0.0200 -0.0115 0.4081 0
1708780789.9672 2 0 -0.0200 -0.0119 0.3728 0
1708780789.9737 2 0 -0.0200 -0.0139 0.2487 0
1708780789.9814 2 0 -0.0200 -0.0120 0.3587 0
1708780789.9899 2 0 -0.0200 -0.0111 0.4086 0
1708780789.9976 2 0 -0.0200 -0.0123 0.3261 0
1708780790.0060 2 0 -0.0200 -0.0099 0.4661 0
1708780790.0136 2 0 -0.0200 -0.0096 0.4730 0
1708780790.0212 2 0 -0.0200 -0.0129 0.2712 0
1708780790.0301 2 0 -0.0200 -0.0115 0.3532 0
1708780790.0375 2 0 -0.0200 -0.0115 0.3500 0
1708780790.0452 2 0 -0.0200 -0.0142 0.1821 0
1708780790.0541 2 0 -0.0200 -0.0116 0.3336 0
1708780790.0617 2 0 -0.0200 -0.0103 0.4112 0
1708780790.0693 2 0 -0.0200 -0.0118 0.3161 0
1708780790.0782 2 0 -0.0200 -0.0106 0.3821 0
1708780790.0861 2 0 -0.0200 -0.0103 0.3973 0
1708780790.0934 2 0 -0.0200 -0.0126 0.2529 0
1708780790.1014 2 0 -0.0200 -0.0114 0.3259 0
1708780790.1102 2 0 -0.0200 -0.0120 0.2876 0
1708780790.1178 2 0 -0.0200 -0.0141 0.1613 0
1708780790.1258 2 0 -0.0200 -0.0124 0.2581 0
1708780790.1339 2 0 -0.0200 -0.0112 0.3279 0
1708780790.1414 2 0 -0.0200 -0.0134 0.1964 0
1708780790.1500 2 0 -0.0200 -0.0121 0.2709 0
1708780790.1588 2 0 -0.0200 -0.0128 0.2319 0
1708780790.1652 2 0 -0.0200 -0.0132 0.2087 0
1708780790.1740 2 0 -0.0200 -0.0163 0.0236 0
1708780790.1828 2 0 -0.0200 -0.0155 0.0723 0
1708780790.1901 2 0 -0.0200 -0.0150 0.1086 0
1708780790.1976 2 0 -0.0200 -0.0173 -0.0269 0
1708780790.2064 2 0 -0.0200 -0.0150 0.1193 0
1708780790.2140 2 0 -0.0200 -0.0144 0.1555 0
1708780790.2221 2 0 -0.0200 -0.0177 -0.0382 0
1708780790.2301 2 0 -0.0200 -0.0168 0.0171 0
1708780790.2381 2 0 -0.0200 -0.0167 0.0273 0
1708780790.2463 2 0 -0.0200 -0.0203 -0.1782 0
1708780790.2541 2 0 -0.0200 -0.0178 -0.0227 0
1708780790.2654 2 0 -0.0200 -0.0163 0.0711 0
1708780790.2709 2 0 -0.0200 -0.0194 -0.1085 0
1708780790.2787 2 0 -0.0200 -0.0166 0.0605 0
1708780790.2855 2 0 -0.0200 -0.0165 0.0726 0
1708780790.2941 2 0 -0.0200 -0.0215 -0.2218 0
1708780790.3021 2 0 -0.0200 -0.0203 -0.1433 0
1708780790.3098 2 0 -0.0200 -0.0211 -0.1817 0
1708780790.3177 2 0 -0.0200 -0.0261 -0.4694 0
1708780790.3265 2 0 -0.0200 -0.0230 -0.2760 0
1708780790.3333 2 0 -0.0200 -0.0220 -0.2062 0
1708780790.3417 2 0 -0.0200 -0.0265 -0.4647 0
1708780790.3499 2 0 -0.0200 -0.0228 -0.2319 0
1708780790.3575 2 0 -0.0200 -0.0234 -0.2608 0
1708780790.3652 2 0 -0.0200 -0.0228 -0.2143 0
1708780790.3738 2 0 -0.0200 -0.0283 -0.5347 0
1708780790.3815 2 0 -0.0200 -0.0281 -0.5073 0
1708780790.3899 2 0 -0.0200 -0.0277 -0.4678 0
