% Edge sensor logfile normalized 'log_20240224_141949.566/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708780789.6858 0 0 0 0 0 0 0 0  0.0000
1708780789.6945 46 34 352 794 857 454 64 27  0.0275
1708780789.7013 35 36 343 754 824 418 62 27  0.0246
1708780789.7098 29 25 349 745 808 401 53 20  0.0236
1708780789.7181 51 36 358 803 867 494 73 0  0.0288
1708780789.7266 37 49 336 743 813 418 69 0  0.0239
1708780789.7338 37 45 332 714 798 404 45 0  0.0220
1708780789.7422 53 45 372 768 831 443 78 72  0.0259
1708780789.7496 46 56 343 698 775 414 82 47  0.0203
1708780789.7572 35 33 330 670 733 353 76 63  0.0105
1708780789.7660 13 42 311 681 693 357 40 15  0.0000
1708780789.7737 49 38 334 714 746 433 82 92  0.0203
1708780789.7813 24 40 300 620 669 321 69 67  0.0000
1708780789.7894 31 40 283 590 615 324 43 0  0.0000
1708780789.7982 44 40 311 620 664 345 82 49  0.0000
1708780789.8059 15 33 273 552 577 311 64 13  0.0000
1708780789.8138 26 34 258 522 526 285 49 0  0.0000
1708780789.8216 46 51 312 581 575 338 82 31  0.0000
1708780789.8292 17 44 262 496 492 285 64 0  0.0000
1708780789.8375 6 33 258 470 467 261 62 0  0.0000
1708780789.8454 35 62 305 527 532 318 84 24  0.0000
1708780789.8542 0 47 256 461 460 261 54 4  0.0000
1708780789.8612 13 66 256 456 453 243 62 11  0.0000
1708780789.8699 35 67 316 524 518 299 82 27  0.0000
1708780789.8815 8 51 260 468 443 267 60 0  0.0000
1708780789.8883 17 45 253 459 446 244 53 0  0.0000
1708780789.8942 44 78 321 543 533 333 104 81  0.0000
1708780789.9025 13 47 273 491 471 258 64 36  0.0000
1708780789.9092 24 47 280 498 480 241 34 0  0.0000
1708780789.9182 44 69 327 602 575 312 62 2  0.0000
1708780789.9256 11 55 316 560 554 285 42 9  0.0000
1708780789.9335 35 60 363 651 603 290 38 4  0.0000
1708780789.9419 87 75 421 771 720 350 58 33  0.0215
1708780789.9496 37 64 421 773 709 336 38 2  0.0211
1708780789.9573 49 56 455 829 768 367 36 33  0.0260
1708780789.9672 46 62 481 848 784 357 45 2  0.0274
1708780789.9737 69 67 524 935 840 392 45 45  0.0323
1708780789.9814 37 58 481 869 786 358 31 29  0.0281
1708780789.9899 33 51 470 848 763 331 27 11  0.0264
1708780789.9976 51 53 497 904 794 367 40 31  0.0295
1708780790.0060 44 66 477 834 732 319 32 27  0.0249
1708780790.0136 37 58 455 825 725 326 31 27  0.0240
1708780790.0212 64 73 490 897 813 367 36 51  0.0298
1708780790.0301 44 56 490 871 772 348 38 51  0.0277
1708780790.0375 44 53 484 888 775 329 34 22  0.0280
1708780790.0452 64 56 517 947 850 394 51 72  0.0326
1708780790.0541 44 45 481 879 777 348 47 27  0.0279
1708780790.0617 26 45 466 864 742 318 36 0  0.0259
1708780790.0693 58 67 497 909 780 352 43 31  0.0290
1708780790.0782 46 71 450 832 749 336 42 33  0.0251
1708780790.0861 31 47 437 824 740 335 34 13  0.0243
1708780790.0934 49 62 499 911 805 360 56 33  0.0300
1708780790.1014 35 49 466 857 768 350 34 9  0.0268
1708780790.1102 33 47 453 857 786 350 31 15  0.0272
1708780790.1178 58 64 482 918 855 370 62 49  0.0312
1708780790.1258 33 49 430 846 796 370 34 38  0.0270
1708780790.1339 6 31 403 818 766 341 36 4  0.0247
