% Edge sensor logfile normalized 'log_20240304_144247.688/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709559768.5402 0 0 0 0 0 0 0 0  0.0000
1709559768.5490 622 644 678 688 692 697 684 659  0.0000
1709559768.5554 629 660 679 695 704 712 701 672  0.0425
1709559768.5636 622 662 688 705 723 722 716 702  0.0736
1709559768.5718 629 653 699 700 707 717 706 683  0.0559
1709559768.5797 638 673 694 712 726 727 716 679  0.0703
1709559768.5909 625 655 683 693 714 714 697 672  0.0427
1709559768.5972 631 656 688 700 709 707 703 683  0.0540
1709559768.6035 645 667 687 716 709 721 706 690  0.0673
1709559768.6115 629 651 681 695 713 712 699 681  0.0453
1709559768.6190 616 649 679 696 706 715 686 686  0.0363
1709559768.6275 629 656 678 698 704 714 690 683  0.0386
1709559768.6358 633 655 685 698 707 715 695 670  0.0433
1709559768.6442 636 666 692 703 716 722 699 681  0.0554
1709559768.6511 631 656 688 702 711 717 690 681  0.0475
1709559768.6592 616 653 678 700 713 709 690 672  0.0424
1709559768.6681 640 660 685 698 709 709 681 663  0.0367
1709559768.6762 625 656 685 712 720 731 697 695  0.0575
1709559768.6840 625 669 707 702 714 710 692 672  0.0641
1709559768.6917 629 655 683 696 714 719 684 665  0.0398
1709559768.6994 627 664 685 693 721 714 688 668  0.0392
1709559768.7080 631 649 688 709 704 712 683 665  0.0487
1709559768.7153 604 640 672 686 704 704 684 670  0.0244
1709559768.7242 633 653 679 693 706 709 672 656  0.0292
1709559768.7318 625 653 685 689 702 712 686 677  0.0277
1709559768.7397 625 645 688 700 718 710 695 656  0.0457
1709559768.7473 633 653 681 709 709 709 681 665  0.0453
1709559768.7552 631 653 688 705 709 704 679 672  0.0421
1709559768.7635 642 667 708 722 726 722 694 681  0.0682
1709559768.7723 631 649 678 693 718 719 699 681  0.0458
1709559768.7801 620 644 690 693 704 702 686 668  0.0255
1709559768.7875 631 651 681 696 706 700 683 668  0.0274
1709559768.7954 622 647 690 695 711 705 681 661  0.0325
1709559768.8032 631 640 688 700 709 721 688 683  0.0452
1709559768.8115 600 627 674 670 700 709 686 668  0.0239
1709559768.8206 627 645 687 672 699 709 672 661  0.0196
1709559768.8272 625 642 678 688 711 709 679 661  0.0305
1709559768.8357 622 644 683 684 707 707 690 677  0.0294
1709559768.8433 625 649 687 700 711 721 681 686  0.0433
