% Edge sensor logfile normalized 'log_20240212_135615.270/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707742577.8267 842 848 805 736 768 767 721 641  0.1074
1707742577.8343 833 848 805 739 757 757 725 650  0.1086
1707742577.8413 842 859 817 758 779 764 736 674  0.1128
1707742577.8496 856 856 813 743 753 754 725 650  0.1086
1707742577.8582 837 852 809 739 783 761 714 627  0.1056
1707742577.8662 842 845 797 750 753 750 721 636  0.1071
1707742577.8741 837 848 801 736 775 764 736 655  0.1105
1707742577.8824 865 859 824 765 794 771 725 646  0.1083
1707742577.8893 842 852 809 747 768 767 732 650  0.1095
1707742577.8974 833 833 801 721 772 767 728 641  0.1084
1707742577.9063 842 856 782 732 761 747 699 636  0.1025
1707742577.9134 847 852 797 736 757 747 717 632  0.1063
1707742577.9213 847 859 821 739 764 788 732 683  0.1141
1707742577.9297 837 841 805 765 764 757 736 636  0.1090
1707742577.9377 851 848 805 743 761 767 732 655  0.1100
1707742577.9458 856 856 805 743 783 761 732 665  0.1110
1707742577.9534 824 848 805 721 757 754 717 655  0.1076
1707742577.9623 879 859 821 739 772 761 743 679  0.1144
1707742577.9694 833 845 828 769 779 761 717 641  0.1067
1707742577.9776 842 845 817 739 757 754 717 660  0.1080
1707742577.9858 814 830 785 739 746 747 699 636  0.1025
1707742577.9939 837 841 797 736 746 730 699 627  0.1023
1707742578.0019 842 848 832 761 783 754 736 679  0.1137
1707742578.0097 837 848 801 758 750 764 728 660  0.1099
1707742578.0179 865 833 824 750 761 761 717 650  0.1072
1707742578.0254 851 837 817 758 764 764 728 660  0.1099
1707742578.0341 861 859 821 761 783 778 750 693  0.1179
1707742578.0422 861 863 813 769 783 771 725 674  0.1113
1707742578.0498 847 837 805 743 764 764 721 655  0.1083
1707742578.0577 842 852 805 750 761 764 732 669  0.1116
1707742578.0659 851 852 797 732 757 774 725 632  0.1075
1707742578.0737 819 837 770 728 750 740 692 641  0.1000
1707742578.0813 847 867 824 739 768 757 739 646  0.1100
1707742578.0894 856 841 813 736 764 750 717 655  0.1076
1707742578.0979 837 852 809 747 768 761 714 650  0.1066
1707742578.1061 828 841 797 747 757 761 732 627  0.1081
1707742578.1134 865 863 824 761 772 767 728 646  0.1087
1707742578.1216 870 859 832 769 801 791 769 707  0.1200
1707742578.1294 833 845 805 743 768 771 717 650  0.1072
1707742578.1376 842 841 817 743 764 761 721 665  0.1093
1707742578.1462 856 845 793 739 761 764 732 641  0.1089
1707742578.1534 824 845 793 739 764 774 743 665  0.1123
1707742578.1617 833 833 801 728 761 740 710 646  0.1055
1707742578.1694 861 845 813 728 753 761 695 613  0.1016
1707742578.1778 837 841 801 743 750 744 739 665  0.1119
1707742578.1866 842 845 809 743 768 767 721 641  0.1074
1707742578.1944 837 856 793 739 775 778 725 636  0.1077
1707742578.2014 865 859 848 780 786 788 750 665  0.1129
1707742578.2104 851 863 813 750 779 771 743 693  0.1176
1707742578.2181 837 833 797 739 772 761 736 674  0.1128
1707742578.2263 856 856 813 747 761 764 721 636  0.1071
1707742578.2341 865 837 824 743 779 778 717 641  0.1067
1707742578.2420 824 848 809 761 764 784 743 679  0.1144
1707742578.2503 810 808 762 743 750 720 710 622  0.1048
1707742578.2574 824 848 778 721 735 730 703 617  0.1035
1707742578.2663 847 841 797 747 753 740 721 641  0.1074
1707742578.2734 879 856 801 750 746 764 721 660  0.1088
1707742578.2814 828 848 793 736 772 750 739 665  0.1119
1707742578.2902 870 867 832 754 779 764 728 660  0.1099
1707742578.2984 819 837 809 747 775 754 725 665  0.1100
1707742578.3058 842 837 813 754 750 761 725 650  0.1086
1707742578.3135 879 859 805 758 779 754 714 674  0.1089
1707742578.3218 842 852 832 747 794 774 750 655  0.1119
1707742578.3296 837 863 797 750 768 764 747 665  0.1127
1707742578.3373 787 797 766 717 746 720 681 622  0.0945
1707742578.3454 833 841 797 750 757 757 736 627  0.1085
