% Edge logfile: log_20240219_133022.464/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708345823.2371 2 1 0.0000 0.0114 0.9024 0
1708345823.2449 2 1 0.0000 0.0156 1.2100 0
1708345823.2534 2 1 0.0000 0.0155 1.1712 0
1708345823.2607 2 1 0.0000 0.0177 1.3138 0
1708345823.2692 2 1 0.0000 0.0160 1.1493 0
1708345823.2775 2 1 0.0000 0.0149 1.0369 0
1708345823.2848 2 1 0.0000 0.0212 1.5143 0
1708345823.2930 2 1 0.0000 0.0213 1.4840 0
1708345823.3015 2 1 0.0000 0.0238 1.6480 0
1708345823.3096 2 1 0.0000 0.0252 1.7244 0
1708345823.3183 2 1 0.0000 0.0274 1.8574 0
1708345823.3280 2 1 0.0000 0.0262 1.7244 0
1708345823.3335 2 1 0.0000 0.0273 1.7808 0
1708345823.3410 2 1 0.0000 0.0280 1.7979 0
1708345823.3500 2 1 0.0000 0.0255 1.5676 0
1708345823.3580 2 1 0.0000 0.0252 1.5132 0
1708345823.3678 2 1 0.0000 0.0259 1.5445 0
1708345823.3742 2 1 0.0000 0.0259 1.5179 0
1708345823.3850 2 1 0.0000 0.0224 1.2132 0
1708345823.3893 2 1 0.0000 0.0223 1.1880 0
1708345823.4007 2 1 0.0000 0.0202 1.0043 0
1708345823.4078 2 1 0.0000 0.0194 0.9361 0
1708345823.4137 2 1 0.0000 0.0183 0.8402 0
1708345823.4222 2 1 0.0000 0.0175 0.7717 0
1708345823.4299 2 1 0.0000 0.0160 0.6491 0
1708345823.4376 2 1 0.0000 0.0123 0.3545 0
1708345823.4454 2 1 0.0000 0.0118 0.3246 0
1708345823.4542 2 1 0.0000 0.0111 0.2729 0
1708345823.4620 2 1 0.0000 0.0102 0.2124 0
1708345823.4696 2 1 0.0000 0.0098 0.1951 0
1708345823.4773 2 1 0.0000 0.0090 0.1376 0
1708345823.4862 2 1 0.0000 0.0087 0.1248 0
1708345823.4938 2 1 0.0000 0.0079 0.0764 0
1708345823.5014 2 1 0.0000 0.0063 -0.0356 0
1708345823.5095 2 1 0.0000 0.0034 -0.2511 0
1708345823.5187 2 1 0.0000 0.0026 -0.2928 0
1708345823.5260 2 1 0.0000 0.0018 -0.3365 0
1708345823.5346 2 1 0.0000 0.0016 -0.3346 0
1708345823.5413 2 1 0.0000 0.0017 -0.3044 0
1708345823.5500 2 1 0.0000 0.0005 -0.3756 0
1708345823.5655 2 1 0.0000 -0.0011 -0.4828 0
1708345823.5740 2 1 0.0000 -0.0002 -0.3934 0
1708345823.5816 2 1 0.0000 -0.0016 -0.4849 0
1708345823.5893 2 1 0.0000 -0.0029 -0.5615 0
1708345823.5980 2 1 0.0000 -0.0032 -0.5666 0
1708345823.6064 2 1 0.0000 -0.0042 -0.6209 0
1708345823.6142 2 1 0.0000 -0.0049 -0.6477 0
1708345823.6214 2 1 0.0000 -0.0064 -0.7466 0
1708345823.6300 2 1 0.0000 -0.0077 -0.8268 0
1708345823.6377 2 1 0.0000 -0.0077 -0.8000 0
1708345823.6453 2 1 0.0000 -0.0107 -1.0059 0
1708345823.6538 2 1 0.0000 -0.0122 -1.0974 0
1708345823.6616 2 1 0.0000 -0.0143 -1.2292 0
1708345823.6697 2 1 0.0000 -0.0163 -1.3578 0
1708345823.6776 2 1 0.0000 -0.0176 -1.4224 0
1708345823.6854 2 1 0.0000 -0.0187 -1.4734 0
1708345823.6941 2 1 0.0000 -0.0187 -1.4313 0
1708345823.7019 2 1 0.0000 -0.0186 -1.3865 0
1708345823.7099 2 1 0.0000 -0.0180 -1.3101 0
1708345823.7264 2 1 0.0000 -0.0179 -1.2684 0
1708345823.7294 2 1 0.0000 -0.0173 -1.1909 0
1708345823.7340 2 1 0.0000 -0.0172 -1.1583 0
1708345823.7416 2 1 0.0000 -0.0181 -1.2084 0
1708345823.7494 2 1 0.0000 -0.0182 -1.1885 0
1708345823.7583 2 1 0.0000 -0.0185 -1.1871 0
1708345823.7661 2 1 0.0000 -0.0185 -1.1639 0
1708345823.7737 2 1 0.0000 -0.0185 -1.1418 0
1708345823.7823 2 1 0.0000 -0.0181 -1.0931 0
1708345823.7899 2 1 0.0000 -0.0184 -1.0920 0
1708345823.7977 2 1 0.0000 -0.0181 -1.0554 0
1708345823.8063 2 1 0.0000 -0.0175 -0.9864 0
1708345823.8140 2 1 0.0000 -0.0166 -0.9060 0
1708345823.8214 2 1 0.0000 -0.0162 -0.8578 0
1708345823.8295 2 1 0.0000 -0.0150 -0.7528 0
1708345823.8373 2 1 0.0000 -0.0160 -0.8218 0
1708345823.8460 2 1 0.0000 -0.0145 -0.6967 0
1708345823.8535 2 1 0.0000 -0.0132 -0.5873 0
1708345823.8612 2 1 0.0000 -0.0127 -0.5468 0
1708345823.8696 2 1 0.0000 -0.0118 -0.4698 0
1708345823.8774 2 1 0.0000 -0.0122 -0.5046 0
1708345823.8861 2 1 0.0000 -0.0086 -0.2160 0
1708345823.8937 2 1 0.0000 -0.0073 -0.1254 0
1708345823.9014 2 1 0.0000 -0.0075 -0.1444 0
1708345823.9092 2 1 0.0000 -0.0063 -0.0564 0
1708345823.9175 2 1 0.0000 -0.0065 -0.0884 0
1708345823.9259 2 1 0.0000 -0.0056 -0.0232 0
1708345823.9336 2 1 0.0000 -0.0042 0.0743 0
1708345823.9411 2 1 0.0000 -0.0040 0.0800 0
1708345823.9500 2 1 0.0000 -0.0041 0.0595 0
1708345823.9576 2 1 0.0000 -0.0043 0.0313 0
1708345823.9654 2 1 0.0000 -0.0034 0.0894 0
1708345823.9748 2 1 0.0000 -0.0022 0.1726 0
1708345823.9814 2 1 0.0000 -0.0014 0.2226 0
1708345823.9900 2 1 0.0000 -0.0012 0.2294 0
1708345823.9978 2 1 0.0000 -0.0007 0.2528 0
1708345824.0054 2 1 0.0000 0.0005 0.3352 0
1708345824.0134 2 1 0.0000 0.0010 0.3551 0
1708345824.0219 2 1 0.0000 0.0014 0.3695 0
1708345824.0293 2 1 0.0000 0.0014 0.3532 0
1708345824.0381 2 1 0.0000 0.0007 0.2849 0
1708345824.0463 2 1 0.0000 0.0024 0.4052 0
1708345824.0539 2 1 0.0000 0.0026 0.4062 0
