% Edge sensor logfile normalized 'log_20240219_133022.464/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708345823.1180 0 0 0 0 0 0 0 0  0.0000
1708345823.1253 766 765 838 918 909 862 838 862  0.0243
1708345823.1334 770 784 854 930 921 874 846 885  0.0316
1708345823.1406 781 781 848 932 925 888 869 897  0.0353
1708345823.1496 757 760 840 916 905 865 854 882  0.0229
1708345823.1565 768 769 842 918 909 864 842 862  0.0246
1708345823.1646 772 779 855 925 918 881 860 895  0.0316
1708345823.1728 783 784 850 928 916 878 854 890  0.0305
1708345823.1817 783 783 845 935 928 881 864 902  0.0752
1708345823.1897 779 788 861 935 927 880 852 890  0.0351
1708345823.1970 787 779 847 934 925 883 858 905  0.0753
1708345823.2058 766 783 859 927 928 880 860 905  0.0754
1708345823.2127 777 779 855 930 920 874 852 885  0.0315
1708345823.2214 772 776 859 935 927 881 866 905  0.0765
1708345823.2291 760 774 848 928 927 888 846 892  0.0350
1708345823.2371 747 759 835 913 902 855 842 867  0.0207
1708345823.2449 760 783 857 930 907 867 842 882  0.0272
1708345823.2534 783 771 850 934 918 865 848 897  0.0299
1708345823.2607 764 779 855 951 918 880 867 920  0.0777
1708345823.2692 740 760 845 942 920 858 844 877  0.0301
1708345823.2775 772 771 842 934 930 878 838 850  0.0334
1708345823.2848 768 788 876 968 950 880 858 910  0.0812
1708345823.2930 760 771 875 972 957 901 867 862  0.0475
1708345823.3015 766 777 890 979 980 899 856 917  0.0838
1708345823.3096 751 772 897 1000 1000 917 860 912  0.0852
1708345823.3183 743 769 914 1000 1000 920 842 870  0.0575
1708345823.3280 738 759 904 1000 1000 920 850 880  0.0568
1708345823.3335 736 767 914 1000 1000 920 842 892  0.0575
1708345823.3410 755 771 920 1000 1000 910 829 905  0.0880
1708345823.3500 730 759 899 1000 1000 917 813 890  0.0541
1708345823.3580 743 748 897 1000 1000 911 801 847  0.0526
1708345823.3678 743 752 902 1000 1000 913 803 857  0.0537
1708345823.3742 745 750 902 1000 1000 929 813 862  0.0559
1708345823.3850 732 740 876 1000 1000 931 807 847  0.0524
1708345823.3893 747 733 875 1000 1000 925 801 825  0.0515
1708345823.4007 721 719 852 1000 1000 929 772 792  0.0490
1708345823.4078 715 709 842 1000 1000 917 768 777  0.0471
1708345823.4137 698 698 824 1000 1000 906 741 777  0.0446
1708345823.4222 692 702 812 996 1000 922 722 715  0.0451
1708345823.4299 702 686 793 982 1000 929 737 762  0.0443
1708345823.4376 673 671 777 934 1000 945 763 815  0.0422
1708345823.4454 677 667 750 935 1000 964 788 780  0.0438
1708345823.4542 664 659 753 925 1000 968 794 777  0.0435
1708345823.4620 664 672 746 916 1000 991 807 782  0.0444
1708345823.4696 660 659 737 913 1000 994 813 777  0.0445
1708345823.4773 658 660 736 904 1000 1000 813 757  0.0439
1708345823.4862 660 666 729 901 1000 1000 840 772  0.0451
1708345823.4938 677 690 737 896 1000 1000 871 772  0.0469
1708345823.5014 670 666 725 885 1000 1000 875 787  0.0458
1708345823.5095 673 664 717 857 1000 1000 885 760  0.0440
1708345823.5187 668 657 708 847 1000 1000 891 785  0.0441
1708345823.5260 673 655 715 835 1000 1000 908 780  0.0457
1708345823.5346 694 681 710 831 1000 1000 939 805  0.0494
1708345823.5413 696 685 715 833 1000 1000 951 812  0.0508
1708345823.5500 687 688 717 812 1000 1000 976 832  0.0525
1708345823.5577 690 669 699 804 992 1000 966 832  0.0511
1708345823.5655 692 678 704 792 984 1000 976 820  0.0501
1708345823.5740 704 683 703 804 991 1000 984 820  0.0514
1708345823.5816 679 686 718 788 976 1000 1000 842  0.0521
1708345823.5893 681 672 689 771 964 1000 1000 872  0.0534
1708345823.5980 685 690 699 778 955 1000 1000 817  0.0490
1708345823.6064 687 681 703 753 950 1000 1000 845  0.0497
1708345823.6142 685 688 711 759 939 1000 1000 845  0.0491
1708345823.6214 666 685 697 727 925 1000 1000 822  0.0461
1708345823.6300 681 678 696 722 909 1000 998 775  0.0426
1708345823.6377 670 667 697 722 909 1000 1000 790  0.0433
1708345823.6453 664 659 685 705 886 1000 1000 835  0.0426
1708345823.6538 685 659 684 701 873 1000 1000 832  0.0408
1708345823.6616 649 648 671 658 850 1000 1000 885  0.0435
1708345823.6697 649 636 652 630 817 1000 1000 900  0.0437
1708345823.6776 611 595 607 596 788 1000 1000 900  0.0424
1708345823.6854 598 573 562 554 754 1000 1000 910  0.0413
1708345823.6941 592 554 526 525 756 1000 1000 905  0.0413
1708345823.7019 579 526 503 511 760 1000 1000 940  0.0414
1708345823.7099 556 518 493 526 777 1000 1000 925  0.0420
1708345823.7264 556 504 517 545 781 1000 1000 925  0.0421
1708345823.7294 579 535 576 596 797 1000 1000 942  0.0427
1708345823.7340 564 554 592 603 799 1000 1000 955  0.0428
1708345823.7416 566 555 600 573 774 1000 1000 947  0.0419
1708345823.7494 588 562 598 584 772 1000 1000 942  0.0418
1708345823.7583 609 561 588 566 763 1000 1000 942  0.0415
1708345823.7661 598 573 586 571 763 1000 1000 960  0.0415
1708345823.7737 617 566 588 559 763 1000 1000 927  0.0415
1708345823.7823 602 576 595 570 774 1000 1000 922  0.0419
1708345823.7899 605 573 581 571 767 1000 1000 932  0.0416
1708345823.7977 590 569 578 564 774 1000 1000 917  0.0419
1708345823.8063 611 569 576 571 792 1000 1000 915  0.0425
1708345823.8140 645 593 590 606 811 1000 1000 922  0.0434
1708345823.8214 611 581 583 594 820 1000 1000 922  0.0438
