% Edge logfile: log_20240216_161950.411/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708096790.8843 2 1 0.0000 0.0600 4.7377 0
1708096790.8925 2 1 0.0000 0.0034 0.1493 0
1708096790.9002 2 1 0.0000 0.0000 0.0000 0
1708096790.9082 2 1 0.0000 0.0000 0.0000 0
1708096790.9163 2 1 0.0000 0.0000 0.0000 0
1708096790.9243 2 1 0.0000 0.0600 4.6156 0
1708096790.9325 2 1 0.0000 -0.0120 -1.1847 0
1708096790.9401 2 1 0.0000 0.0600 4.5371 0
1708096790.9481 2 1 0.0000 0.0600 4.4261 0
1708096790.9563 2 1 0.0000 -0.0338 -3.0826 0
1708096790.9636 2 1 0.0000 0.0600 4.4108 0
1708096790.9721 2 1 0.0000 -0.0257 -2.4617 0
1708096790.9799 2 1 0.0000 0.0000 0.0000 0
1708096790.9880 2 1 0.0000 0.0000 0.0000 0
1708096790.9957 2 1 0.0000 0.0000 0.0000 0
1708096791.0042 2 1 0.0000 0.0600 4.3808 0
1708096791.0124 2 1 0.0000 -0.0509 -4.4796 0
1708096791.0196 2 1 0.0000 -0.0576 -4.8825 0
1708096791.0277 2 1 0.0000 0.0600 4.5387 0
1708096791.0356 2 1 0.0000 0.0600 4.4276 0
1708096791.0441 2 1 0.0000 0.0600 4.3223 0
1708096791.0531 2 1 0.0000 -0.0459 -4.1365 0
1708096791.0605 2 1 0.0000 0.0000 0.0000 0
1708096791.0682 2 1 0.0000 0.0000 0.0000 0
1708096791.0757 2 1 0.0000 0.0000 0.0000 0
1708096791.0841 2 1 0.0000 0.0600 4.3420 0
1708096791.0924 2 1 0.0000 0.0000 0.0000 0
1708096791.1001 2 1 0.0000 0.0000 0.0000 0
1708096791.1078 2 1 0.0000 0.0600 4.2411 0
1708096791.1158 2 1 0.0000 0.0600 4.1455 0
1708096791.1249 2 1 0.0000 0.0389 2.3888 0
1708096791.1323 2 1 0.0000 -0.0524 -4.8622 0
1708096791.1396 2 1 0.0000 0.0000 0.0000 0
1708096791.1477 2 1 0.0000 0.0000 0.0000 0
1708096791.1559 2 1 0.0000 0.0000 0.0000 0
1708096791.1637 2 1 0.0000 0.0000 0.0000 0
1708096791.1718 2 1 0.0000 0.0000 0.0000 0
1708096791.1796 2 1 0.0000 0.0000 0.0000 0
1708096791.1882 2 1 0.0000 0.0000 0.0000 0
1708096791.1965 2 1 0.0000 0.0600 4.1553 0
1708096791.2037 2 1 0.0000 0.0600 4.0641 0
1708096791.2116 2 1 0.0000 -0.0142 -1.8791 0
1708096791.2201 2 1 0.0000 0.0000 0.0000 0
1708096791.2283 2 1 0.0000 0.0000 0.0000 0
1708096791.2360 2 1 0.0000 -0.0191 -2.1966 0
1708096791.2441 2 1 0.0000 0.0000 0.0000 0
1708096791.2524 2 1 0.0000 0.0000 0.0000 0
1708096791.2602 2 1 0.0000 0.0000 0.0000 0
1708096791.2685 2 1 0.0000 -0.0185 -2.0751 0
1708096791.2764 2 1 0.0000 0.0600 4.1898 0
1708096791.2845 2 1 0.0000 0.0600 4.0968 0
1708096791.2923 2 1 0.0000 0.0135 0.3345 0
1708096791.2995 2 1 0.0000 0.0000 0.0000 0
1708096791.3075 2 1 0.0000 -0.0084 -1.3843 0
1708096791.3159 2 1 0.0000 -0.0037 -0.9570 0
1708096791.3239 2 1 0.0000 -0.0192 -2.1394 0
1708096791.3320 2 1 0.0000 0.0000 0.0000 0
1708096791.3403 2 1 0.0000 -0.0173 -1.9170 0
1708096791.3480 2 1 0.0000 -0.0019 -0.6381 0
1708096791.3558 2 1 0.0000 -0.0037 -0.7481 0
1708096791.3641 2 1 0.0000 0.0600 4.3109 0
1708096791.3723 2 1 0.0000 0.0600 4.2116 0
1708096791.3799 2 1 0.0000 -0.0067 -1.1457 0
1708096791.3881 2 1 0.0000 0.0600 4.1632 0
1708096791.3955 2 1 0.0000 0.0600 4.0716 0
1708096791.4036 2 1 0.0000 -0.0004 -0.7823 0
1708096791.4130 2 1 0.0000 0.0000 0.0000 0
1708096791.4203 2 1 0.0000 -0.0053 -1.1283 0
1708096791.4284 2 1 0.0000 0.0600 4.0723 0
1708096791.4360 2 1 0.0000 0.0600 3.9854 0
1708096791.4443 2 1 0.0000 0.0026 -0.6300 0
1708096791.4523 2 1 0.0000 -0.0107 -1.6387 0
1708096791.4596 2 1 0.0000 0.0493 3.1582 0
1708096791.4675 2 1 0.0000 0.0600 3.9425 0
1708096791.4756 2 1 0.0000 0.0600 3.8624 0
1708096791.4844 2 1 0.0000 0.0037 -0.6578 0
1708096791.4922 2 1 0.0000 -0.0245 -2.8448 0
1708096791.5003 2 1 0.0000 -0.0062 -1.2998 0
1708096791.5080 2 1 0.0000 0.0600 3.9799 0
1708096791.5155 2 1 0.0000 0.0051 -0.4411 0
1708096791.5241 2 1 0.0000 -0.0058 -1.2605 0
1708096791.5317 2 1 0.0000 -0.0288 -3.0266 0
1708096791.5402 2 1 0.0000 -0.0032 -0.9093 0
1708096791.5482 2 1 0.0000 0.0600 4.1227 0
1708096791.5555 2 1 0.0000 0.0274 1.4570 0
1708096791.5638 2 1 0.0000 -0.0140 -1.8318 0
1708096791.5724 2 1 0.0000 -0.0365 -3.5414 0
