% Edge sensor logfile log_20240315_004157.807/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 500 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1710459718.6348 0 0.000 0.000 0.0000
1710459718.6420 0 0.000 0.000 0.0000
1710459718.6499 0 0.000 0.000 0.0000
1710459718.6579 0 0.000 0.000 0.0000
1710459718.6658 0 0.000 0.000 0.0000
1710459718.6741 0 0.000 0.000 0.0000
1710459718.6813 0 0.000 0.000 0.0000
1710459718.6902 0 0.000 0.000 0.0000
1710459718.6973 0 0.000 0.000 0.0000
1710459718.7064 0 0.000 0.000 0.0000
1710459718.7140 0 0.000 0.000 0.0000
1710459718.7225 0 0.000 0.000 0.0000
1710459718.7308 0 0.000 0.000 0.0000
1710459718.7382 0 0.000 0.000 0.0000
1710459718.7464 0 0.000 0.000 0.0000
1710459718.7548 0 0.000 0.000 0.0000
1710459718.7626 0 0.000 0.000 0.0000
1710459718.7708 0 0.000 0.000 0.0000
1710459718.7779 0 0.000 0.000 0.0000
1710459718.7864 0 0.000 0.000 0.0000
1710459718.7946 0 0.000 0.000 0.0000
1710459718.8018 0 0.000 0.000 0.0000
1710459718.8107 0 0.000 0.000 0.0000
1710459718.8178 0 0.000 0.000 0.0000
1710459718.8268 0 0.000 0.000 0.0000
1710459718.8343 0 0.000 0.000 0.0000
1710459718.8420 0 0.000 0.000 0.0000
1710459718.8501 0 0.000 0.000 0.0000
1710459718.8588 0 0.000 0.000 0.0000
1710459718.8668 0 0.000 0.000 0.0000
1710459718.8747 0 0.000 0.000 0.0000
1710459718.8818 0 0.000 0.000 0.0000
1710459718.8906 0 0.000 0.000 0.0000
1710459718.8987 0 0.000 0.000 0.0000
1710459718.9063 0 0.000 0.000 0.0000
1710459718.9144 0 0.000 0.000 0.0000
1710459718.9226 0 0.000 0.000 0.0000
1710459718.9303 0 0.000 0.000 0.0000
1710459718.9383 0 0.000 0.000 0.0000
1710459718.9465 0 0.000 0.000 0.0000
1710459718.9544 0 0.000 0.000 0.0000
1710459718.9626 0 0.000 0.000 0.0000
1710459718.9699 0 0.000 0.000 0.0000
1710459718.9778 0 0.000 0.000 0.0000
1710459718.9867 0 0.000 0.000 0.0000
1710459718.9939 0 0.000 0.000 0.0000
1710459719.0018 0 0.000 0.000 0.0000
1710459719.0098 0 0.000 0.000 0.0000
1710459719.0182 0 0.000 0.000 0.0000
1710459719.0259 0 0.000 0.000 0.0000
1710459719.0341 0 0.000 0.000 0.0000
1710459719.0421 0 0.000 0.000 0.0000
1710459719.0507 0 0.000 0.000 0.0000
1710459719.0586 0 0.000 0.000 0.0000
1710459719.0667 0 0.000 0.000 0.0000
1710459719.0743 0 0.000 0.000 0.0000
1710459719.0819 0 0.000 0.000 0.0000
1710459719.0907 0 0.000 0.000 0.0000
1710459719.0981 0 0.000 0.000 0.0000
1710459719.1061 0 0.000 0.000 0.0000
1710459719.1142 0 0.000 0.000 0.0000
1710459719.1218 0 0.000 0.000 0.0000
1710459719.1299 0 0.000 0.000 0.0000
1710459719.1387 0 0.000 0.000 0.0000
1710459719.1461 0 0.000 0.000 0.0000
1710459719.1541 0 0.000 0.000 0.0000
1710459719.1622 0 0.000 0.000 0.0000
1710459719.1698 0 0.000 0.000 0.0000
