% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708349649.5011 0 0 0 0
1708349649.5075 0 0 0 0
1708349649.5188 0 0 0 0
1708349649.5252 0 0 0 0
1708349649.5326 0 0 0 0
1708349649.5396 0 0 0 0
1708349649.5475 1 2 1 2
1708349649.5560 5 5 4 3
1708349649.5673 8 7 3 2
1708349649.5717 10 8 2 1
1708349649.5803 12 11 2 3
1708349649.5915 14 15 2 4
1708349649.6087 18 19 4 4
1708349649.6104 22 23 4 4
1708349649.6177 27 28 5 5
1708349649.6212 33 34 6 6
1708349649.6286 36 37 3 3
1708349649.6352 36 38 0 1
1708349649.6440 40 44 4 6
1708349649.6520 48 52 8 8
1708349649.6679 58 59 10 7
1708349649.6707 64 64 6 5
1708349649.6809 67 67 3 3
1708349649.6878 71 71 4 4
1708349649.6921 72 73 1 2
1708349649.7001 77 78 5 5
1708349649.7078 84 85 7 7
1708349649.7160 92 92 8 7
1708349649.7243 98 98 6 6
1708349649.7330 102 102 4 4
1708349649.7398 107 107 5 5
1708349649.7509 113 113 6 6
1708349649.7558 119 118 6 5
1708349649.7642 124 124 5 6
1708349649.7720 128 128 4 4
1708349649.7798 133 133 5 5
1708349649.7885 141 140 8 7
1708349649.7961 147 146 6 6
1708349649.8033 153 152 6 6
1708349649.8121 159 159 6 7
1708349649.8197 166 164 7 5
1708349649.8280 172 170 6 6
1708349649.8359 178 177 6 7
1708349649.8440 185 184 7 7
1708349649.8512 193 189 8 5
1708349649.8603 199 194 6 5
1708349649.8684 203 200 4 6
1708349649.8761 209 209 6 9
1708349649.8840 216 218 7 9
1708349649.8919 224 223 8 5
1708349649.9008 231 227 7 4
1708349649.9091 236 231 5 4
1708349649.9221 241 240 5 9
1708349649.9243 249 250 8 10
1708349649.9316 257 260 8 10
1708349649.9401 259 262 2 2
1708349649.9473 260 263 1 1
1708349649.9552 266 267 6 4
1708349649.9642 274 274 8 7
1708349649.9719 280 280 6 6
1708349649.9846 283 285 3 5
1708349649.9887 286 289 3 4
1708349649.9951 292 295 6 6
1708349650.0032 298 299 6 4
1708349650.0116 302 303 4 4
1708349650.0201 308 309 6 6
1708349650.0277 314 316 6 7
1708349650.0364 322 321 8 5
1708349650.0432 327 324 5 3
1708349650.0522 331 329 4 5
1708349650.0601 336 336 5 7
1708349650.0671 343 342 7 6
1708349650.0752 348 345 5 3
1708349650.0838 353 349 5 4
1708349650.0921 359 356 6 7
1708349650.1001 366 365 7 9
1708349650.1160 372 370 6 5
1708349650.1220 378 373 6 3
1708349650.1249 385 375 7 2
1708349650.1331 390 380 5 5
1708349650.1461 390 386 0 6
1708349650.1494 392 395 2 9
1708349650.1598 399 404 7 9
1708349650.1693 409 409 10 5
1708349650.1776 420 409 11 0
1708349650.1805 425 413 5 4
1708349650.1881 428 421 3 8
1708349650.1959 429 431 1 10
1708349650.2080 434 437 5 6
1708349650.2118 443 440 9 3
1708349650.2192 452 443 9 3
1708349650.2282 453 449 1 6
1708349650.2396 455 458 2 9
1708349650.2456 461 466 6 8
1708349650.2518 471 471 10 5
1708349650.2596 477 474 6 3
1708349650.2678 479 479 2 5
1708349650.2760 483 485 4 6
1708349650.2832 490 493 7 8
1708349650.2922 498 499 8 6
1708349650.3000 503 502 5 3
1708349650.3118 506 507 3 5
1708349650.3174 512 515 6 8
1708349650.3258 520 524 8 9
1708349650.3317 528 531 8 7
1708349650.3393 532 535 4 4
1708349650.3479 534 537 2 2
1708349650.3561 540 544 6 7
1708349650.3634 549 552 9 8
1708349650.3716 557 559 8 7
1708349650.3796 561 563 4 4
1708349650.3873 565 567 4 4
1708349650.3960 572 574 7 7
1708349650.4036 581 582 9 8
1708349650.4118 588 589 7 7
1708349650.4200 592 594 4 5
1708349650.4280 597 598 5 4
1708349650.4358 605 605 8 7
1708349650.4440 613 612 8 7
1708349650.4517 618 619 5 7
1708349650.4690 622 623 4 4
1708349650.4758 628 627 6 4
1708349650.4784 636 631 8 4
1708349650.4832 645 639 9 8
1708349650.4981 648 645 3 6
1708349650.5007 647 647 -1 2
1708349650.5078 648 650 1 3
1708349650.5159 655 655 7 5
1708349650.5244 665 663 10 8
1708349650.5332 672 672 7 9
1708349650.5396 675 677 3 5
1708349650.5481 680 680 5 3
1708349650.5561 687 685 7 5
1708349650.5633 694 692 7 7
1708349650.5716 699 699 5 7
1708349650.5792 702 704 3 5
1708349650.5878 708 710 6 6
1708349650.5976 717 717 9 7
1708349650.6033 725 725 8 8
1708349650.6130 730 731 5 6
1708349650.6212 734 737 4 6
1708349650.6318 739 743 5 6
1708349650.6362 747 749 8 6
1708349650.6458 755 756 8 7
1708349650.6534 759 760 4 4
1708349650.6601 762 765 3 5
1708349650.6681 770 773 8 8
1708349650.6762 779 780 9 7
1708349650.6844 786 786 7 6
1708349650.6915 790 792 4 6
1708349650.6992 791 799 1 7
1708349650.7091 795 808 4 9
1708349650.7158 802 817 7 9
1708349650.7236 806 825 4 8
1708349650.7342 809 832 3 7
1708349650.7398 811 841 2 9
1708349650.7493 813 850 2 9
1708349650.7558 814 859 1 9
1708349650.7632 815 870 1 11
1708349650.7718 817 879 2 9
1708349650.7810 818 889 1 10
1708349650.7873 818 900 0 11
1708349650.7954 819 912 1 12
1708349650.8047 820 923 1 11
1708349650.8112 822 934 2 11
1708349650.8227 823 947 1 13
1708349650.8320 823 959 0 12
1708349650.8354 823 973 0 14
1708349650.8453 824 987 1 14
1708349650.8518 824 997 0 10
1708349650.8610 824 1007 0 10
1708349650.8681 824 1020 0 13
1708349650.8763 824 1034 0 14
1708349650.8839 824 1046 0 12
1708349650.8916 824 1056 0 10
1708349650.9001 825 1068 1 12
1708349650.9080 827 1078 2 10
1708349650.9159 831 1089 4 11
1708349650.9234 834 1099 3 10
1708349650.9353 835 1108 1 9
1708349650.9400 837 1115 2 7
1708349650.9484 840 1124 3 9
1708349650.9556 844 1132 4 8
1708349650.9641 847 1138 3 6
1708349650.9724 852 1143 5 5
1708349650.9796 856 1148 4 5
1708349650.9885 862 1152 6 4
1708349650.9958 869 1155 7 3
1708349651.0042 876 1160 7 5
1708349651.0115 884 1165 8 5
1708349651.0202 893 1169 9 4
1708349651.0275 901 1172 8 3
1708349651.0356 910 1175 9 3
1708349651.0442 920 1179 10 4
1708349651.0514 929 1183 9 4
1708349651.0593 939 1185 10 2
1708349651.0677 949 1188 10 3
1708349651.0761 960 1190 11 2
1708349651.0840 971 1193 11 3
1708349651.0917 981 1196 10 3
1708349651.0999 992 1198 11 2
1708349651.1074 1003 1200 11 2
1708349651.1160 1013 1202 10 2
1708349651.1237 1022 1205 9 3
1708349651.1313 1032 1210 10 5
1708349651.1400 1043 1214 11 4
1708349651.1476 1052 1215 9 1
1708349651.1559 1061 1217 9 2
1708349651.1669 1069 1222 8 5
1708349651.1721 1079 1228 10 6
1708349651.1812 1089 1233 10 5
1708349651.1887 1096 1235 7 2
1708349651.1957 1103 1237 7 2
1708349651.2036 1112 1242 9 5
1708349651.2122 1120 1250 8 8
1708349651.2193 1128 1256 8 6
1708349651.2272 1135 1258 7 2
1708349651.2364 1143 1262 8 4
1708349651.2441 1150 1268 7 6
1708349651.2520 1157 1276 7 8
1708349651.2629 1164 1281 7 5
1708349651.2678 1170 1284 6 3
1708349651.2759 1177 1286 7 2
1708349651.2839 1183 1292 6 6
1708349651.2922 1188 1301 5 9
1708349651.3000 1196 1308 8 7
1708349651.3079 1205 1311 9 3
1708349651.3155 1211 1316 6 5
1708349651.3233 1216 1324 5 8
1708349651.3326 1222 1331 6 7
1708349651.3398 1229 1336 7 5
1708349651.3479 1236 1342 7 6
1708349651.3562 1241 1349 5 7
1708349651.3640 1245 1355 4 6
1708349651.3717 1251 1362 6 7
1708349651.3799 1259 1368 8 6
1708349651.3882 1267 1374 8 6
1708349651.3960 1272 1381 5 7
1708349651.4044 1276 1389 4 8
1708349651.4112 1282 1395 6 6
1708349651.4200 1290 1400 8 5
1708349651.4283 1297 1404 7 4
1708349651.4357 1302 1412 5 8
1708349651.4440 1308 1421 6 9
1708349651.4525 1315 1428 7 7
1708349651.4604 1323 1433 8 5
1708349651.4673 1330 1439 7 6
1708349651.4787 1336 1446 6 7
1708349651.4863 1340 1453 4 7
1708349651.4913 1346 1460 6 7
1708349651.5007 1353 1466 7 6
1708349651.5072 1358 1469 5 3
1708349651.5162 1365 1474 7 5
1708349651.5239 1372 1481 7 7
1708349651.5321 1380 1490 8 9
1708349651.5399 1386 1497 6 7
1708349651.5491 1391 1501 5 4
1708349651.5552 1397 1504 6 3
1708349651.5640 1404 1511 7 7
1708349651.5732 1410 1520 6 9
1708349651.5794 1416 1527 6 7
1708349651.5877 1423 1531 7 4
1708349651.5959 1430 1535 7 4
1708349651.6032 1436 1542 6 7
1708349651.6112 1441 1551 5 9
1708349651.6251 1445 1557 4 6
1708349651.6282 1451 1562 6 5
1708349651.6354 1459 1566 8 4
1708349651.6440 1467 1570 8 4
1708349651.6517 1472 1578 5 8
1708349651.6598 1477 1588 5 10
1708349651.6684 1482 1594 5 6
1708349651.6760 1490 1597 8 3
1708349651.6833 1499 1603 9 6
1708349651.6920 1504 1611 5 8
1708349651.6996 1508 1619 4 8
1708349651.7081 1513 1624 5 5
1708349651.7167 1521 1629 8 5
1708349651.7307 1529 1636 8 7
1708349651.7393 1536 1645 7 9
1708349651.7411 1542 1654 6 9
1708349651.7600 1548 1660 6 6
1708349651.7630 1548 1660 0 0
1708349651.7657 1544 1655 -4 -5
1708349651.7712 1541 1652 -3 -3
1708349651.7800 1547 1657 6 5
1708349651.7917 1557 1666 10 9
1708349651.7957 1566 1675 9 9
1708349651.8038 1572 1680 6 5
1708349651.8178 1573 1682 1 2
1708349651.8392 1577 1687 4 5
1708349651.8420 1585 1694 8 7
1708349651.8444 1597 1704 12 10
1708349651.8462 1609 1714 12 10
1708349651.8518 1614 1718 5 4
1708349651.8598 1611 1716 -3 -2
1708349651.8672 1612 1716 1 0
1708349651.8911 1614 1719 2 3
1708349651.8929 1621 1728 7 9
1708349651.9154 1631 1739 10 11
1708349651.9177 1642 1750 11 11
1708349651.9209 1646 1752 4 2
1708349651.9227 1643 1747 -3 -5
1708349651.9294 1637 1738 -6 -9
1708349651.9324 1629 1730 -8 -8
1708349651.9401 1630 1731 1 1
1708349651.9472 1640 1742 10 11
1708349651.9562 1650 1753 10 11
1708349651.9639 1656 1758 6 5
1708349651.9721 1658 1761 2 3
1708349651.9806 1662 1767 4 6
1708349651.9880 1669 1777 7 10
1708349651.9962 1676 1785 7 8
1708349652.0056 1681 1789 5 4
1708349652.0118 1685 1793 4 4
1708349652.0193 1690 1799 5 6
1708349652.0298 1698 1807 8 8
1708349652.0473 1705 1813 7 6
1708349652.0521 1711 1819 6 6
1708349652.0542 1717 1824 6 5
1708349652.0593 1722 1829 5 5
1708349652.0679 1723 1831 1 2
1708349652.0773 1724 1833 1 2
1708349652.0842 1730 1839 6 6
1708349652.0912 1738 1848 8 9
1708349652.1013 1743 1854 5 6
1708349652.1078 1745 1856 2 2
1708349652.1162 1749 1861 4 5
1708349652.1244 1756 1867 7 6
1708349652.1321 1763 1875 7 8
1708349652.1402 1767 1880 4 5
1708349652.1491 1770 1883 3 3
1708349652.1556 1775 1888 5 5
1708349652.1638 1782 1895 7 7
1708349652.1723 1789 1902 7 7
1708349652.1798 1794 1906 5 4
1708349652.1879 1799 1910 5 4
1708349652.1970 1806 1917 7 7
1708349652.2040 1812 1925 6 8
1708349652.2184 1818 1932 6 7
1708349652.2209 1825 1936 7 4
1708349652.2332 1831 1939 6 3
1708349652.2362 1832 1943 1 4
1708349652.2448 1830 1947 -2 4
1708349652.2513 1834 1950 4 3
1708349652.2592 1843 1956 9 6
1708349652.2698 1851 1965 8 9
1708349652.2781 1856 1972 5 7
1708349652.2842 1861 1977 5 5
1708349652.2925 1868 1981 7 4
1708349652.2998 1876 1986 8 5
1708349652.3073 1882 1993 6 7
1708349652.3165 1886 1999 4 6
1708349652.3237 1891 2005 5 6
1708349652.3316 1899 2011 8 6
1708349652.3399 1908 2018 9 7
1708349652.3482 1913 2024 5 6
1708349652.3623 1918 2029 5 5
1708349652.3712 1924 2036 6 7
1708349652.3733 1933 2043 9 7
1708349652.3792 1942 2050 9 7
1708349652.3891 1944 2051 2 1
1708349652.3962 1945 2054 1 3
1708349652.4037 1949 2061 4 7
1708349652.4123 1956 2069 7 8
1708349652.4196 1963 2075 7 6
1708349652.4316 1967 2079 4 4
1708349652.4362 1970 2082 3 3
1708349652.4438 1975 2087 5 5
1708349652.4515 1982 2094 7 7
1708349652.4606 1988 2101 6 7
1708349652.4682 1993 2105 5 4
1708349652.4752 1998 2110 5 5
1708349652.4846 2004 2115 6 5
1708349652.4921 2010 2122 6 7
1708349652.4992 2016 2128 6 6
1708349652.5083 2021 2132 5 4
1708349652.5157 2026 2136 5 4
1708349652.5282 2032 2143 6 7
1708349652.5326 2038 2150 6 7
1708349652.5393 2044 2156 6 6
1708349652.5479 2048 2160 4 4
1708349652.5566 2051 2163 3 3
1708349652.5638 2057 2170 6 7
1708349652.5718 2066 2178 9 8
1708349652.5805 2073 2185 7 7
1708349652.5879 2078 2189 5 4
1708349652.5959 2083 2194 5 5
1708349652.6044 2090 2201 7 7
1708349652.6118 2098 2209 8 8
1708349652.6199 2105 2215 7 6
1708349652.6283 2109 2219 4 4
1708349652.6356 2113 2225 4 6
1708349652.6438 2120 2233 7 8
1708349652.6522 2129 2238 9 5
1708349652.6592 2134 2243 5 5
1708349652.6676 2139 2250 5 7
1708349652.6763 2144 2258 5 8
1708349652.6842 2152 2263 8 5
1708349652.6913 2161 2268 9 5
1708349652.7000 2166 2274 5 6
1708349652.7077 2169 2281 3 7
1708349652.7153 2174 2289 5 8
1708349652.7240 2182 2294 8 5
1708349652.7319 2192 2299 10 5
1708349652.7402 2198 2306 6 7
1708349652.7483 2202 2313 4 7
1708349652.7563 2207 2321 5 8
1708349652.7632 2215 2326 8 5
1708349652.7727 2224 2331 9 5
1708349652.7801 2230 2337 6 6
1708349652.7873 2235 2346 5 9
1708349652.7968 2241 2353 6 7
1708349652.8036 2248 2357 7 4
1708349652.8115 2256 2363 8 6
1708349652.8200 2262 2371 6 8
1708349652.8280 2267 2379 5 8
1708349652.8353 2273 2385 6 6
1708349652.8447 2280 2389 7 4
1708349652.8514 2287 2395 7 6
1708349652.8599 2294 2402 7 7
1708349652.8683 2301 2412 7 10
1708349652.8762 2307 2419 6 7
1708349652.8833 2312 2423 5 4
1708349652.8924 2318 2427 6 4
1708349652.9006 2326 2434 8 7
1708349652.9080 2333 2443 7 9
1708349652.9166 2338 2451 5 8
1708349652.9239 2343 2455 5 4
1708349652.9320 2349 2459 6 4
1708349652.9403 2357 2466 8 7
1708349652.9475 2365 2475 8 9
1708349652.9559 2372 2482 7 7
1708349652.9648 2376 2486 4 4
1708349652.9712 2381 2491 5 5
1708349652.9793 2389 2498 8 7
1708349652.9891 2397 2505 8 7
