% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708350825.5169 0 0 0 0
1708350825.5252 0 0 0 0
1708350825.5325 0 0 0 0
1708350825.5401 0 0 0 0
1708350825.5482 0 0 0 0
1708350825.5563 0 0 0 0
1708350825.5649 0 0 0 0
1708350825.5725 0 0 0 0
1708350825.5804 0 0 0 0
1708350825.5890 0 0 0 0
1708350825.5978 0 0 0 0
1708350825.6052 0 0 0 0
1708350825.6121 0 0 0 0
1708350825.6210 0 0 0 0
1708350825.6306 0 0 0 0
1708350825.6371 0 0 0 0
1708350825.6443 0 0 0 0
1708350825.6529 3 3 3 3
1708350825.6602 6 7 3 4
1708350825.6720 10 10 4 3
1708350825.6770 11 11 1 1
1708350825.6841 14 14 3 3
1708350825.6926 17 17 3 3
1708350825.7004 21 20 4 3
1708350825.7090 24 24 3 4
1708350825.7165 29 28 5 4
1708350825.7247 34 33 5 5
1708350825.7325 39 39 5 6
1708350825.7417 45 45 6 6
1708350825.7485 52 50 7 5
1708350825.7570 58 56 6 6
1708350825.7643 63 63 5 7
1708350825.7749 70 69 7 6
1708350825.7810 78 75 8 6
1708350825.7881 84 81 6 6
1708350825.7964 89 86 5 5
1708350825.8050 95 92 6 6
1708350825.8122 102 101 7 9
1708350825.8205 111 110 9 9
1708350825.8290 118 116 7 6
1708350825.8364 123 120 5 4
1708350825.8447 130 126 7 6
1708350825.8524 138 134 8 8
1708350825.8607 144 142 6 8
1708350825.8691 150 148 6 6
1708350825.8765 158 153 8 5
1708350825.8847 166 159 8 6
1708350825.8927 171 167 5 8
1708350825.9005 176 174 5 7
1708350825.9087 184 180 8 6
1708350825.9161 192 185 8 5
1708350825.9245 197 191 5 6
1708350825.9327 201 199 4 8
1708350825.9408 208 207 7 8
1708350825.9486 216 212 8 5
1708350825.9562 223 216 7 4
1708350825.9644 228 222 5 6
1708350825.9728 233 231 5 9
1708350825.9810 239 238 6 7
1708350825.9891 246 243 7 5
1708350825.9969 254 248 8 5
1708350826.0051 260 255 6 7
1708350826.0129 264 263 4 8
1708350826.0207 270 270 6 7
1708350826.0282 278 275 8 5
1708350826.0363 285 279 7 4
1708350826.0445 289 286 4 7
1708350826.0528 294 294 5 8
1708350826.0633 301 302 7 8
1708350826.0683 309 306 8 4
1708350826.0832 318 312 9 6
1708350826.0852 324 319 6 7
1708350826.0924 327 326 3 7
1708350826.1010 327 327 0 1
1708350826.1089 330 329 3 2
1708350826.1181 338 334 8 5
1708350826.1250 348 342 10 8
1708350826.1324 355 350 7 8
1708350826.1404 358 355 3 5
1708350826.1490 361 358 3 3
1708350826.1565 367 363 6 5
1708350826.1651 375 371 8 8
1708350826.1739 381 377 6 6
1708350826.1803 385 382 4 5
1708350826.1888 391 388 6 6
1708350826.1962 397 393 6 5
1708350826.2047 404 398 7 5
1708350826.2124 410 404 6 6
1708350826.2208 414 412 4 8
1708350826.2294 419 416 5 4
1708350826.2365 426 421 7 5
1708350826.2449 433 428 7 7
1708350826.2524 437 435 4 7
1708350826.2601 441 440 4 5
1708350826.2683 448 445 7 5
1708350826.2772 457 451 9 6
1708350826.2846 463 459 6 8
1708350826.2931 467 466 4 7
1708350826.3020 473 472 6 6
1708350826.3091 480 478 7 6
1708350826.3170 487 486 7 8
1708350826.3248 492 495 5 9
1708350826.3329 495 501 3 6
1708350826.3401 502 507 7 6
1708350826.3486 509 515 7 8
1708350826.3565 513 523 4 8
1708350826.3642 518 530 5 7
1708350826.3733 525 536 7 6
1708350826.3803 532 541 7 5
1708350826.3959 538 548 6 7
1708350826.3980 542 556 4 8
1708350826.4047 546 564 4 8
1708350826.4123 548 564 2 0
1708350826.4205 554 564 6 0
1708350826.4290 565 568 11 4
1708350826.4365 574 575 9 7
1708350826.4447 580 581 6 6
1708350826.4526 584 585 4 4
1708350826.4607 591 588 7 3
1708350826.4682 601 591 10 3
1708350826.4766 609 594 8 3
1708350826.4848 614 598 5 4
1708350826.4921 622 602 8 4
1708350826.5010 631 605 9 3
1708350826.5083 639 608 8 3
1708350826.5166 647 612 8 4
1708350826.5250 655 617 8 5
1708350826.5321 663 621 8 4
1708350826.5404 671 624 8 3
1708350826.5482 679 626 8 2
1708350826.5565 688 631 9 5
1708350826.5648 697 637 9 6
1708350826.5754 706 642 9 5
1708350826.5805 714 645 8 3
1708350826.5898 722 649 8 4
1708350826.5967 727 655 5 6
1708350826.6049 735 661 8 6
1708350826.6130 745 665 10 4
1708350826.6208 752 669 7 4
1708350826.6288 759 676 7 7
1708350826.6371 766 683 7 7
1708350826.6450 773 686 7 3
1708350826.6522 780 690 7 4
1708350826.6603 786 697 6 7
1708350826.6681 792 704 6 7
1708350826.6770 799 709 7 5
1708350826.6842 808 713 9 4
1708350826.6927 815 720 7 7
1708350826.7009 819 728 4 8
1708350826.7089 825 733 6 5
1708350826.7167 833 739 8 6
1708350826.7245 840 746 7 7
1708350826.7323 846 753 6 7
1708350826.7402 850 759 4 6
1708350826.7483 856 766 6 7
1708350826.7568 864 773 8 7
1708350826.7642 872 779 8 6
1708350826.7743 878 785 6 6
1708350826.7806 882 793 4 8
1708350826.7890 887 800 5 7
1708350826.7970 895 804 8 4
1708350826.8043 903 809 8 5
1708350826.8123 910 816 7 7
1708350826.8208 914 825 4 9
1708350826.8283 917 832 3 7
1708350826.8370 925 837 8 5
1708350826.8442 935 842 10 5
1708350826.8524 941 849 6 7
1708350826.8609 945 857 4 8
1708350826.8681 950 863 5 6
1708350826.8771 958 869 8 6
1708350826.8848 966 874 8 5
1708350826.8930 972 882 6 8
1708350826.9003 977 889 5 7
1708350826.9081 983 896 6 7
1708350826.9164 990 901 7 5
1708350826.9242 998 905 8 4
1708350826.9330 1004 912 6 7
1708350826.9401 1009 920 5 8
1708350826.9484 1015 927 6 7
1708350826.9569 1022 932 7 5
1708350826.9651 1030 936 8 4
1708350826.9728 1036 943 6 7
1708350826.9806 1040 952 4 9
1708350826.9890 1046 958 6 6
1708350826.9962 1053 962 7 4
1708350827.0041 1062 967 9 5
1708350827.0132 1067 975 5 8
1708350827.0202 1071 983 4 8
1708350827.0284 1077 989 6 6
1708350827.0366 1085 994 8 5
1708350827.0451 1093 1000 8 6
1708350827.0529 1099 1008 6 8
1708350827.0655 1104 1016 5 8
1708350827.0697 1109 1022 5 6
1708350827.0767 1116 1027 7 5
1708350827.0849 1121 1031 5 4
1708350827.0923 1125 1037 4 6
1708350827.1001 1132 1045 7 8
1708350827.1083 1140 1052 8 7
1708350827.1169 1147 1057 7 5
1708350827.1243 1152 1062 5 5
1708350827.1326 1158 1070 6 8
1708350827.1409 1165 1078 7 8
1708350827.1487 1172 1084 7 6
1708350827.1568 1178 1089 6 5
1708350827.1651 1184 1095 6 6
1708350827.1736 1189 1102 5 7
1708350827.1807 1197 1110 8 8
1708350827.1891 1205 1116 8 6
1708350827.1962 1210 1120 5 4
1708350827.2046 1214 1126 4 6
1708350827.2122 1221 1134 7 8
1708350827.2208 1230 1141 9 7
1708350827.2295 1236 1146 6 5
1708350827.2364 1241 1151 5 5
1708350827.2441 1247 1158 6 7
1708350827.2524 1254 1165 7 7
1708350827.2608 1262 1172 8 7
1708350827.2686 1268 1177 6 5
1708350827.2764 1272 1182 4 5
1708350827.2849 1279 1188 7 6
1708350827.2927 1287 1196 8 8
1708350827.3009 1293 1204 6 8
1708350827.3082 1298 1210 5 6
1708350827.3163 1304 1214 6 4
1708350827.3243 1311 1219 7 5
1708350827.3324 1319 1227 8 8
1708350827.3410 1325 1236 6 9
1708350827.3482 1330 1242 5 6
1708350827.3565 1336 1246 6 4
1708350827.3645 1343 1251 7 5
1708350827.3735 1351 1259 8 8
1708350827.3806 1357 1267 6 8
1708350827.3885 1361 1274 4 7
1708350827.3969 1367 1279 6 5
1708350827.4044 1374 1283 7 4
1708350827.4129 1382 1290 8 7
1708350827.4211 1388 1298 6 8
1708350827.4290 1393 1306 5 8
1708350827.4368 1399 1311 6 5
1708350827.4449 1406 1316 7 5
1708350827.4523 1414 1323 8 7
1708350827.4602 1420 1330 6 7
1708350827.4683 1424 1336 4 6
1708350827.4768 1430 1342 6 6
1708350827.4846 1438 1348 8 6
1708350827.4928 1446 1356 8 8
1708350827.5001 1452 1363 6 7
1708350827.5087 1456 1368 4 5
1708350827.5167 1462 1373 6 5
1708350827.5247 1469 1380 7 7
1708350827.5328 1477 1388 8 8
1708350827.5407 1484 1394 7 6
1708350827.5491 1488 1399 4 5
1708350827.5567 1493 1405 5 6
1708350827.5649 1501 1413 8 8
1708350827.5729 1509 1420 8 7
1708350827.5809 1516 1426 7 6
1708350827.5891 1521 1430 5 4
1708350827.5964 1526 1436 5 6
1708350827.6048 1532 1444 6 8
1708350827.6130 1539 1452 7 8
1708350827.6203 1547 1457 8 5
1708350827.6291 1554 1462 7 5
1708350827.6363 1558 1468 4 6
1708350827.6597 1564 1476 6 8
1708350827.6632 1571 1483 7 7
1708350827.6673 1580 1489 9 6
1708350827.6693 1588 1494 8 5
1708350827.6762 1590 1497 2 3
1708350827.6848 1588 1498 -2 1
1708350827.6923 1591 1502 3 4
1708350827.7004 1597 1509 6 7
1708350827.7089 1602 1516 5 7
1708350827.7164 1606 1520 4 4
1708350827.7243 1611 1524 5 4
1708350827.7327 1616 1530 5 6
1708350827.7405 1619 1537 3 7
1708350827.7488 1623 1543 4 6
1708350827.7561 1629 1548 6 5
1708350827.7644 1635 1551 6 3
1708350827.7732 1640 1556 5 5
1708350827.7806 1644 1563 4 7
1708350827.7889 1649 1570 5 7
1708350827.7963 1656 1574 7 4
1708350827.8044 1661 1578 5 4
1708350827.8129 1664 1584 3 6
1708350827.8209 1669 1590 5 6
1708350827.8289 1677 1595 8 5
1708350827.8362 1683 1601 6 6
1708350827.8443 1689 1607 6 6
1708350827.8527 1695 1612 6 5
1708350827.8601 1701 1617 6 5
1708350827.8682 1708 1623 7 6
1708350827.8761 1715 1630 7 7
1708350827.8846 1721 1636 6 6
1708350827.8927 1728 1642 7 6
1708350827.9010 1736 1649 8 7
1708350827.9086 1741 1656 5 7
1708350827.9179 1747 1662 6 6
1708350827.9249 1753 1666 6 4
1708350827.9324 1761 1672 8 6
1708350827.9404 1768 1680 7 8
1708350827.9490 1773 1687 5 7
1708350827.9568 1778 1692 5 5
1708350827.9647 1785 1698 7 6
1708350827.9738 1794 1705 9 7
1708350827.9802 1801 1712 7 7
1708350827.9886 1807 1718 6 6
1708350827.9966 1811 1723 4 5
1708350828.0048 1817 1730 6 7
1708350828.0124 1825 1737 8 7
1708350828.0208 1833 1743 8 6
1708350828.0289 1839 1749 6 6
1708350828.0371 1843 1755 4 6
1708350828.0444 1849 1763 6 8
1708350828.0528 1857 1771 8 8
1708350828.0607 1864 1776 7 5
1708350828.0692 1869 1781 5 5
1708350828.0764 1874 1788 5 7
1708350828.0843 1881 1795 7 7
1708350828.0928 1889 1801 8 6
1708350828.1003 1896 1805 7 4
1708350828.1083 1901 1811 5 6
1708350828.1167 1906 1819 5 8
1708350828.1246 1913 1826 7 7
1708350828.1335 1921 1832 8 6
1708350828.1410 1927 1836 6 4
1708350828.1481 1932 1843 5 7
1708350828.1561 1938 1851 6 8
1708350828.1645 1945 1857 7 6
1708350828.1736 1953 1862 8 5
1708350828.1805 1959 1868 6 6
1708350828.1890 1964 1876 5 8
1708350828.1968 1971 1881 7 5
1708350828.2048 1978 1886 7 5
1708350828.2121 1984 1893 6 7
1708350828.2203 1989 1900 5 7
