% Edge sensor logfile log_20240315_003636.146/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 500 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1710459396.5989 0 0.000 0.000 0.0000
1710459396.6072 0 0.000 0.000 0.0000
1710459396.6150 0 0.000 0.000 0.0000
1710459396.6223 0 0.000 0.000 0.0000
1710459396.6308 0 0.000 0.000 0.0000
1710459396.6382 0 0.000 0.000 0.0000
1710459396.6466 0 0.000 0.000 0.0000
1710459396.6545 0 0.000 0.000 0.0000
1710459396.6630 0 0.000 0.000 0.0000
1710459396.6704 0 0.000 0.000 0.0000
1710459396.6792 0 0.000 0.000 0.0000
1710459396.6868 0 0.000 0.000 0.0000
1710459396.6943 0 0.000 0.000 0.0000
1710459396.7026 0 0.000 0.000 0.0000
1710459396.7106 0 0.000 0.000 0.0000
1710459396.7190 0 0.000 0.000 0.0000
1710459396.7266 0 0.000 0.000 0.0000
1710459396.7341 0 0.000 0.000 0.0000
1710459396.7423 0 0.000 0.000 0.0000
1710459396.7503 0 0.000 0.000 0.0000
1710459396.7590 0 0.000 0.000 0.0000
1710459396.7665 0 0.000 0.000 0.0000
1710459396.7741 0 0.000 0.000 0.0000
1710459396.7827 0 0.000 0.000 0.0000
1710459396.7909 0 0.000 0.000 0.0000
1710459396.7985 0 0.000 0.000 0.0000
1710459396.8070 0 0.000 0.000 0.0000
1710459396.8145 0 0.000 0.000 0.0000
1710459396.8223 0 0.000 0.000 0.0000
1710459396.8310 0 0.000 0.000 0.0000
1710459396.8384 0 0.000 0.000 0.0000
1710459396.8461 0 0.000 0.000 0.0000
1710459396.8545 0 0.000 0.000 0.0000
1710459396.8631 0 0.000 0.000 0.0000
1710459396.8707 0 0.000 0.000 0.0000
1710459396.8793 0 0.000 0.000 0.0000
1710459396.8868 0 0.000 0.000 0.0000
1710459396.8945 0 0.000 0.000 0.0000
1710459396.9029 0 0.000 0.000 0.0000
1710459396.9105 0 0.000 0.000 0.0000
1710459396.9181 0 0.000 0.000 0.0000
1710459396.9267 0 0.000 0.000 0.0000
1710459396.9342 0 0.000 0.000 0.0000
1710459396.9430 0 0.000 0.000 0.0000
1710459396.9514 0 0.000 0.000 0.0000
1710459396.9590 0 0.000 0.000 0.0000
1710459396.9667 0 0.000 0.000 0.0000
1710459396.9742 0 0.000 0.000 0.0000
1710459396.9828 0 0.000 0.000 0.0000
1710459396.9905 0 0.000 0.000 0.0000
1710459396.9982 0 0.000 0.000 0.0000
1710459397.0065 0 0.000 0.000 0.0000
1710459397.0150 0 0.000 0.000 0.0000
1710459397.0227 0 0.000 0.000 0.0000
1710459397.0303 0 0.000 0.000 0.0000
1710459397.0391 0 0.000 0.000 0.0000
1710459397.0467 0 0.000 0.000 0.0000
1710459397.0550 0 0.000 0.000 0.0000
1710459397.0626 0 0.000 0.000 0.0000
1710459397.0702 0 0.000 0.000 0.0000
1710459397.0788 0 0.000 0.000 0.0000
1710459397.0865 0 0.000 0.000 0.0000
1710459397.0941 0 0.000 0.000 0.0000
1710459397.1024 0 0.000 0.000 0.0000
1710459397.1110 0 0.000 0.000 0.0000
1710459397.1186 0 0.000 0.000 0.0000
1710459397.1260 0 0.000 0.000 0.0000
1710459397.1347 0 0.000 0.000 0.0000
1710459397.1424 0 0.000 0.000 0.0000
1710459397.1504 0 0.000 0.000 0.0000
1710459397.1582 0 0.000 0.000 0.0000
1710459397.1669 0 0.000 0.000 0.0000
1710459397.1744 0 0.000 0.000 0.0000
1710459397.1821 0 0.000 0.000 0.0000
1710459397.1908 0 0.000 0.000 0.0000
1710459397.1981 0 0.000 0.000 0.0000
1710459397.2061 0 0.000 0.000 0.0000
1710459397.2148 0 0.000 0.000 0.0000
1710459397.2222 0 0.000 0.000 0.0000
1710459397.2310 0 0.000 0.000 0.0000
1710459397.2394 0 0.000 0.000 0.0000
1710459397.2469 0 0.000 0.000 0.0000
1710459397.2542 0 0.000 0.000 0.0000
1710459397.2629 0 0.000 0.000 0.0000
1710459397.2704 0 0.000 0.000 0.0000
1710459397.2780 0 0.000 0.000 0.0000
1710459397.2866 0 0.000 0.000 0.0000
1710459397.2941 0 0.000 0.000 0.0000
1710459397.3025 0 0.000 0.000 0.0000
1710459397.3102 0 0.000 0.000 0.0000
1710459397.3187 0 0.000 0.000 0.0000
1710459397.3263 0 0.000 0.000 0.0000
1710459397.3347 0 0.000 0.000 0.0000
1710459397.3422 0 0.000 0.000 0.0000
1710459397.3506 0 0.000 0.000 0.0000
1710459397.3582 0 0.000 0.000 0.0000
1710459397.3668 0 0.000 0.000 0.0000
1710459397.3743 0 0.000 0.000 0.0000
1710459397.3830 0 0.000 0.000 0.0000
1710459397.3905 0 0.000 0.000 0.0000
1710459397.3981 0 0.000 0.000 0.0000
1710459397.4065 0 0.000 0.000 0.0000
1710459397.4151 0 0.000 0.000 0.0000
1710459397.4225 0 0.000 0.000 0.0000
1710459397.4301 0 0.000 0.000 0.0000
1710459397.4388 0 0.000 0.000 0.0000
1710459397.4465 0 0.000 0.000 0.0000
1710459397.4550 0 0.000 0.000 0.0000
1710459397.4626 0 0.000 0.000 0.0000
1710459397.4701 0 0.000 0.000 0.0000
1710459397.4790 0 0.000 0.000 0.0000
1710459397.4865 0 0.000 0.000 0.0000
1710459397.4943 0 0.000 0.000 0.0000
1710459397.5027 0 0.000 0.000 0.0000
1710459397.5102 0 0.000 0.000 0.0000
1710459397.5190 0 0.000 0.000 0.0000
1710459397.5267 0 0.000 0.000 0.0000
1710459397.5342 0 0.000 0.000 0.0000
1710459397.5429 0 0.000 0.000 0.0000
1710459397.5515 0 0.000 0.000 0.0000
1710459397.5590 0 0.000 0.000 0.0000
1710459397.5668 0 0.000 0.000 0.0000
1710459397.5745 0 0.000 0.000 0.0000
1710459397.5820 0 0.000 0.000 0.0000
1710459397.5908 0 0.000 0.000 0.0000
1710459397.5993 0 0.000 0.000 0.0000
1710459397.6065 0 0.000 0.000 0.0000
1710459397.6141 0 0.000 0.000 0.0000
1710459397.6229 0 0.000 0.000 0.0000
1710459397.6304 0 0.000 0.000 0.0000
1710459397.6390 0 0.000 0.000 0.0000
1710459397.6466 0 0.000 0.000 0.0000
1710459397.6548 0 0.000 0.000 0.0000
1710459397.6625 0 0.000 0.000 0.0000
1710459397.6701 0 0.000 0.000 0.0000
1710459397.6787 0 0.000 0.000 0.0000
1710459397.6864 0 0.000 0.000 0.0000
1710459397.6950 0 0.000 0.000 0.0000
1710459397.7022 0 0.000 0.000 0.0000
1710459397.7106 0 0.000 0.000 0.0000
1710459397.7182 0 0.000 0.000 0.0000
1710459397.7268 0 0.000 0.000 0.0000
1710459397.7342 0 0.000 0.000 0.0000
1710459397.7429 0 0.000 0.000 0.0000
1710459397.7500 0 0.000 0.000 0.0000
1710459397.7588 0 0.000 0.000 0.0000
1710459397.7664 0 0.000 0.000 0.0000
1710459397.7749 0 0.000 0.000 0.0000
1710459397.7823 0 0.000 0.000 0.0000
1710459397.7910 0 0.000 0.000 0.0000
1710459397.7985 0 0.000 0.000 0.0000
1710459397.8069 0 0.000 0.000 0.0000
1710459397.8144 0 0.000 0.000 0.0000
1710459397.8230 0 0.000 0.000 0.0000
1710459397.8305 0 0.000 0.000 0.0000
1710459397.8381 0 0.000 0.000 0.0000
1710459397.8467 0 0.000 0.000 0.0000
1710459397.8550 0 0.000 0.000 0.0000
1710459397.8627 0 0.000 0.000 0.0000
1710459397.8711 0 0.000 0.000 0.0000
1710459397.8787 0 0.000 0.000 0.0000
1710459397.8864 0 0.000 0.000 0.0000
1710459397.8950 0 0.000 0.000 0.0000
1710459397.9024 0 0.000 0.000 0.0000
1710459397.9111 0 0.000 0.000 0.0000
1710459397.9184 0 0.000 0.000 0.0000
