% Edge sensor logfile normalized 'log_20240219_143520.887/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708349721.5049 0 0 0 0 0 0 0 0  0.0000
1708349721.5121 598 614 649 682 708 719 718 762  0.0000
1708349721.5200 592 619 644 686 712 716 728 777  0.0000
1708349721.5283 588 612 654 682 719 716 737 790  0.0000
1708349721.5359 583 604 647 672 703 705 728 757  0.0000
1708349721.5442 596 617 659 688 708 714 733 762  0.0000
1708349721.5525 598 626 663 698 715 719 739 780  0.0000
1708349721.5601 592 619 651 679 701 700 728 760  0.0000
1708349721.5683 600 621 649 684 715 712 732 760  0.0000
1708349721.5780 605 631 659 700 721 726 745 772  0.0000
1708349721.5839 609 633 663 703 728 735 753 802  0.0000
1708349721.5918 585 624 656 686 728 717 733 780  0.0000
1708349721.6006 583 616 654 684 714 701 726 765  0.0000
1708349721.6083 596 626 652 688 719 712 730 772  0.0000
1708349721.6171 592 624 654 693 717 721 724 777  0.0000
1708349721.6241 579 617 642 698 708 719 718 772  0.0000
1708349721.6317 588 617 654 675 712 708 720 780  0.0000
1708349721.6425 592 629 652 672 706 710 716 757  0.0000
1708349721.6480 594 609 652 679 719 717 733 780  0.0000
1708349721.6559 602 635 654 686 712 696 712 767  0.0000
1708349721.6641 598 624 659 701 724 719 720 767  0.0000
1708349721.6723 594 617 671 688 724 721 739 810  0.0000
1708349721.6801 600 631 652 682 712 687 714 760  0.0000
1708349721.6951 609 629 664 691 719 728 728 790  0.0000
1708349721.7008 632 633 666 688 730 708 735 797  0.0000
1708349721.7051 632 645 671 712 726 721 728 755  0.0000
1708349721.7128 611 645 670 684 717 721 737 792  0.0000
1708349721.7197 641 652 682 679 712 726 722 787  0.0000
1708349721.7312 651 654 687 705 726 738 751 805  0.0000
1708349721.7370 651 671 690 708 712 731 759 800  0.0000
1708349721.7444 645 650 684 707 733 730 747 792  0.0000
1708349721.7530 615 654 687 691 712 730 751 787  0.0000
1708349721.7637 622 640 677 700 712 728 749 802  0.0000
1708349721.7707 617 633 687 700 715 735 759 792  0.0000
1708349721.7790 626 638 694 698 719 733 755 830  0.0000
1708349721.7861 609 641 684 703 724 731 761 807  0.0000
1708349721.7999 609 631 671 686 714 749 770 837  0.0000
1708349721.8023 592 617 649 679 687 731 749 787  0.0000
1708349721.8127 592 621 654 679 690 716 747 797  0.0000
1708349721.8271 600 629 652 691 717 754 765 817  0.0000
1708349721.8294 585 609 657 689 712 756 749 805  0.0000
1708349721.8442 617 602 654 682 717 758 753 812  0.0000
1708349721.8601 602 605 649 674 706 728 743 790  0.0000
1708349721.8648 617 617 661 693 726 737 759 790  0.0000
1708349721.8707 573 586 647 688 721 714 733 787  0.0000
1708349721.8811 577 581 635 675 690 664 681 712  0.0000
1708349721.8943 588 592 642 707 685 633 687 735  0.0000
1708349721.9058 579 585 645 655 664 663 658 732  0.0000
1708349721.9091 596 605 663 675 673 640 687 732  0.0000
1708349721.9192 634 633 675 677 687 671 687 737  0.0000
1708349721.9276 643 655 710 715 715 724 722 702  0.0000
1708349721.9338 639 648 699 712 717 714 708 737  0.0000
1708349721.9398 634 629 685 663 708 673 697 685  0.0000
1708349721.9441 647 629 666 668 698 698 687 695  0.0000
1708349721.9452 645 645 685 691 722 714 697 687  0.0000
1708349721.9476 630 631 682 694 705 701 699 720  0.0000
1708349721.9548 636 636 685 701 710 703 695 705  0.0000
1708349721.9603 632 628 689 681 698 700 683 667  0.0000
1708349721.9690 645 640 706 714 726 705 700 692  0.0000
1708349721.9780 636 643 704 738 724 726 702 702  0.0000
1708349721.9842 624 616 690 682 703 677 658 682  0.0000
1708349721.9929 636 628 690 701 706 673 662 667  0.0000
1708349722.0013 639 633 690 701 705 675 664 700  0.0000
1708349722.0086 643 633 684 694 696 691 669 710  0.0000
1708349722.0162 636 624 685 693 703 686 683 710  0.0000
1708349722.0251 653 640 685 693 701 682 685 715  0.0000
1708349722.0327 636 633 680 696 698 687 693 737  0.0000
1708349722.0407 617 612 659 660 674 668 679 707  0.0000
1708349722.0496 634 623 671 679 676 686 700 730  0.0000
1708349722.0577 632 629 675 694 678 686 700 742  0.0000
1708349722.0643 619 621 657 677 660 679 700 720  0.0000
1708349722.0732 611 621 659 662 662 659 700 735  0.0000
1708349722.0809 641 624 659 658 657 675 700 737  0.0000
1708349722.0887 624 631 666 653 662 663 708 742  0.0000
1708349722.0976 634 635 673 653 660 689 718 760  0.0000
1708349722.1051 634 643 673 648 655 670 710 770  0.0000
1708349722.1126 641 645 670 655 658 680 706 735  0.0000
1708349722.1216 651 638 664 642 660 671 710 752  0.0000
1708349722.1282 632 633 649 639 658 677 704 747  0.0000
1708349722.1370 658 659 645 682 667 696 716 747  0.0000
1708349722.1449 639 628 644 646 674 666 710 745  0.0000
1708349722.1524 639 623 642 651 680 675 704 742  0.0000
1708349722.1609 624 623 644 670 682 684 702 752  0.0000
1708349722.1688 626 609 633 668 687 686 695 737  0.0000
1708349722.1765 626 617 644 698 701 689 706 772  0.0000
1708349722.1844 622 602 647 698 714 687 704 752  0.0000
1708349722.1956 628 602 647 703 719 707 712 757  0.0000
1708349722.2005 611 597 663 707 719 733 718 757  0.0000
1708349722.2092 611 598 659 705 746 746 733 792  0.0000
1708349722.2175 613 611 675 712 733 738 765 807  0.0000
1708349722.2244 611 604 673 710 731 738 757 802  0.0000
1708349722.2330 583 602 675 708 722 731 743 802  0.0000
1708349722.2412 607 605 677 703 710 742 751 797  0.0000
1708349722.2491 581 605 670 688 721 723 745 792  0.0000
1708349722.2564 622 623 671 691 715 728 745 810  0.0000
1708349722.2656 611 623 651 694 706 721 741 807  0.0000
1708349722.2725 611 623 664 674 710 731 739 815  0.0000
1708349722.2803 611 623 666 677 696 714 753 797  0.0000
1708349722.2902 622 626 663 686 692 726 753 800  0.0000
1708349722.2967 645 657 694 698 710 735 770 842  0.0000
1708349722.3049 634 633 673 689 692 723 763 825  0.0000
1708349722.3136 624 635 663 674 701 728 753 832  0.0000
1708349722.3208 634 633 663 674 696 740 755 810  0.0000
1708349722.3288 643 636 664 670 696 738 766 830  0.0000
1708349722.3370 634 641 661 677 708 740 774 835  0.0000
1708349722.3449 636 631 657 667 694 738 763 812  0.0000
1708349722.3522 628 640 661 670 706 756 770 827  0.0000
1708349722.3618 634 636 668 672 717 772 782 855  0.0000
1708349722.3690 643 645 664 677 710 756 786 852  0.0000
1708349722.3762 660 664 684 691 731 772 790 835  0.0000
1708349722.3851 660 672 682 693 738 784 794 840  0.0000
1708349722.3929 656 664 677 703 742 798 801 875  0.0000
1708349722.4008 662 660 670 705 742 781 798 840  0.0000
1708349722.4093 647 664 678 700 751 781 790 845  0.0000
1708349722.4167 662 666 692 722 763 800 796 855  0.0000
