% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708781787.9711 0 0 0 0
1708781787.9787 0 0 0 0
1708781787.9854 0 0 0 0
1708781787.9934 0 0 0 0
1708781788.0018 0 0 0 0
1708781788.0095 0 0 0 0
1708781788.0182 0 0 0 0
1708781788.0257 0 0 0 0
1708781788.0342 0 0 0 0
1708781788.0421 0 0 0 0
1708781788.0497 0 0 0 0
1708781788.0583 0 0 0 0
1708781788.0721 0 0 0 0
1708781788.0744 0 0 0 0
1708781788.0814 0 0 0 0
1708781788.0899 0 0 0 0
1708781788.0983 0 0 0 0
1708781788.1060 0 0 0 0
1708781788.1137 0 0 0 0
1708781788.1220 2 2 2 2
1708781788.1294 9 10 7 8
1708781788.1382 18 19 9 9
1708781788.1458 26 24 8 5
1708781788.1535 32 29 6 5
1708781788.1619 40 39 8 10
1708781788.1704 52 51 12 12
1708781788.1778 65 63 13 12
1708781788.1856 78 75 13 12
1708781788.1944 91 88 13 13
1708781788.2022 107 104 16 16
1708781788.2101 127 120 20 16
1708781788.2175 143 134 16 14
1708781788.2259 159 149 16 15
1708781788.2396 176 165 17 16
1708781788.2419 193 180 17 15
1708781788.2499 211 196 18 16
1708781788.2581 221 207 10 11
1708781788.2658 233 219 12 12
1708781788.2737 251 236 18 17
1708781788.2822 270 253 19 17
1708781788.2894 286 265 16 12
1708781788.2984 299 277 13 12
1708781788.3063 314 291 15 14
1708781788.3135 329 305 15 14
1708781788.3219 344 321 15 16
1708781788.3305 360 336 16 15
1708781788.3377 377 353 17 17
1708781788.3470 394 372 17 19
1708781788.3542 412 390 18 18
1708781788.3623 430 408 18 18
1708781788.3694 447 425 17 17
1708781788.3796 463 443 16 18
1708781788.3861 478 462 15 19
1708781788.3940 497 483 19 21
1708781788.4020 515 500 18 17
1708781788.4100 531 514 16 14
1708781788.4178 547 530 16 16
1708781788.4262 566 548 19 18
1708781788.4336 584 566 18 18
1708781788.4417 601 583 17 17
1708781788.4502 619 601 18 18
1708781788.4576 636 617 17 16
1708781788.4656 653 634 17 17
1708781788.4736 669 651 16 17
1708781788.4819 685 668 16 17
1708781788.4904 702 687 17 19
1708781788.4984 719 703 17 16
1708781788.5061 735 719 16 16
1708781788.5141 751 737 16 18
1708781788.5221 768 756 17 19
1708781788.5294 785 773 17 17
1708781788.5380 802 790 17 17
1708781788.5466 816 806 14 16
1708781788.5543 832 824 16 18
1708781788.5615 851 843 19 19
1708781788.5696 868 860 17 17
1708781788.5788 882 874 14 14
1708781788.5862 897 888 15 14
1708781788.5943 914 908 17 20
1708781788.6019 932 928 18 20
1708781788.6100 947 946 15 18
1708781788.6183 962 962 15 16
1708781788.6261 978 978 16 16
1708781788.6344 996 996 18 18
1708781788.6423 1012 1015 16 19
1708781788.6499 1027 1032 15 17
1708781788.6581 1043 1049 16 17
1708781788.6659 1061 1066 18 17
1708781788.6736 1078 1085 17 19
1708781788.6815 1092 1103 14 18
1708781788.6899 1106 1120 14 17
1708781788.6977 1123 1137 17 17
1708781788.7056 1142 1155 19 18
1708781788.7136 1158 1174 16 19
1708781788.7224 1172 1191 14 17
1708781788.7301 1188 1208 16 17
1708781788.7381 1207 1227 19 19
1708781788.7459 1223 1245 16 18
1708781788.7539 1237 1262 14 17
1708781788.7624 1252 1283 15 21
1708781788.7701 1270 1301 18 18
1708781788.7777 1288 1318 18 17
1708781788.7858 1303 1334 15 16
1708781788.7935 1316 1352 13 18
1708781788.8015 1331 1372 15 20
1708781788.8095 1349 1390 18 18
1708781788.8183 1366 1407 17 17
1708781788.8262 1380 1424 14 17
1708781788.8343 1395 1442 15 18
1708781788.8418 1413 1462 18 20
1708781788.8499 1430 1480 17 18
1708781788.8580 1444 1496 14 16
1708781788.8659 1458 1515 14 19
1708781788.8740 1475 1534 17 19
1708781788.8824 1493 1551 18 17
1708781788.8894 1509 1568 16 17
1708781788.8978 1524 1586 15 18
1708781788.9062 1537 1602 13 16
1708781788.9139 1553 1620 16 18
1708781788.9220 1572 1639 19 19
1708781788.9297 1589 1657 17 18
1708781788.9383 1605 1674 16 17
1708781788.9455 1620 1689 15 15
1708781788.9554 1637 1707 17 18
1708781788.9622 1653 1726 16 19
1708781788.9696 1671 1745 18 19
1708781788.9789 1687 1762 16 17
1708781788.9856 1701 1777 14 15
1708781788.9936 1718 1793 17 16
1708781789.0017 1735 1810 17 17
1708781789.0094 1751 1827 16 17
1708781789.0177 1768 1846 17 19
1708781789.0259 1785 1863 17 17
1708781789.0344 1803 1880 18 17
1708781789.0424 1820 1897 17 17
1708781789.0503 1837 1915 17 18
1708781789.0578 1854 1933 17 18
1708781789.0658 1871 1950 17 17
1708781789.0739 1886 1965 15 15
1708781789.0815 1903 1981 17 16
1708781789.0898 1921 2000 18 19
1708781789.0975 1938 2017 17 17
1708781789.1064 1954 2033 16 16
1708781789.1136 1971 2049 17 16
1708781789.1217 1989 2066 18 17
1708781789.1302 2006 2084 17 18
1708781789.1383 2022 2100 16 16
1708781789.1462 2040 2117 18 17
1708781789.1540 2060 2134 20 17
1708781789.1617 2077 2151 17 17
1708781789.1697 2091 2167 14 16
1708781789.1781 2106 2183 15 16
1708781789.1856 2125 2199 19 16
1708781789.1935 2145 2218 20 19
1708781789.2023 2161 2234 16 16
1708781789.2107 2175 2249 14 15
1708781789.2176 2193 2267 18 18
1708781789.2257 2213 2286 20 19
1708781789.2338 2230 2301 17 15
1708781789.2415 2245 2315 15 14
1708781789.2501 2262 2330 17 15
1708781789.2584 2280 2347 18 17
