% Edge sensor logfile log_20240224_143627.058/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708781787.9758 0 0.000 0.000 0.0000
1708781787.9833 1 0.012 -0.012 0.0239
1708781787.9910 1 0.010 -0.010 0.0204
1708781787.9991 1 0.014 -0.014 0.0277
1708781788.0067 1 0.012 -0.012 0.0241
1708781788.0148 1 0.010 -0.010 0.0199
1708781788.0229 1 0.014 -0.014 0.0277
1708781788.0305 1 0.012 -0.012 0.0241
1708781788.0398 1 0.010 -0.010 0.0205
1708781788.0468 1 0.014 -0.014 0.0277
1708781788.0575 1 0.012 -0.012 0.0241
1708781788.0708 1 0.009 -0.010 0.0191
1708781788.0723 1 0.014 -0.014 0.0276
1708781788.0788 1 0.012 -0.012 0.0242
1708781788.0886 1 0.010 -0.010 0.0202
1708781788.0951 1 0.013 -0.014 0.0270
1708781788.1032 1 0.012 -0.012 0.0244
1708781788.1114 1 0.012 -0.012 0.0239
1708781788.1194 1 0.010 -0.010 0.0201
1708781788.1277 1 0.014 -0.014 0.0281
1708781788.1359 1 0.012 -0.012 0.0242
1708781788.1431 1 0.009 -0.009 0.0177
1708781788.1508 1 0.013 -0.013 0.0264
1708781788.1606 1 0.009 -0.011 0.0201
1708781788.1666 0 0.000 0.000 0.0000
1708781788.1754 1 0.011 -0.011 0.0219
1708781788.1833 0 0.000 0.000 0.0000
1708781788.1916 0 0.000 0.000 0.0000
1708781788.1994 1 0.009 0.003 0.0066
1708781788.2077 0 0.000 0.000 0.0000
1708781788.2148 0 0.000 0.000 0.0000
1708781788.2226 0 0.000 0.000 0.0000
1708781788.2342 0 0.000 0.000 0.0000
1708781788.2401 0 0.000 0.000 0.0000
1708781788.2471 0 0.000 0.000 0.0000
1708781788.2555 0 0.000 0.000 0.0000
1708781788.2630 0 0.000 0.000 0.0000
1708781788.2709 0 0.000 0.000 0.0000
1708781788.2800 0 0.000 0.000 0.0000
1708781788.2873 0 0.000 0.000 0.0000
1708781788.2948 1 0.009 0.007 0.0020
1708781788.3037 1 0.009 0.008 0.0004
1708781788.3106 1 0.011 0.005 0.0059
1708781788.3190 1 0.011 0.007 0.0039
1708781788.3290 1 0.020 -0.003 0.0227
1708781788.3349 1 0.019 -0.002 0.0212
1708781788.3433 1 0.019 -0.000 0.0198
1708781788.3517 1 0.024 -0.004 0.0289
1708781788.3599 1 0.022 -0.002 0.0232
1708781788.3666 1 0.019 0.002 0.0166
1708781788.3753 1 0.025 -0.002 0.0267
1708781788.3834 1 0.022 0.001 0.0204
1708781788.3905 1 0.019 0.004 0.0144
1708781788.3995 1 0.026 -0.000 0.0262
1708781788.4072 1 0.026 0.002 0.0242
1708781788.4149 1 0.026 0.002 0.0235
1708781788.4236 1 0.028 -0.001 0.0289
1708781788.4305 1 0.028 0.001 0.0270
1708781788.4389 1 0.027 0.003 0.0242
1708781788.4477 1 0.029 0.001 0.0281
1708781788.4548 1 0.028 0.003 0.0249
1708781788.4629 1 0.027 0.006 0.0206
1708781788.4711 1 0.030 0.003 0.0268
1708781788.4793 1 0.029 0.004 0.0250
1708781788.4866 1 0.029 0.005 0.0241
1708781788.4959 1 0.032 0.002 0.0296
1708781788.5033 1 0.031 0.003 0.0283
1708781788.5113 1 0.031 0.003 0.0284
1708781788.5197 1 0.030 0.005 0.0254
1708781788.5277 1 0.032 0.003 0.0288
1708781788.5349 1 0.031 0.005 0.0259
1708781788.5438 1 0.030 0.007 0.0231
1708781788.5515 1 0.033 0.004 0.0287
1708781788.5587 1 0.032 0.006 0.0265
1708781788.5672 1 0.032 0.007 0.0248
1708781788.5750 1 0.034 0.004 0.0294
1708781788.5831 1 0.033 0.006 0.0271
1708781788.5918 1 0.032 0.008 0.0235
1708781788.5991 1 0.034 0.006 0.0281
1708781788.6072 1 0.033 0.008 0.0257
1708781788.6156 1 0.032 0.012 0.0200
1708781788.6233 1 0.035 0.007 0.0280
1708781788.6306 1 0.034 0.009 0.0258
1708781788.6399 1 0.033 0.010 0.0231
1708781788.6472 1 0.035 0.008 0.0274
1708781788.6553 1 0.034 0.009 0.0252
1708781788.6635 1 0.032 0.013 0.0197
1708781788.6708 1 0.035 0.008 0.0278
1708781788.6786 1 0.034 0.009 0.0255
1708781788.6881 1 0.034 0.012 0.0220
1708781788.6949 1 0.036 0.008 0.0286
1708781788.7028 1 0.035 0.010 0.0243
1708781788.7111 1 0.036 0.008 0.0270
1708781788.7186 1 0.035 0.011 0.0239
1708781788.7273 1 0.037 0.008 0.0293
1708781788.7357 1 0.035 0.010 0.0249
1708781788.7431 1 0.034 0.012 0.0215
1708781788.7511 1 0.036 0.008 0.0287
1708781788.7596 1 0.035 0.009 0.0265
1708781788.7673 1 0.034 0.010 0.0239
1708781788.7753 1 0.037 0.008 0.0296
1708781788.7834 1 0.036 0.009 0.0266
1708781788.7907 1 0.032 0.013 0.0193
1708781788.7987 1 0.036 0.007 0.0282
1708781788.8081 1 0.035 0.008 0.0264
1708781788.8155 1 0.033 0.010 0.0235
1708781788.8234 1 0.036 0.007 0.0290
1708781788.8319 1 0.034 0.008 0.0265
1708781788.8391 1 0.033 0.009 0.0234
1708781788.8471 1 0.035 0.007 0.0281
1708781788.8556 1 0.033 0.007 0.0263
1708781788.8631 1 0.031 0.008 0.0231
1708781788.8713 1 0.033 0.005 0.0278
1708781788.8798 1 0.031 0.007 0.0242
1708781788.8866 1 0.030 0.008 0.0221
1708781788.8949 1 0.032 0.004 0.0279
1708781788.9038 1 0.031 0.005 0.0261
1708781788.9112 1 0.031 0.005 0.0260
1708781788.9192 1 0.029 0.006 0.0232
1708781788.9284 1 0.031 0.004 0.0266
1708781788.9345 1 0.030 0.005 0.0250
1708781788.9427 1 0.028 0.006 0.0226
1708781788.9511 1 0.031 0.003 0.0279
1708781788.9594 1 0.028 0.004 0.0246
1708781788.9668 1 0.027 0.006 0.0216
1708781788.9758 1 0.029 0.002 0.0267
1708781788.9827 1 0.027 0.004 0.0237
1708781788.9908 1 0.026 0.005 0.0214
1708781788.9992 1 0.028 0.001 0.0268
1708781789.0066 1 0.027 0.002 0.0252
1708781789.0149 1 0.025 0.003 0.0219
1708781789.0241 1 0.027 0.000 0.0271
1708781789.0305 1 0.026 0.001 0.0251
1708781789.0385 1 0.021 0.003 0.0183
1708781789.0479 1 0.026 -0.001 0.0263
1708781789.0549 1 0.023 0.001 0.0222
1708781789.0630 1 0.019 0.003 0.0155
1708781789.0713 1 0.024 -0.001 0.0254
1708781789.0786 1 0.021 0.000 0.0204
1708781789.0869 1 0.020 0.001 0.0187
1708781789.0961 1 0.024 -0.003 0.0269
1708781789.1025 1 0.022 -0.001 0.0228
1708781789.1108 1 0.020 -0.001 0.0208
1708781789.1193 1 0.019 -0.000 0.0194
1708781789.1274 1 0.023 -0.005 0.0277
1708781789.1355 1 0.021 -0.003 0.0242
1708781789.1448 1 0.018 -0.000 0.0187
1708781789.1511 1 0.021 -0.005 0.0266
1708781789.1588 1 0.019 -0.004 0.0232
1708781789.1672 1 0.017 -0.001 0.0177
1708781789.1746 1 0.021 -0.006 0.0269
1708781789.1827 1 0.020 -0.005 0.0248
1708781789.1911 1 0.018 -0.002 0.0198
1708781789.1985 1 0.021 -0.007 0.0285
1708781789.2075 1 0.020 -0.005 0.0251
1708781789.2152 1 0.016 -0.002 0.0183
1708781789.2229 1 0.020 -0.007 0.0274
1708781789.2309 1 0.018 -0.005 0.0227
1708781789.2396 1 0.016 -0.002 0.0183
1708781789.2474 1 0.020 -0.008 0.0284
1708781789.2555 1 0.018 -0.006 0.0245
1708781789.2640 1 0.016 -0.003 0.0187
1708781789.2714 1 0.019 -0.009 0.0278
1708781789.2793 1 0.017 -0.006 0.0226
1708781789.2878 1 0.015 -0.002 0.0171
1708781789.2947 1 0.018 -0.008 0.0261
1708781789.3028 1 0.016 -0.005 0.0207
1708781789.3113 1 0.017 -0.006 0.0226
