% Edge sensor logfile normalized 'log_20240224_113219.380/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708770739.7561 0 0 0 0 0 0 0 0  0.0000
1708770739.7654 314 297 500 814 975 696 384 345  0.0126
1708770739.7727 284 273 484 800 957 686 378 320  0.0098
1708770739.7864 316 302 501 814 960 687 378 327  0.0108
1708770739.7922 318 302 510 826 968 689 390 335  0.0124
1708770739.8008 326 304 515 819 968 693 388 355  0.0121
1708770739.8067 318 302 513 818 966 698 380 347  0.0119
1708770739.8126 324 301 506 816 966 694 380 332  0.0117
1708770739.8181 324 316 524 826 971 701 398 362  0.0129
1708770739.8262 320 306 515 823 971 693 380 352  0.0126
1708770739.8362 318 309 515 830 968 693 382 355  0.0127
1708770739.8429 316 302 515 826 969 691 382 345  0.0125
1708770739.8511 297 299 510 816 960 689 388 342  0.0109
1708770739.8601 278 296 496 814 955 686 384 340  0.0102
1708770739.8673 312 304 512 823 968 691 384 335  0.0122
1708770739.8755 322 311 517 833 966 687 380 345  0.0126
1708770739.8841 307 304 515 819 968 689 390 350  0.0120
1708770739.8916 307 311 513 807 957 684 374 335  0.0101
1708770739.9003 326 320 517 821 975 675 382 340  0.0126
1708770739.9082 309 304 508 811 960 675 388 362  0.0105
1708770739.9155 307 299 501 804 953 677 386 355  0.0094
1708770739.9241 314 306 503 828 957 659 378 315  0.0109
1708770739.9314 314 306 513 824 959 664 370 337  0.0109
1708770739.9401 303 297 498 800 952 671 384 357  0.0090
1708770739.9484 320 318 522 838 971 671 390 360  0.0132
1708770739.9575 318 311 519 821 968 675 386 345  0.0119
1708770739.9636 305 301 520 819 966 664 382 352  0.0114
1708770739.9722 318 301 503 826 955 679 365 352  0.0107
1708770739.9796 314 309 506 823 959 668 380 340  0.0109
1708770739.9882 318 316 519 826 964 673 382 352  0.0117
1708770739.9960 312 314 506 826 957 675 382 362  0.0109
1708770740.0032 301 308 508 821 957 679 384 337  0.0107
1708770740.0113 324 316 508 828 962 673 384 350  0.0116
1708770740.0201 309 320 501 814 969 696 382 370  0.0120
1708770740.0272 333 325 510 835 968 687 396 362  0.0129
1708770740.0355 324 313 506 823 973 682 378 327  0.0126
1708770740.0433 320 320 500 824 960 682 396 362  0.0113
1708770740.0514 316 318 501 814 968 684 386 362  0.0117
1708770740.0601 318 316 505 824 966 684 386 340  0.0120
1708770740.0679 326 330 515 824 975 710 409 362  0.0134
1708770740.0760 320 325 512 824 982 714 400 385  0.0141
1708770740.0832 305 316 505 807 969 698 390 357  0.0117
1708770740.0921 331 327 508 826 962 703 390 340  0.0119
1708770740.0997 318 328 515 811 973 705 405 367  0.0124
1708770740.1074 333 325 503 818 973 687 405 362  0.0124
1708770740.1152 326 327 503 809 966 693 390 360  0.0114
1708770740.1235 326 318 508 809 962 708 394 352  0.0111
1708770740.1318 318 333 506 812 976 714 400 372  0.0129
1708770740.1396 337 323 517 811 975 716 405 347  0.0128
1708770740.1488 331 328 508 819 975 728 415 377  0.0134
1708770740.1561 341 337 524 802 987 730 417 375  0.0139
1708770740.1635 326 330 512 816 976 716 413 355  0.0132
1708770740.1723 329 335 508 812 976 716 405 362  0.0130
1708770740.1794 339 347 510 819 982 731 409 367  0.0142
1708770740.1873 343 328 515 818 985 723 419 370  0.0143
1708770740.1953 333 333 500 797 962 714 417 357  0.0107
1708770740.2035 331 332 498 798 959 710 386 335  0.0103
1708770740.2120 346 339 506 807 973 728 413 342  0.0126
1708770740.2201 343 347 508 809 978 723 417 367  0.0132
1708770740.2272 352 335 501 797 971 730 421 362  0.0120
1708770740.2352 350 342 515 812 978 719 415 360  0.0132
1708770740.2431 348 351 510 811 984 747 436 340  0.0144
1708770740.2514 320 344 503 795 980 724 434 375  0.0128
1708770740.2598 354 345 508 790 962 735 427 365  0.0109
1708770740.2680 341 335 505 790 976 726 423 365  0.0122
1708770740.2753 339 342 501 795 976 737 421 367  0.0126
1708770740.2839 312 321 479 783 966 710 407 362  0.0106
