% Edge logfile: log_20240224_122125.332/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708773685.9364 2 0 0.0000 -0.0070 -0.3447 0
1708773685.9447 2 0 0.0000 -0.0049 -0.2353 0
1708773685.9527 2 0 0.0000 -0.0029 -0.1265 0
1708773685.9611 2 0 0.0000 -0.0015 -0.0573 0
1708773685.9684 2 0 0.0000 -0.0032 -0.1375 0
1708773685.9774 2 0 0.0000 -0.0060 -0.2729 0
1708773685.9845 2 0 0.0000 0.0027 0.1614 0
1708773685.9927 2 0 0.0000 -0.0038 -0.1667 0
1708773686.0004 2 0 0.0000 -0.0037 -0.1579 0
1708773686.0086 2 0 0.0000 -0.0070 -0.3176 0
1708773686.0166 2 0 0.0000 -0.0079 -0.3527 0
1708773686.0254 2 0 0.0000 -0.0018 -0.0419 0
1708773686.0338 2 0 0.0000 -0.0038 -0.1401 0
1708773686.0414 2 0 0.0000 -0.0017 -0.0343 0
1708773686.0492 2 0 0.0000 -0.0050 -0.2005 0
1708773686.0619 2 0 0.0000 -0.0007 0.0141 0
1708773686.0658 2 0 0.0000 -0.0018 -0.0384 0
1708773686.0757 2 0 0.0000 -0.0042 -0.1582 0
1708773686.0843 2 0 0.0000 -0.0088 -0.3845 0
1708773686.0899 2 0 0.0000 -0.0091 -0.3871 0
1708773686.0977 2 0 0.0000 -0.0090 -0.3745 0
1708773686.1059 2 0 0.0000 -0.0090 -0.3668 0
1708773686.1132 2 0 0.0000 -0.0092 -0.3700 0
1708773686.1212 2 0 0.0000 -0.0092 -0.3648 0
1708773686.1299 2 0 0.0000 -0.0097 -0.3813 0
1708773686.1378 2 0 0.0000 -0.0093 -0.3560 0
1708773686.1459 2 0 0.0000 -0.0060 -0.1836 0
1708773686.1539 2 0 0.0000 -0.0088 -0.3212 0
1708773686.1618 2 0 0.0000 -0.0091 -0.3306 0
1708773686.1689 2 0 0.0000 -0.0096 -0.3526 0
1708773686.1788 2 0 0.0000 -0.0092 -0.3241 0
1708773686.1856 2 0 0.0000 -0.0090 -0.3130 0
1708773686.1939 2 0 0.0000 -0.0092 -0.3144 0
1708773686.2020 2 0 0.0000 -0.0073 -0.2187 0
1708773686.2099 2 0 0.0000 -0.0091 -0.3030 0
1708773686.2170 2 0 0.0000 -0.0086 -0.2753 0
1708773686.2263 2 0 0.0000 -0.0042 -0.0553 0
1708773686.2338 2 0 0.0000 -0.0033 -0.0123 0
1708773686.2409 2 0 0.0000 -0.0037 -0.0368 0
1708773686.2499 2 0 0.0000 -0.0053 -0.1218 0
1708773686.2575 2 0 0.0000 -0.0044 -0.0773 0
1708773686.2653 2 0 0.0000 -0.0031 -0.0132 0
1708773686.2744 2 0 0.0000 -0.0026 0.0052 0
1708773686.2817 2 0 0.0000 -0.0052 -0.1266 0
1708773686.2894 2 0 0.0000 -0.0039 -0.0620 0
1708773686.2984 2 0 0.0000 -0.0022 0.0229 0
1708773686.3050 2 0 0.0000 -0.0007 0.0914 0
1708773686.3129 2 0 0.0000 -0.0021 0.0177 0
1708773686.3219 2 0 0.0000 -0.0011 0.0595 0
1708773686.3294 2 0 0.0000 -0.0028 -0.0273 0
1708773686.3371 2 0 0.0000 -0.0012 0.0515 0
1708773686.3516 2 0 0.0000 -0.0007 0.0715 0
1708773686.3614 2 0 0.0000 -0.0001 0.0969 0
1708773686.3703 2 0 0.0000 -0.0018 0.0083 0
1708773686.3779 2 0 0.0000 -0.0002 0.0841 0
1708773686.3850 2 0 0.0000 -0.0017 0.0053 0
1708773686.3940 2 0 0.0000 0.0002 0.0966 0
1708773686.4017 2 0 0.0000 -0.0002 0.0698 0
1708773686.4097 2 0 0.0000 -0.0011 0.0242 0
1708773686.4186 2 0 0.0000 0.0013 0.1362 0
1708773686.4251 2 0 0.0000 0.0012 0.1294 0
1708773686.4336 2 0 0.0000 0.0013 0.1278 0
1708773686.4426 2 0 0.0000 0.0011 0.1144 0
1708773686.4492 2 0 0.0000 0.0001 0.0603 0
1708773686.4572 2 0 0.0000 -0.0004 0.0307 0
1708773686.4661 2 0 0.0000 0.0011 0.1013 0
1708773686.4737 2 0 0.0000 0.0012 0.1043 0
1708773686.4815 2 0 0.0000 0.0010 0.0900 0
1708773686.4904 2 0 0.0000 0.0007 0.0721 0
1708773686.4973 2 0 0.0000 0.0022 0.1407 0
1708773686.5052 2 0 0.0000 0.0023 0.1429 0
