% Edge sensor logfile log_20240224_131930.020/log_edge.txt
% 	Calib white 452 549 556 560 547 569 544 458
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 900 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708777170.9248 0 0.000 0.000 0.0000
1708777170.9331 0 0.000 0.000 0.0000
1708777170.9395 0 0.000 0.000 0.0000
1708777170.9475 0 0.000 0.000 0.0000
1708777170.9562 0 0.000 0.000 0.0000
1708777170.9642 0 0.000 0.000 0.0000
1708777170.9722 0 0.000 0.000 0.0000
1708777170.9802 0 0.000 0.000 0.0000
1708777170.9882 0 0.000 0.000 0.0000
1708777170.9965 0 0.000 0.000 0.0000
1708777171.0044 0 0.000 0.000 0.0000
1708777171.0116 0 0.000 0.000 0.0000
1708777171.0199 0 0.000 0.000 0.0000
1708777171.0283 0 0.000 0.000 0.0000
1708777171.0363 0 0.000 0.000 0.0000
1708777171.0435 0 0.000 0.000 0.0000
1708777171.0522 0 0.000 0.000 0.0000
1708777171.0603 0 0.000 0.000 0.0000
1708777171.0682 0 0.000 0.000 0.0000
1708777171.0757 0 0.000 0.000 0.0000
1708777171.0843 0 0.000 0.000 0.0000
1708777171.0916 0 0.000 0.000 0.0000
1708777171.0996 0 0.000 0.000 0.0000
1708777171.1078 0 0.000 0.000 0.0000
1708777171.1160 0 0.000 0.000 0.0000
1708777171.1246 0 0.000 0.000 0.0000
1708777171.1320 0 0.000 0.000 0.0000
1708777171.1394 0 0.000 0.000 0.0000
1708777171.1482 0 0.000 0.000 0.0000
1708777171.1556 0 0.000 0.000 0.0000
1708777171.1634 0 0.000 0.000 0.0000
1708777171.1719 0 0.000 0.000 0.0000
1708777171.1795 0 0.000 0.000 0.0000
1708777171.1883 0 0.000 0.000 0.0000
1708777171.1964 0 0.000 0.000 0.0000
1708777171.2046 0 0.000 0.000 0.0000
1708777171.2122 0 0.000 0.000 0.0000
1708777171.2201 0 0.000 0.000 0.0000
1708777171.2278 0 0.000 0.000 0.0000
1708777171.2361 0 0.000 0.000 0.0000
1708777171.2439 0 0.000 0.000 0.0000
1708777171.2519 0 0.000 0.000 0.0000
1708777171.2601 0 0.000 0.000 0.0000
1708777171.2678 0 0.000 0.000 0.0000
1708777171.2758 0 0.000 0.000 0.0000
1708777171.2840 0 0.000 0.000 0.0000
1708777171.2917 0 0.000 0.000 0.0000
1708777171.2996 1 0.009 0.008 0.0017
1708777171.3080 1 0.011 0.006 0.0044
1708777171.3157 0 0.000 0.000 0.0000
1708777171.3240 1 0.010 0.007 0.0020
1708777171.3319 0 0.000 0.000 0.0000
1708777171.3419 0 0.000 0.000 0.0000
1708777171.3482 1 0.010 0.008 0.0020
1708777171.3571 1 0.010 0.007 0.0033
1708777171.3643 0 0.000 0.000 0.0000
1708777171.3723 1 0.012 0.006 0.0060
1708777171.3796 1 0.012 0.005 0.0064
1708777171.3883 1 0.009 0.008 0.0013
1708777171.3958 1 0.010 0.007 0.0034
1708777171.4063 1 0.010 0.007 0.0027
1708777171.4121 0 0.000 0.000 0.0000
1708777171.4195 1 0.010 0.007 0.0028
1708777171.4276 1 0.010 0.007 0.0035
1708777171.4363 0 0.000 0.000 0.0000
1708777171.4438 1 0.010 0.007 0.0037
1708777171.4524 1 0.011 0.006 0.0049
1708777171.4602 0 0.000 0.000 0.0000
1708777171.4683 1 0.009 0.008 0.0012
1708777171.4770 1 0.010 0.007 0.0027
1708777171.4837 1 0.010 0.006 0.0037
1708777171.4919 0 0.000 0.000 0.0000
1708777171.5000 1 0.011 0.005 0.0060
1708777171.5078 1 0.011 0.005 0.0056
1708777171.5161 0 0.000 0.000 0.0000
1708777171.5242 1 0.010 0.007 0.0029
