% Edge sensor logfile normalized 'log_20240224_131930.020/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708777170.9248 13 22 68 103 87 43 15 16  0.0000
1708777170.9331 50 77 494 862 747 319 53 52  0.0000
1708777170.9395 13 64 451 807 693 284 22 9  0.0000
1708777170.9475 29 69 494 870 749 313 38 29  0.0000
1708777170.9562 39 69 490 860 749 322 41 38  0.0000
1708777170.9642 4 56 433 795 682 273 9 0  0.0000
1708777170.9722 29 75 479 858 731 304 26 13  0.0000
1708777170.9802 34 71 481 866 749 322 38 25  0.0000
1708777170.9882 11 64 446 801 699 284 30 2  0.0000
1708777170.9965 46 73 486 858 731 304 28 27  0.0000
1708777171.0044 39 71 483 868 752 313 40 38  0.0000
1708777171.0116 13 60 444 805 688 282 24 13  0.0000
1708777171.0199 41 80 492 855 735 306 30 32  0.0000
1708777171.0283 29 73 490 868 750 312 36 45  0.0000
1708777171.0363 0 37 429 781 671 273 15 0  0.0000
1708777171.0435 20 67 481 844 735 301 41 34  0.0000
1708777171.0522 27 92 494 884 747 302 45 82  0.0000
1708777171.0603 6 60 436 812 674 273 26 25  0.0000
1708777171.0682 20 64 466 823 716 313 40 20  0.0000
1708777171.0757 29 77 475 844 711 293 26 9  0.0000
1708777171.0843 23 69 459 788 684 313 28 16  0.0000
1708777171.0916 0 62 408 706 606 237 30 18  0.0000
1708777171.0996 32 75 429 771 652 271 32 36  0.0000
1708777171.1078 20 64 399 719 619 239 20 13  0.0000
1708777171.1160 0 67 375 619 539 244 5 0  0.0000
1708777171.1246 39 82 412 677 583 268 34 11  0.0000
1708777171.1320 23 97 405 667 579 259 40 57  0.0000
1708777171.1394 16 73 338 562 496 237 15 0  0.0000
1708777171.1482 36 90 408 647 557 270 40 43  0.0000
1708777171.1556 11 94 388 630 543 228 28 32  0.0000
1708777171.1634 0 90 342 536 477 177 40 0  0.0000
1708777171.1719 9 96 401 615 545 237 26 16  0.0000
1708777171.1795 9 88 382 627 536 237 17 16  0.0000
