% Edge sensor logfile normalized 'log_20240224_113752.030/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708771072.7658 0 0 0 0 0 0 0 0  0.0000
1708771072.7741 316 311 460 764 980 758 454 357  0.0125
1708771072.7807 337 332 468 786 1000 765 458 365  0.0153
1708771072.7881 346 333 473 779 998 763 456 365  0.0148
1708771072.7970 346 332 475 783 996 774 458 365  0.0151
1708771072.8051 324 323 461 769 992 760 444 352  0.0139
1708771072.8123 343 333 482 785 1000 772 464 365  0.0155
1708771072.8208 337 330 475 781 998 774 462 375  0.0152
1708771072.8281 341 347 480 779 1000 768 460 377  0.0151
1708771072.8364 341 339 484 778 996 772 456 372  0.0149
1708771072.8453 331 330 477 766 992 761 456 370  0.0138
1708771072.8529 337 340 477 779 994 774 456 357  0.0148
1708771072.8603 333 333 487 776 1000 767 458 362  0.0150
1708771072.8692 337 339 468 767 980 765 444 352  0.0128
1708771072.8765 339 342 482 778 1000 768 456 367  0.0151
1708771072.8846 331 340 470 779 998 770 456 357  0.0150
1708771072.8923 339 337 479 779 1000 763 442 382  0.0150
1708771072.9005 354 352 486 779 994 772 458 360  0.0148
1708771072.9088 356 344 489 793 1000 783 464 387  0.0162
1708771072.9171 339 333 477 774 994 772 466 377  0.0146
1708771072.9243 333 328 451 766 985 765 458 367  0.0133
1708771072.9328 348 344 472 766 994 772 464 375  0.0143
1708771072.9408 337 335 473 764 1000 786 460 377  0.0153
1708771072.9482 320 325 460 759 984 772 466 350  0.0132
1708771072.9566 348 327 461 762 994 777 460 377  0.0144
1708771072.9648 329 330 447 767 987 774 454 372  0.0138
1708771072.9728 335 340 456 769 1000 786 462 370  0.0154
1708771072.9805 346 342 460 771 998 786 473 380  0.0153
1708771072.9886 354 345 460 778 1000 783 467 377  0.0156
1708771072.9971 358 349 458 759 1000 804 500 390  0.0159
1708771073.0045 337 335 440 752 996 797 477 367  0.0150
1708771073.0128 341 347 456 755 1000 793 481 397  0.0153
1708771073.0205 356 340 463 762 1000 798 483 380  0.0157
1708771073.0285 335 330 449 752 1000 823 489 375  0.0166
1708771073.0434 318 316 437 740 994 788 471 377  0.0142
1708771073.0454 329 333 440 750 984 786 469 335  0.0134
1708771073.0528 341 345 453 757 994 800 485 385  0.0151
1708771073.0602 356 351 460 759 1000 811 477 382  0.0162
1708771073.0687 341 344 463 760 1000 802 479 372  0.0158
1708771073.0765 360 358 472 772 1000 802 479 390  0.0162
1708771073.0850 373 370 489 779 1000 800 481 412  0.0163
1708771073.0937 373 382 496 779 1000 800 483 397  0.0163
1708771073.1001 397 385 503 792 1000 807 489 377  0.0171
1708771073.1081 414 413 519 786 1000 805 479 390  0.0168
1708771073.1173 411 416 519 792 1000 811 495 387  0.0173
1708771073.1257 428 440 534 785 1000 804 479 365  0.0167
1708771073.1327 460 475 569 809 1000 800 481 372  0.0175
1708771073.1409 528 531 607 818 1000 825 479 382  0.0192
1708771073.1481 552 571 630 831 1000 807 479 390  0.0190
1708771073.1561 600 626 666 852 1000 805 500 380  0.0204
1708771073.1647 649 671 715 866 1000 805 489 382  0.0216
1708771073.1744 715 736 769 890 1000 814 495 405  0.0248
1708771073.1802 757 777 800 934 1000 818 497 385  0.0309
1708771073.1885 806 824 852 956 1000 813 483 380  0.0355
1708771073.1968 840 872 897 1000 1000 809 481 385  0.0428
1708771073.2040 883 932 946 1000 1000 820 495 362  0.0721
1708771073.2127 925 956 989 1000 1000 814 489 370  0.0778
1708771073.2203 978 1000 1000 1000 1000 820 493 400  0.0781
1708771073.2283 1000 1000 1000 1000 1000 823 483 387  0.0783
1708771073.2369 1000 1000 1000 1000 1000 823 487 392  0.0783
1708771073.2443 1000 1000 1000 1000 1000 809 493 375  0.0775
1708771073.2524 1000 1000 1000 1000 1000 823 493 340  0.0783
1708771073.2606 1000 1000 1000 1000 1000 835 495 392  0.0790
1708771073.2690 1000 1000 1000 1000 1000 839 495 367  0.0792
1708771073.2771 1000 1000 1000 1000 1000 843 518 400  0.0795
1708771073.2847 1000 1000 1000 1000 1000 841 516 355  0.0794
1708771073.2921 1000 1000 1000 1000 1000 860 526 402  0.0808
1708771073.3001 1000 1000 1000 1000 1000 888 551 450  0.0839
1708771073.3087 1000 1000 1000 1000 1000 874 549 380  0.0822
1708771073.3169 1000 1000 1000 1000 1000 910 574 385  0.0862
1708771073.3244 1000 1000 1000 1000 1000 920 592 407  0.0868
1708771073.3329 1000 1000 1000 1000 1000 940 613 392  0.0878
1708771073.3403 1000 1000 1000 1000 1000 973 644 400  0.0895
1708771073.3484 1000 1000 1000 1000 1000 1000 675 410  0.0910
1708771073.3568 1000 991 987 1000 1000 1000 693 400  0.0913
1708771073.3641 985 972 977 1000 1000 1000 724 447  0.0919
1708771073.3726 980 946 935 982 1000 1000 759 472  0.0928
1708771073.3802 955 929 904 935 1000 1000 809 512  0.0947
1708771073.3887 936 889 861 857 969 1000 817 530  0.0951
1708771073.3968 938 888 831 793 923 1000 852 580  0.0973
1708771073.4042 904 857 793 733 875 1000 897 660  0.1024
1708771073.4125 902 848 753 649 799 1000 937 675  0.1053
1708771073.4202 887 826 696 578 737 1000 982 747  0.0296
1708771073.4289 893 790 663 528 669 968 1000 807  0.0299
1708771073.4363 866 764 607 493 621 922 1000 852  0.0300
1708771073.4444 834 729 565 454 566 885 1000 875  0.0286
1708771073.4539 834 717 543 433 527 850 1000 922  0.0286
1708771073.4607 817 697 519 421 492 820 1000 982  0.0267
1708771073.4683 815 671 477 389 445 768 1000 1000  0.0245
1708771073.4766 774 643 449 369 404 705 1000 1000  0.0230
1708771073.4847 787 628 449 374 401 687 1000 1000  0.0226
1708771073.4928 774 616 434 379 388 656 996 1000  0.0220
1708771073.5002 757 588 421 367 373 624 976 1000  0.0208
1708771073.5105 736 564 397 357 365 597 932 1000  0.0188
1708771073.5173 732 547 394 360 364 585 908 1000  0.0176
1708771073.5246 704 516 387 362 364 553 891 1000  0.0157
1708771073.5331 670 500 373 357 367 522 866 1000  0.0128
1708771073.5411 651 473 369 351 362 518 829 1000  0.0100
1708771073.5484 594 447 352 337 349 490 827 1000  0.0099
1708771073.5569 560 409 336 351 339 492 813 1000  0.0092
1708771073.5650 524 382 343 343 341 477 796 1000  0.0084
1708771073.5731 513 387 335 348 349 486 794 1000  0.0083
1708771073.5804 469 371 340 337 358 492 801 1000  0.0086
1708771073.5881 424 342 336 332 344 500 801 1000  0.0086
1708771073.5964 367 328 335 350 349 481 811 1000  0.0091
1708771073.6052 371 344 347 351 348 502 829 1000  0.0100
1708771073.6123 369 339 355 351 362 518 856 1000  0.0119
1708771073.6203 341 337 345 341 346 530 856 1000  0.0119
1708771073.6306 348 330 338 344 342 532 860 1000  0.0122
1708771073.6369 326 328 335 339 346 539 867 1000  0.0129
1708771073.6445 326 335 329 343 353 553 900 1000  0.0171
1708771073.6522 324 327 326 327 346 567 908 1000  0.0175
1708771073.6604 335 328 338 339 344 587 930 1000  0.0186
1708771073.6694 326 339 331 344 367 622 955 1000  0.0200
1708771073.6771 333 323 312 331 362 631 955 1000  0.0201
1708771073.6841 326 323 319 331 373 654 994 1000  0.0219
1708771073.6947 360 345 333 351 383 682 1000 1000  0.0225
