% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708771072.7610 0 0 0 0
1708771072.7684 0 0 0 0
1708771072.7767 0 0 0 0
1708771072.7831 0 0 0 0
1708771072.7920 0 0 0 0
1708771072.7998 0 0 0 0
1708771072.8076 0 0 0 0
1708771072.8151 0 0 0 0
1708771072.8234 0 0 0 0
1708771072.8317 0 0 0 0
1708771072.8395 0 0 0 0
1708771072.8472 0 0 0 0
1708771072.8555 0 0 0 0
1708771072.8631 0 0 0 0
1708771072.8711 0 0 0 0
1708771072.8795 0 0 0 0
1708771072.8874 0 0 0 0
1708771072.8951 1 1 1 1
1708771072.9040 3 2 2 1
1708771072.9116 6 3 3 1
1708771072.9199 7 5 1 2
1708771072.9279 8 7 1 2
1708771072.9356 10 8 2 1
1708771072.9437 12 11 2 3
1708771072.9518 14 14 2 3
1708771072.9595 16 16 2 2
1708771072.9672 19 20 3 4
1708771072.9755 23 24 4 4
1708771072.9833 27 27 4 3
1708771072.9915 31 31 4 4
1708771072.9996 35 35 4 4
1708771073.0074 39 39 4 4
1708771073.0157 43 42 4 3
1708771073.0236 48 45 5 3
1708771073.0313 52 51 4 6
1708771073.0441 56 56 4 5
1708771073.0480 61 59 5 3
1708771073.0558 67 61 6 2
1708771073.0632 70 65 3 4
1708771073.0714 71 70 1 5
1708771073.0794 75 73 4 3
1708771073.0880 81 77 6 4
1708771073.0952 87 81 6 4
1708771073.1031 91 87 4 6
1708771073.1111 92 91 1 4
1708771073.1197 96 93 4 2
1708771073.1287 103 96 7 3
1708771073.1355 110 102 7 6
1708771073.1437 113 107 3 5
1708771073.1511 114 111 1 4
1708771073.1591 117 113 3 2
1708771073.1684 123 116 6 3
1708771073.1751 130 121 7 5
1708771073.1839 134 127 4 6
1708771073.1915 136 131 2 4
1708771073.1994 139 133 3 2
1708771073.2071 144 137 5 4
1708771073.2152 149 143 5 6
1708771073.2232 152 148 3 5
1708771073.2311 153 152 1 4
1708771073.2393 155 157 2 5
1708771073.2472 159 164 4 7
1708771073.2559 161 170 2 6
1708771073.2637 163 176 2 6
1708771073.2718 165 183 2 7
1708771073.2790 166 190 1 7
1708771073.2871 166 197 0 7
1708771073.2960 166 204 0 7
1708771073.3030 166 212 0 8
1708771073.3112 166 221 0 9
1708771073.3215 166 229 0 8
1708771073.3273 166 238 0 9
1708771073.3353 166 248 0 10
1708771073.3432 166 256 0 8
1708771073.3513 166 265 0 9
1708771073.3593 166 275 0 10
1708771073.3676 166 285 0 10
1708771073.3755 166 296 0 11
1708771073.3837 166 306 0 10
1708771073.3916 166 316 0 10
1708771073.3996 165 326 -1 10
1708771073.4087 164 336 -1 10
1708771073.4154 164 346 0 10
1708771073.4233 164 357 0 11
1708771073.4313 164 365 0 8
1708771073.4391 164 373 0 8
1708771073.4473 164 382 0 9
1708771073.4552 164 392 0 10
1708771073.4636 164 401 0 9
1708771073.4720 164 408 0 7
1708771073.4791 165 414 1 6
1708771073.4876 168 420 3 6
1708771073.4957 172 426 4 6
1708771073.5037 175 431 3 5
1708771073.5111 177 435 2 4
1708771073.5190 179 439 2 4
1708771073.5270 183 441 4 2
1708771073.5360 188 444 5 3
1708771073.5437 193 446 5 2
1708771073.5519 198 448 5 2
1708771073.5598 204 450 6 2
1708771073.5675 211 452 7 2
1708771073.5755 218 452 7 0
1708771073.5832 226 452 8 0
1708771073.5920 234 452 8 0
1708771073.6001 243 452 9 0
1708771073.6081 252 452 9 0
1708771073.6153 262 452 10 0
1708771073.6241 272 451 10 -1
1708771073.6314 281 451 9 0
1708771073.6399 292 450 11 -1
1708771073.6471 302 449 10 -1
1708771073.6551 312 448 10 -1
1708771073.6632 323 448 11 0
1708771073.6730 335 448 12 0
1708771073.6800 345 448 10 0
1708771073.6871 356 447 11 -1
1708771073.6963 365 446 9 -1
1708771073.7040 374 444 9 -2
1708771073.7117 384 444 10 0
1708771073.7197 395 444 11 0
1708771073.7282 405 444 10 0
1708771073.7357 413 444 8 0
1708771073.7436 422 444 9 0
1708771073.7512 432 444 10 0
1708771073.7604 441 444 9 0
1708771073.7685 448 444 7 0
1708771073.7751 458 444 10 0
1708771073.7834 468 444 10 0
1708771073.7913 475 444 7 0
1708771073.7990 481 444 6 0
1708771073.8071 490 444 9 0
1708771073.8160 499 444 9 0
1708771073.8266 506 444 7 0
1708771073.8311 511 444 5 0
1708771073.8399 519 444 8 0
1708771073.8475 524 445 5 1
1708771073.8553 531 447 7 2
1708771073.8632 537 449 6 2
1708771073.8714 543 451 6 2
1708771073.8792 547 451 4 0
1708771073.8880 553 451 6 0
1708771073.8958 559 453 6 2
1708771073.9032 566 456 7 3
1708771073.9110 570 458 4 2
1708771073.9193 574 460 4 2
1708771073.9270 579 463 5 3
1708771073.9359 585 466 6 3
1708771073.9435 590 468 5 2
1708771073.9510 592 472 2 4
1708771073.9598 596 476 4 4
1708771073.9670 602 480 6 4
1708771073.9759 608 483 6 3
1708771073.9830 612 487 4 4
1708771073.9917 614 492 2 5
1708771073.9992 618 495 4 3
1708771074.0070 625 500 7 5
1708771074.0157 630 505 5 5
1708771074.0230 634 508 4 3
1708771074.0312 637 511 3 3
1708771074.0397 641 515 4 4
1708771074.0477 647 521 6 6
1708771074.0555 653 526 6 5
1708771074.0631 657 529 4 3
1708771074.0719 659 532 2 3
1708771074.0796 662 536 3 4
1708771074.0870 668 542 6 6
1708771074.0959 674 546 6 4
1708771074.1033 678 549 4 3
1708771074.1111 680 553 2 4
1708771074.1196 683 559 3 6
1708771074.1291 689 564 6 5
1708771074.1357 695 567 6 3
1708771074.1436 701 570 6 3
1708771074.1514 703 575 2 5
1708771074.1591 704 581 1 6
1708771074.1676 709 584 5 3
1708771074.1754 715 586 6 2
1708771074.1834 720 590 5 4
1708771074.1913 722 597 2 7
1708771074.1998 724 602 2 5
1708771074.2075 729 605 5 3
1708771074.2154 736 607 7 2
1708771074.2239 741 613 5 6
1708771074.2316 743 619 2 6
1708771074.2396 745 623 2 4
1708771074.2475 749 626 4 3
1708771074.2552 755 630 6 4
1708771074.2630 761 636 6 6
1708771074.2717 764 641 3 5
1708771074.2794 765 644 1 3
1708771074.2872 769 647 4 3
1708771074.2956 776 653 7 6
1708771074.3032 781 659 5 6
1708771074.3113 784 663 3 4
1708771074.3199 785 665 1 2
1708771074.3271 790 669 5 4
1708771074.3350 796 675 6 6
1708771074.3440 801 679 5 4
1708771074.3516 804 682 3 3
1708771074.3593 807 687 3 5
1708771074.3678 812 692 5 5
1708771074.3755 818 696 6 4
1708771074.3839 822 699 4 3
1708771074.3919 825 703 3 4
1708771074.3994 829 709 4 6
1708771074.4073 835 714 6 5
1708771074.4152 840 716 5 2
1708771074.4239 843 719 3 3
1708771074.4313 845 724 2 5
1708771074.4393 850 731 5 7
1708771074.4480 855 735 5 4
1708771074.4551 860 737 5 2
1708771074.4665 863 741 3 4
1708771074.4713 865 746 2 5
1708771074.4796 869 753 4 7
1708771074.4883 875 756 6 3
1708771074.4959 881 757 6 1
1708771074.5037 886 761 5 4
1708771074.5115 887 768 1 7
1708771074.5198 889 773 2 5
1708771074.5276 895 776 6 3
1708771074.5352 901 778 6 2
1708771074.5439 906 783 5 5
1708771074.5518 907 790 1 7
1708771074.5595 909 795 2 5
1708771074.5678 915 797 6 2
1708771074.5756 921 800 6 3
1708771074.5831 925 805 4 5
1708771074.5919 927 811 2 6
1708771074.5998 930 816 3 5
1708771074.6076 935 817 5 1
1708771074.6154 941 821 6 4
1708771074.6237 946 827 5 6
1708771074.6320 947 833 1 6
1708771074.6396 948 837 1 4
1708771074.6474 953 840 5 3
1708771074.6552 959 845 6 5
1708771074.6639 964 852 5 7
1708771074.6710 966 856 2 4
1708771074.6799 967 860 1 4
