% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708347313.4600 0 0 0 0
1708347313.4687 0 0 0 0
1708347313.4756 4294967295 4294967295 -1 -1
1708347313.4833 4294967295 4294967295 0 0
1708347313.4921 4294967295 4294967295 0 0
1708347313.4997 4294967295 0 0 1
1708347313.5074 4294967295 0 0 0
1708347313.5166 4294967295 0 0 0
1708347313.5238 4294967295 0 0 0
1708347313.5314 4294967295 0 0 0
1708347313.5410 4294967295 0 0 0
1708347313.5475 4294967295 0 0 0
1708347313.5558 4294967295 0 0 0
1708347313.5649 4294967295 0 0 0
1708347313.5720 4294967295 0 0 0
1708347313.5800 4294967295 0 0 0
1708347313.5888 4294967295 0 0 0
1708347313.5964 2 2 3 2
1708347313.6043 7 4 5 2
1708347313.6121 12 6 5 2
1708347313.6194 13 8 1 2
1708347313.6283 14 10 1 2
1708347313.6369 18 14 4 4
1708347313.6435 22 18 4 4
1708347313.6567 25 21 3 3
1708347313.6644 29 25 4 4
1708347313.6676 36 31 7 6
1708347313.6784 42 37 6 6
1708347313.6841 43 39 1 2
1708347313.6969 45 43 2 4
1708347313.7022 53 50 8 7
1708347313.7092 63 59 10 9
1708347313.7183 69 64 6 5
1708347313.7239 71 67 2 3
1708347313.7331 76 72 5 5
1708347313.7498 83 79 7 7
1708347313.7571 92 88 9 9
1708347313.7600 101 96 9 8
1708347313.7643 108 103 7 7
1708347313.7716 109 104 1 1
1708347313.7807 109 105 0 1
1708347313.7885 113 110 4 5
1708347313.7958 120 118 7 8
1708347313.8052 128 125 8 7
1708347313.8120 133 129 5 4
1708347313.8199 137 133 4 4
1708347313.8282 141 139 4 6
1708347313.8357 147 145 6 6
1708347313.8439 154 150 7 5
1708347313.8521 159 154 5 4
1708347313.8594 162 158 3 4
1708347313.8678 167 165 5 7
1708347313.8770 173 172 6 7
1708347313.8843 181 176 8 4
1708347313.8956 187 181 6 5
1708347313.9039 189 187 2 6
1708347313.9111 192 192 3 5
1708347313.9174 198 198 6 6
1708347313.9271 207 203 9 5
1708347313.9333 212 208 5 5
1708347313.9404 216 213 4 5
1708347313.9526 220 220 4 7
1708347313.9597 227 228 7 8
1708347313.9686 236 234 9 6
1708347313.9742 242 239 6 5
1708347313.9798 246 243 4 4
1708347313.9881 250 249 4 6
1708347313.9968 256 257 6 8
1708347314.0040 264 265 8 8
1708347314.0119 272 272 8 7
1708347314.0203 277 276 5 4
1708347314.0279 282 281 5 5
1708347314.0358 288 288 6 7
1708347314.0446 296 296 8 8
1708347314.0523 304 302 8 6
1708347314.0599 310 307 6 5
1708347314.0684 315 314 5 7
1708347314.0761 320 321 5 7
1708347314.0839 328 327 8 6
1708347314.0927 336 333 8 6
1708347314.1004 342 339 6 6
1708347314.1081 347 344 5 5
1708347314.1166 352 351 5 7
1708347314.1243 360 358 8 7
1708347314.1321 368 364 8 6
1708347314.1410 373 370 5 6
1708347314.1476 378 376 5 6
1708347314.1557 384 384 6 8
