% Edge sensor logfile normalized 'log_20240212_151944.922/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707747585.2896 0 0 0 0 0 0 0 0  0.0000
1707747585.2972 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3042 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3127 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3211 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3292 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3368 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3451 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3530 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3604 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3685 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3768 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3852 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.3932 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4015 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4082 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4168 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4250 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4331 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4406 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4500 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4571 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4645 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4748 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4890 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4917 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.4962 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5048 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5129 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5207 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5292 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5375 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5450 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5523 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5639 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5699 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5786 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5857 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.5923 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6046 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6091 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6177 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6270 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6383 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6407 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6582 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6613 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6646 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6726 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6866 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6884 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.6974 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7051 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7128 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7234 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7313 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7383 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7474 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7567 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7610 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7684 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7764 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7850 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.7932 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8007 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8084 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8167 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8246 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8329 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8418 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8484 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8572 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8643 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8725 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8806 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8886 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.8970 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9051 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9123 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9205 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9287 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9370 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9444 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9531 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9602 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9690 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9769 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9898 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747585.9932 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747586.0053 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747586.0091 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1707747586.0169 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
