% Edge sensor logfile normalized 'log_20240219_135544.770/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708347345.4651 0 0 0 0 0 0 0 0  0.0000
1708347345.4739 549 547 541 561 543 585 646 725  0.0000
1708347345.4812 549 562 550 558 541 585 646 740  0.0000
1708347345.4879 562 564 562 568 548 596 652 742  0.0000
1708347345.4967 564 559 548 558 554 594 656 740  0.0000
1708347345.5044 566 559 553 566 554 590 648 735  0.0000
1708347345.5120 545 555 545 556 552 587 642 735  0.0000
1708347345.5202 558 555 548 549 554 583 631 727  0.0000
1708347345.5292 562 564 560 568 557 590 648 740  0.0000
1708347345.5360 566 557 555 564 555 592 646 752  0.0000
1708347345.5440 558 552 555 552 559 585 644 730  0.0000
1708347345.5527 556 547 546 549 550 587 646 742  0.0000
1708347345.5604 556 571 559 566 554 603 664 755  0.0000
1708347345.5688 564 559 560 556 564 597 656 747  0.0000
1708347345.5766 571 550 552 554 552 596 654 742  0.0000
1708347345.5841 560 557 564 575 557 589 633 725  0.0000
1708347345.5920 545 540 545 545 552 585 642 735  0.0000
1708347345.6005 549 542 534 552 541 587 642 702  0.0000
1708347345.6080 554 554 546 552 532 583 625 705  0.0000
1708347345.6170 554 550 545 545 538 573 636 715  0.0000
1708347345.6304 558 550 545 558 539 578 633 695  0.0000
1708347345.6363 556 540 546 540 550 562 636 735  0.0000
1708347345.6464 573 562 564 525 529 548 627 715  0.0000
1708347345.6527 579 581 571 559 552 583 646 762  0.0000
1708347345.6562 560 567 565 544 555 569 629 740  0.0000
1708347345.6643 585 561 557 538 529 546 617 702  0.0000
1708347345.6724 562 566 553 535 538 539 611 727  0.0000
1708347345.6804 585 569 559 540 534 530 596 722  0.0000
1708347345.6886 583 569 557 521 550 544 603 707  0.0000
1708347345.7001 564 561 553 526 531 530 576 680  0.0000
1708347345.7043 588 562 565 535 545 523 565 667  0.0000
1708347345.7121 573 557 560 537 548 522 574 677  0.0000
1708347345.7206 571 562 569 556 554 532 570 662  0.0000
1708347345.7282 585 585 588 570 564 539 566 642  0.0000
1708347345.7363 596 598 595 584 586 537 561 635  0.0000
1708347345.7489 592 595 592 580 579 543 547 640  0.0000
1708347345.7522 562 576 583 577 573 514 530 595  0.0000
1708347345.7604 573 576 588 596 587 532 520 580  0.0000
1708347345.7692 585 588 602 603 595 536 516 580  0.0000
1708347345.7762 583 576 579 592 591 543 526 582  0.0000
1708347345.7843 571 567 581 585 580 536 518 570  0.0000
1708347345.7926 566 576 583 587 579 541 510 562  0.0000
1708347345.8014 573 571 590 587 593 564 551 615  0.0000
1708347345.8089 585 585 593 597 600 576 551 577  0.0000
1708347345.8268 583 574 572 585 602 596 557 590  0.0000
1708347345.8324 594 580 593 590 612 601 586 600  0.0000
1708347345.8633 583 562 576 563 616 599 580 592  0.0000
1708347345.8665 573 561 569 573 603 599 598 605  0.0000
1708347345.8676 594 576 578 580 618 619 596 615  0.0000
1708347345.8699 569 552 569 580 612 617 601 612  0.0000
1708347345.8724 564 566 571 564 611 627 592 612  0.0000
1708347345.8742 552 562 565 551 602 596 609 597  0.0000
1708347345.8893 577 566 574 563 614 624 611 662  0.0000
1708347345.8920 590 580 592 597 625 617 631 665  0.0000
1708347345.8966 583 581 593 618 641 641 642 640  0.0000
1708347345.9044 588 598 619 618 626 622 621 615  0.0000
1708347345.9125 590 574 602 606 634 617 621 647  0.0000
1708347345.9209 585 567 602 636 644 619 629 637  0.0000
1708347345.9287 594 574 609 637 644 620 623 650  0.0000
1708347345.9365 590 562 607 636 642 627 629 637  0.0000
1708347345.9442 579 559 602 632 634 615 611 647  0.0000
1708347345.9528 581 569 595 642 641 603 609 632  0.0000
1708347345.9608 615 590 604 646 657 631 623 657  0.0000
1708347345.9686 622 595 621 672 658 636 631 652  0.0000
1708347345.9776 615 592 609 639 664 641 625 652  0.0000
1708347345.9843 622 604 611 625 657 633 621 660  0.0000
1708347345.9920 605 580 598 616 653 634 605 632  0.0000
1708347346.0009 628 612 605 618 651 631 613 675  0.0000
1708347346.0103 649 624 616 637 669 663 634 690  0.0000
1708347346.0189 649 617 605 611 653 636 640 695  0.0000
1708347346.0311 664 636 619 625 667 641 633 680  0.0000
1708347346.0513 662 623 600 594 644 631 621 667  0.0000
1708347346.0528 651 633 611 606 646 633 615 692  0.0000
1708347346.0713 664 624 602 592 630 627 617 660  0.0000
1708347346.0749 656 654 600 577 619 620 611 652  0.0000
1708347346.0775 679 648 604 599 634 641 623 650  0.0000
1708347346.0810 675 641 602 587 611 636 621 630  0.0000
1708347346.0841 690 640 623 584 625 640 636 665  0.0000
1708347346.0881 698 659 637 611 641 636 629 637  0.0000
1708347346.0961 709 681 630 601 644 659 660 697  0.0000
1708347346.1044 679 664 637 608 648 680 646 675  0.0000
1708347346.1125 668 678 626 601 648 659 634 660  0.0000
1708347346.1203 687 690 638 610 658 666 644 665  0.0000
1708347346.1286 687 695 656 636 673 673 664 675  0.0000
1708347346.1363 673 681 651 625 651 671 656 667  0.0000
1708347346.1441 685 693 663 636 660 670 644 660  0.0000
1708347346.1528 683 700 666 637 662 666 646 660  0.0000
1708347346.1609 704 714 690 656 676 675 664 682  0.0000
1708347346.1684 692 717 677 658 669 673 664 680  0.0000
1708347346.1773 704 719 692 665 667 687 673 695  0.0000
1708347346.1839 707 717 701 686 674 680 679 695  0.0000
1708347346.1928 677 707 678 660 666 673 666 680  0.0000
1708347346.2006 696 710 687 665 662 663 666 702  0.0000
