% Edge logfile: log_20240224_141023.672/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708780224.7174 2 0 0.0000 -0.0213 -1.0943 0
1708780224.7259 2 0 0.0000 -0.0165 -0.9029 0
1708780224.7335 2 0 0.0000 -0.0233 -1.2929 0
1708780224.7412 2 0 0.0000 -0.0198 -1.1741 0
1708780224.7499 2 0 0.0000 -0.0143 -0.9406 0
1708780224.7579 2 0 0.0000 -0.0199 -1.2655 0
1708780224.7658 2 0 0.0000 -0.0177 -1.2001 0
1708780224.7738 2 0 0.0000 0.0000 0.0000 0
1708780224.7812 2 0 0.0000 -0.0149 -1.1038 0
1708780224.7893 2 0 0.0000 -0.0109 -0.9305 0
1708780224.7971 2 0 0.0000 0.0000 0.0000 0
1708780224.8059 2 0 0.0000 -0.0093 -0.8748 0
1708780224.8141 2 0 0.0000 0.0000 0.0000 0
1708780224.8219 2 0 0.0000 0.0000 0.0000 0
1708780224.8292 2 0 0.0000 0.0000 0.0000 0
1708780224.8373 2 0 0.0000 0.0000 0.0000 0
1708780224.8501 2 0 0.0000 0.0000 0.0000 0
1708780224.8545 2 0 0.0000 0.0000 0.0000 0
1708780224.8624 2 0 0.0000 0.0000 0.0000 0
1708780224.8695 2 0 0.0000 0.0000 0.0000 0
1708780224.8780 2 0 0.0000 0.0000 0.0000 0
1708780224.8859 2 0 0.0000 0.0000 0.0000 0
1708780224.8932 2 0 0.0000 0.0000 0.0000 0
1708780224.9018 2 0 0.0000 0.0000 0.0000 0
1708780224.9110 2 0 0.0000 0.0000 0.0000 0
1708780224.9179 2 0 0.0000 0.0000 0.0000 0
1708780224.9257 2 0 0.0000 0.0000 0.0000 0
1708780224.9334 2 0 0.0000 -0.0012 -0.4767 0
1708780224.9413 2 0 0.0000 0.0000 -0.4162 0
1708780224.9495 2 0 0.0000 0.0018 -0.3177 0
1708780224.9581 2 0 0.0000 -0.0079 -0.8078 0
1708780224.9660 2 0 0.0000 -0.0044 -0.6456 0
1708780224.9737 2 0 0.0000 -0.0010 -0.4777 0
1708780224.9830 2 0 0.0000 -0.0046 -0.6633 0
1708780224.9900 2 0 0.0000 -0.0002 -0.4459 0
1708780224.9972 2 0 0.0000 0.0029 -0.2842 0
1708780225.0054 2 0 0.0000 0.0006 -0.3934 0
1708780225.0134 2 0 0.0000 0.0028 -0.2748 0
1708780225.0211 2 0 0.0000 0.0053 -0.1377 0
1708780225.0302 2 0 0.0000 0.0016 -0.3089 0
1708780225.0379 2 0 0.0000 0.0037 -0.1937 0
1708780225.0461 2 0 0.0000 0.0059 -0.0723 0
1708780225.0539 2 0 0.0000 0.0039 -0.1541 0
1708780225.0611 2 0 0.0000 0.0065 -0.0110 0
1708780225.0693 2 0 0.0000 0.0110 0.2388 0
1708780225.0774 2 0 0.0000 0.0069 0.0591 0
1708780225.0853 2 0 0.0000 0.0089 0.1791 0
1708780225.0955 2 0 0.0000 0.0097 0.2472 0
1708780225.1020 2 0 0.0000 0.0121 0.3934 0
1708780225.1092 2 0 0.0000 0.0104 0.3367 0
1708780225.1173 2 0 0.0000 0.0139 0.5425 0
1708780225.1254 2 0 0.0000 0.0168 0.7306 0
1708780225.1332 2 0 0.0000 0.0141 0.6354 0
1708780225.1410 2 0 0.0000 0.0165 0.7923 0
1708780225.1500 2 0 0.0000 0.0195 0.9857 0
1708780225.1573 2 0 0.0000 0.0170 0.9102 0
1708780225.1654 2 0 0.0000 0.0190 1.0540 0
1708780225.1733 2 0 0.0000 0.0219 1.2479 0
1708780225.1814 2 0 0.0000 0.0200 1.2052 0
