% Edge sensor logfile normalized 'log_20240224_134400.215/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708778640.9487 0 0 0 0 0 0 0 0  0.0000
1708778640.9572 62 45 278 710 918 545 128 56  0.0276
1708778640.9635 37 40 240 648 850 518 128 49  0.0205
1708778640.9720 17 27 209 594 789 479 113 15  0.0127
1708778640.9797 55 56 273 696 904 554 133 56  0.0268
1708778640.9877 31 40 238 642 845 510 124 49  0.0197
1708778640.9958 29 29 218 597 791 469 117 18  0.0129
1708778641.0041 71 60 278 703 897 534 139 56  0.0266
1708778641.0122 40 36 235 648 850 515 128 45  0.0204
1708778641.0206 15 34 220 587 777 465 104 15  0.0112
1708778641.0285 64 60 276 691 904 534 130 47  0.0259
1708778641.0361 44 38 235 639 850 510 122 33  0.0197
1708778641.0437 29 40 213 602 789 476 120 27  0.0130
1708778641.0525 71 69 273 682 874 523 130 40  0.0240
1708778641.0601 44 38 238 644 843 505 120 33  0.0196
1708778641.0676 33 12 206 594 791 484 111 0  0.0130
1708778641.0763 58 44 238 662 846 520 133 42  0.0213
1708778641.0851 60 27 254 670 886 552 124 67  0.0243
1708778641.1011 44 42 231 625 822 474 124 6  0.0166
1708778641.1089 55 62 247 635 845 532 157 38  0.0198
1708778641.1166 53 60 233 587 791 505 148 13  0.0131
1708778641.1244 8 42 191 527 728 448 128 27  0.0041
1708778641.1327 49 53 245 632 834 494 153 58  0.0181
1708778641.1400 40 27 215 573 801 496 144 65  0.0133
1708778641.1482 11 33 191 536 751 450 117 31  0.0070
1708778641.1563 40 44 226 641 860 510 137 42  0.0204
1708778641.1641 37 36 222 597 852 496 119 45  0.0175
1708778641.1722 6 25 193 569 786 486 119 6  0.0117
1708778641.1805 55 45 247 682 925 556 137 63  0.0263
1708778641.1883 46 55 233 653 883 535 139 31  0.0227
1708778641.1964 22 36 215 594 806 486 126 31  0.0143
1708778641.2042 49 40 262 665 892 528 137 47  0.0235
1708778641.2118 40 45 231 616 829 500 128 36  0.0171
1708778641.2201 20 27 200 559 765 457 104 4  0.0090
1708778641.2292 53 49 258 665 869 517 124 54  0.0224
1708778641.2361 31 47 244 641 838 488 98 31  0.0188
1708778641.2444 2 23 207 585 765 447 91 22  0.0097
1708778641.2529 58 47 283 721 888 505 108 42  0.0264
1708778641.2606 49 42 280 695 850 474 106 58  0.0234
1708778641.2679 29 27 264 648 779 440 93 20  0.0143
1708778641.2767 40 44 298 707 827 452 97 38  0.0232
1708778641.2845 62 55 343 771 874 476 91 45  0.0275
1708778641.2924 44 44 341 740 827 440 89 31  0.0245
1708778641.3011 24 31 311 677 758 399 67 36  0.0150
1708778641.3079 60 53 392 811 853 447 84 54  0.0281
1708778641.3158 35 36 367 773 806 411 75 42  0.0248
1708778641.3247 15 42 354 722 730 362 53 24  0.0196
1708778641.3324 82 66 441 860 826 413 78 40  0.0289
1708778641.3406 51 64 430 817 772 370 75 51  0.0254
1708778641.3486 26 51 403 757 700 318 47 20  0.0199
1708778641.3562 53 69 484 881 779 363 62 47  0.0282
1708778641.3637 31 69 481 846 723 323 64 56  0.0250
1708778641.3724 26 64 464 789 653 270 32 0  0.0159
1708778641.3803 66 97 562 925 742 319 53 47  0.0295
1708778641.3886 53 91 535 879 707 290 60 47  0.0264
1708778641.3965 37 86 488 815 617 234 40 0  0.0160
1708778641.4038 73 130 613 966 723 284 60 36  0.0310
1708778641.4125 55 124 589 912 662 261 69 74  0.0258
1708778641.4203 20 106 529 832 572 204 42 22  0.0162
1708778641.4279 71 150 645 961 648 224 56 56  0.0285
1708778641.4356 55 137 618 893 594 198 54 47  0.0231
1708778641.4442 35 132 578 806 514 159 34 6  0.0142
1708778641.4525 64 205 701 956 596 200 64 51  0.0294
1708778641.4602 40 183 663 886 533 164 51 42  0.0233
1708778641.4691 24 161 616 797 466 122 36 36  0.0142
1708778641.4839 49 218 699 879 514 142 60 63  0.0255
1708778641.4864 75 262 766 940 535 144 58 54  0.0295
1708778641.4929 42 266 725 864 473 103 49 58  0.0253
1708778641.5005 8 236 670 790 401 71 43 56  0.0168
1708778641.5078 53 304 795 907 480 93 49 45  0.0288
1708778641.5163 53 291 748 843 427 73 45 22  0.0248
1708778641.5240 29 255 703 759 386 59 43 11  0.0200
1708778641.5318 80 332 820 900 457 76 47 42  0.0291
1708778641.5407 42 311 764 824 415 71 56 54  0.0248
1708778641.5482 24 289 703 749 365 54 47 36  0.0195
1708778641.5557 82 372 848 886 436 81 65 60  0.0296
1708778641.5646 46 341 792 818 398 83 62 60  0.0255
1708778641.5723 26 321 743 738 342 39 43 22  0.0205
1708778641.5801 60 379 846 853 410 61 47 47  0.0284
1708778641.5899 42 359 801 797 375 71 47 33  0.0250
1708778641.5964 33 335 739 714 340 51 42 40  0.0194
1708778641.6041 75 411 875 832 400 61 53 49  0.0288
1708778641.6130 55 387 822 782 366 44 34 24  0.0253
1708778641.6197 49 348 759 721 332 40 43 33  0.0205
1708778641.6278 95 434 891 843 396 57 54 67  0.0298
