% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1709914309.9574 0 0 0 0
1709914309.9649 0 0 0 0
1709914309.9724 0 0 0 0
1709914309.9812 0 0 0 0
1709914309.9890 0 0 0 0
1709914309.9965 0 0 0 0
1709914310.0053 0 0 0 0
1709914310.0137 0 0 0 0
1709914310.0209 0 0 0 0
1709914310.0286 0 0 0 0
1709914310.0376 0 0 0 0
1709914310.0452 0 0 0 0
1709914310.0533 0 0 0 0
1709914310.0612 0 0 0 0
1709914310.0685 0 0 0 0
1709914310.0765 0 0 0 0
1709914310.0853 0 0 0 0
1709914310.0928 1 1 1 1
1709914310.1007 6 5 5 4
1709914310.1094 12 11 6 6
1709914310.1166 17 15 5 4
1709914310.1245 19 16 2 1
1709914310.1335 22 20 3 4
1709914310.1411 26 25 4 5
1709914310.1489 32 30 6 5
1709914310.1573 39 35 7 5
1709914310.1645 46 41 7 6
1709914310.1733 52 47 6 6
1709914310.1811 58 54 6 7
1709914310.1887 66 63 8 9
1709914310.1964 75 70 9 7
1709914310.2054 83 77 8 7
1709914310.2131 91 85 8 8
1709914310.2205 101 94 10 9
1709914310.2295 109 101 8 7
1709914310.2371 117 107 8 6
1709914310.2448 127 115 10 8
1709914310.2538 138 125 11 10
1709914310.2604 146 133 8 8
1709914310.2689 156 141 10 8
1709914310.2778 166 148 10 7
1709914310.2845 176 156 10 8
1709914310.2933 186 165 10 9
1709914310.3013 195 172 9 7
1709914310.3090 205 179 10 7
1709914310.3165 216 187 11 8
1709914310.3254 225 195 9 8
1709914310.3329 234 202 9 7
1709914310.3409 244 209 10 7
1709914310.3498 254 216 10 7
1709914310.3565 263 224 9 8
1709914310.3650 273 233 10 9
1709914310.3730 282 239 9 6
1709914310.3804 292 246 10 7
1709914310.3884 302 253 10 7
1709914310.3972 311 261 9 8
1709914310.4049 320 269 9 8
1709914310.4128 330 276 10 7
1709914310.4215 341 283 11 7
1709914310.4290 349 291 8 8
1709914310.4369 358 299 9 8
1709914310.4460 368 305 10 6
1709914310.4526 377 312 9 7
1709914310.4604 386 320 9 8
1709914310.4700 395 328 9 8
1709914310.4767 404 334 9 6
1709914310.4845 414 342 10 8
1709914310.4934 422 349 8 7
1709914310.5011 430 356 8 7
1709914310.5090 439 364 9 8
1709914310.5176 449 372 10 8
1709914310.5243 457 379 8 7
1709914310.5334 465 388 8 9
1709914310.5412 472 397 7 9
1709914310.5491 481 407 9 10
1709914310.5567 490 416 9 9
1709914310.5653 497 424 7 8
1709914310.5729 504 431 7 7
1709914310.5809 514 441 10 10
1709914310.5899 524 452 10 11
1709914310.5965 532 461 8 9
1709914310.6054 541 468 9 7
1709914310.6133 549 475 8 7
1709914310.6206 559 485 10 10
1709914310.6284 570 495 11 10
1709914310.6374 578 503 8 8
1709914310.6450 587 511 9 8
1709914310.6528 597 521 10 10
1709914310.6614 606 530 9 9
1709914310.6686 613 537 7 7
1709914310.6765 621 545 8 8
1709914310.6853 630 554 9 9
1709914310.6928 639 562 9 8
1709914310.7006 647 570 8 8
1709914310.7096 655 578 8 8
1709914310.7168 664 586 9 8
1709914310.7246 672 596 8 10
1709914310.7334 680 604 8 8
1709914310.7409 687 611 7 7
1709914310.7487 695 620 8 9
1709914310.7576 703 628 8 8
1709914310.7649 710 636 7 8
1709914310.7725 718 646 8 10
1709914310.7815 726 654 8 8
1709914310.7892 734 661 8 7
1709914310.7971 741 670 7 9
1709914310.8050 749 680 8 10
1709914310.8127 757 689 8 9
1709914310.8204 765 697 8 8
1709914310.8296 773 707 8 10
1709914310.8364 780 719 7 12
1709914310.8444 788 728 8 9
1709914310.8535 796 735 8 7
1709914310.8615 806 744 10 9
1709914310.8686 815 755 9 11
1709914310.8775 824 766 9 11
1709914310.8852 832 774 8 8
1709914310.8932 839 782 7 8
1709914310.9011 847 792 8 10
1709914310.9089 854 803 7 11
1709914310.9165 861 813 7 10
1709914310.9257 868 822 7 9
1709914310.9324 875 831 7 9
1709914310.9405 883 840 8 9
1709914310.9494 890 848 7 8
1709914310.9573 896 856 6 8
1709914310.9647 904 866 8 10
1709914310.9737 912 875 8 9
1709914310.9804 918 883 6 8
1709914310.9885 926 891 8 8
1709914310.9977 934 899 8 8
1709914311.0044 943 907 9 8
1709914311.0133 950 916 7 9
1709914311.0220 956 924 6 8
1709914311.0286 964 933 8 9
1709914311.0366 973 942 9 9
1709914311.0458 979 951 6 9
1709914311.0524 986 959 7 8
1709914311.0604 995 969 9 10
1709914311.0692 1004 978 9 9
