% Edge sensor logfile normalized 'log_20240219_140258.941/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708347779.4751 0 0 0 0 0 0 0 0  0.0000
1708347779.4820 539 555 559 575 563 553 586 682  0.0000
1708347779.4902 526 554 562 578 552 559 588 702  0.0000
1708347779.4980 547 562 576 585 573 574 600 702  0.0000
1708347779.5063 524 542 562 568 550 560 582 692  0.0000
1708347779.5144 547 555 564 575 554 562 592 682  0.0000
1708347779.5225 547 566 576 578 564 564 590 710  0.0000
1708347779.5305 535 552 569 577 566 555 590 700  0.0000
1708347779.5380 541 559 572 585 570 564 596 695  0.0000
1708347779.5462 558 564 588 584 555 560 592 715  0.0000
1708347779.5540 562 571 588 599 575 583 615 712  0.0000
1708347779.5622 556 564 572 580 568 560 594 707  0.0000
1708347779.5708 528 550 562 571 557 557 586 685  0.0000
1708347779.5786 532 557 571 585 564 566 600 700  0.0000
1708347779.5862 541 562 578 578 559 555 590 692  0.0000
1708347779.5945 535 559 569 570 575 552 603 717  0.0000
1708347779.6024 543 555 578 589 564 567 588 707  0.0000
1708347779.6106 524 547 569 575 561 536 594 705  0.0000
1708347779.6177 554 547 571 582 557 552 588 657  0.0000
1708347779.6274 539 533 581 564 554 548 563 660  0.0000
1708347779.6397 558 557 567 590 550 573 580 665  0.0000
1708347779.6506 547 549 572 552 525 550 563 662  0.0000
1708347779.6542 547 547 571 570 554 548 565 680  0.0000
1708347779.6607 560 567 567 573 564 543 568 655  0.0000
1708347779.6665 588 573 572 566 561 537 543 607  0.0000
1708347779.6737 573 581 590 549 559 532 543 617  0.0000
1708347779.6819 598 592 574 540 559 537 528 592  0.0000
1708347779.6903 566 581 559 551 547 522 506 542  0.0000
1708347779.6985 613 604 572 551 559 532 512 545  0.0000
1708347779.7059 613 602 579 552 552 537 522 522  0.0000
1708347779.7170 622 611 579 559 554 529 526 520  0.0000
1708347779.7224 617 607 579 549 566 546 520 527  0.0000
1708347779.7317 630 614 592 566 564 555 537 535  0.0000
1708347779.7386 634 626 597 566 598 567 541 567  0.0000
1708347779.7481 636 619 607 592 598 569 543 550  0.0000
1708347779.7548 630 629 609 590 616 587 541 570  0.0000
1708347779.7623 626 614 604 592 600 582 568 582  0.0000
1708347779.7725 592 611 600 597 603 573 576 582  0.0000
1708347779.7782 598 612 607 590 616 592 568 587  0.0000
1708347779.7871 602 616 644 615 632 606 594 615  0.0000
1708347779.7952 600 623 631 622 619 606 598 627  0.0000
1708347779.8026 598 619 637 623 634 610 613 625  0.0000
1708347779.8112 594 609 630 610 614 604 609 640  0.0000
1708347779.8189 615 626 642 627 641 626 633 660  0.0000
1708347779.8265 607 614 637 615 634 629 644 665  0.0000
1708347779.8354 624 614 637 606 609 617 642 672  0.0000
1708347779.8481 605 617 633 622 607 608 648 687  0.0000
1708347779.8509 607 617 621 608 607 620 640 692  0.0000
1708347779.8591 617 621 628 625 612 620 662 680  0.0000
1708347779.8663 611 602 623 594 596 619 646 682  0.0000
1708347779.8772 619 628 647 622 609 617 640 680  0.0000
1708347779.8830 628 633 633 610 609 634 658 700  0.0000
1708347779.8909 611 621 621 601 611 633 650 672  0.0000
1708347779.8983 615 633 623 608 626 659 654 662  0.0000
1708347779.9069 630 645 644 613 637 663 646 682  0.0000
1708347779.9145 647 657 647 620 651 687 650 640  0.0000
1708347779.9230 645 641 635 623 644 689 652 650  0.0000
1708347779.9311 634 641 645 627 655 691 654 662  0.0000
1708347779.9383 656 645 644 634 669 696 662 670  0.0000
1708347779.9467 664 657 642 632 676 703 671 670  0.0000
1708347779.9549 660 659 647 623 664 686 681 662  0.0000
1708347779.9627 696 683 657 629 658 696 685 677  0.0000
1708347779.9709 668 678 657 627 669 701 685 695  0.0000
1708347779.9787 690 690 664 648 678 694 697 695  0.0000
1708347779.9862 704 700 673 646 658 691 700 705  0.0000
1708347779.9955 717 709 689 646 667 705 708 702  0.0000
1708347780.0023 719 728 689 651 671 680 716 727  0.0000
1708347780.0112 711 717 671 632 653 666 699 725  0.0000
1708347780.0184 717 719 689 644 662 670 681 725  0.0000
1708347780.0272 721 733 697 649 655 664 693 722  0.0000
1708347780.0351 711 726 713 672 658 659 671 712  0.0000
1708347780.0425 711 728 696 662 653 657 664 700  0.0000
1708347780.0505 711 740 704 667 651 652 656 725  0.0000
1708347780.0711 715 733 725 667 671 649 656 722  0.0000
1708347780.0729 736 745 720 677 662 649 654 700  0.0000
1708347780.0878 736 753 750 698 664 663 658 717  0.0000
1708347780.0910 743 741 736 705 674 629 660 720  0.0000
1708347780.0997 728 741 746 693 678 640 644 697  0.0000
1708347780.1015 732 745 758 707 692 650 654 697  0.0000
1708347780.1062 726 752 736 736 698 643 640 707  0.0000
1708347780.1145 723 745 756 741 714 659 671 722  0.0000
1708347780.1223 732 750 750 743 726 677 664 722  0.0000
1708347780.1302 687 740 751 752 731 677 667 717  0.0000
1708347780.1390 707 734 746 764 738 682 669 707  0.0000
1708347780.1468 713 729 746 746 742 701 679 720  0.0000
1708347780.1551 709 734 746 757 760 728 685 737  0.0000
1708347780.1628 707 733 746 740 756 719 695 737  0.0000
1708347780.1707 685 721 737 766 760 733 697 727  0.0000
1708347780.1785 698 736 755 771 785 768 720 747  0.0000
1708347780.1862 694 726 760 772 781 756 730 760  0.0000
1708347780.1952 679 726 763 779 788 772 735 770  0.0000
1708347780.2024 666 703 743 766 783 793 737 755  0.0000
1708347780.2109 647 691 737 755 770 767 733 730  0.0000
1708347780.2187 643 681 730 753 777 767 743 752  0.0000
1708347780.2263 656 698 746 769 776 772 735 742  0.0000
1708347780.2348 662 690 743 776 793 807 766 790  0.0000
1708347780.2422 651 695 736 753 786 800 772 772  0.0000
1708347780.2515 653 683 732 759 788 798 774 787  0.0000
1708347780.2590 685 714 734 757 793 804 782 812  0.0000
1708347780.2663 694 710 743 771 811 828 792 820  0.0000
1708347780.2744 683 705 722 757 802 832 800 840  0.0000
1708347780.2827 685 702 729 760 790 804 792 807  0.0000
1708347780.2912 675 703 718 740 777 800 790 817  0.0000
1708347780.2984 696 703 723 750 776 811 800 835  0.0000
1708347780.3068 683 698 717 745 776 832 813 827  0.0000
1708347780.3145 698 709 722 736 763 804 805 840  0.0000
1708347780.3222 707 714 720 743 777 798 803 840  0.0000
1708347780.3311 698 719 706 736 765 791 796 847  0.0000
1708347780.3385 704 716 710 733 767 795 811 847  0.0000
1708347780.3463 704 726 713 722 751 800 800 867  0.0000
1708347780.3550 717 726 723 743 770 791 827 890  0.0000
1708347780.3626 690 722 717 731 760 788 807 865  0.0000
1708347780.3707 675 709 718 727 738 765 794 840  0.0000
1708347780.3787 685 710 727 731 735 788 788 842  0.0000
1708347780.3870 692 714 718 736 740 760 794 870  0.0000
1708347780.3951 681 709 727 741 746 768 792 877  0.0000
1708347780.4024 666 698 723 724 726 744 761 830  0.0000
1708347780.4104 679 712 727 738 728 751 778 832  0.0000
1708347780.4187 668 712 734 746 738 763 782 855  0.0000
1708347780.4267 683 717 734 746 733 747 772 855  0.0000
1708347780.4355 677 716 744 736 726 754 774 865  0.0000
1708347780.4430 681 717 741 740 744 753 763 850  0.0000
1708347780.4504 675 703 727 729 731 733 761 840  0.0000
1708347780.4587 653 698 715 729 733 747 772 817  0.0000
1708347780.4670 649 691 725 734 737 747 741 810  0.0000
1708347780.4763 622 685 732 724 735 738 755 815  0.0000
1708347780.4828 600 666 715 727 742 753 751 817  0.0000
1708347780.4903 594 655 696 724 724 735 726 795  0.0000
1708347780.4993 571 626 710 708 737 751 733 787  0.0000
1708347780.5070 566 621 703 710 724 749 747 792  0.0000
1708347780.5145 569 619 701 715 751 760 751 810  0.0000
1708347780.5238 581 605 687 724 737 767 741 785  0.0000
1708347780.5312 588 617 687 717 742 761 753 792  0.0000
1708347780.5386 575 612 668 714 740 772 755 800  0.0000
1708347780.5470 605 621 678 722 740 747 743 780  0.0000
1708347780.5567 609 616 684 726 737 768 745 802  0.0000
1708347780.5629 602 611 671 696 731 740 747 787  0.0000
1708347780.5713 594 612 657 696 740 758 753 790  0.0000
1708347780.5784 588 597 654 668 715 756 759 802  0.0000
1708347780.5863 583 614 647 674 735 760 765 805  0.0000
1708347780.5950 600 619 645 662 737 772 784 855  0.0000
1708347780.6023 622 624 633 637 710 754 794 867  0.0000
1708347780.6110 598 621 630 625 705 756 778 852  0.0000
1708347780.6192 609 645 626 615 698 758 786 855  0.0000
1708347780.6271 613 657 637 618 683 761 788 845  0.0000
1708347780.6350 605 650 630 613 676 744 768 852  0.0000
1708347780.6426 594 645 633 613 653 723 765 802  0.0000
1708347780.6509 592 643 645 615 646 724 745 805  0.0000
1708347780.6585 600 636 644 608 619 696 743 802  0.0000
1708347780.6670 588 633 645 596 612 682 739 795  0.0000
1708347780.6748 607 635 649 603 612 693 741 802  0.0000
1708347780.6825 602 636 649 580 607 656 735 800  0.0000
1708347780.6906 602 636 635 587 602 657 726 790  0.0000
1708347780.6988 615 631 628 590 596 631 710 787  0.0000
1708347780.7073 636 657 647 594 609 617 700 780  0.0000
1708347780.7143 622 643 638 615 618 627 697 815  0.0000
1708347780.7225 619 633 621 601 603 617 664 767  0.0000
1708347780.7309 611 619 611 577 593 599 650 772  0.0000
1708347780.7390 624 624 618 596 623 604 642 732  0.0000
1708347780.7470 624 635 626 613 626 611 633 737  0.0000
1708347780.7542 609 612 604 592 626 603 625 697  0.0000
1708347780.7622 617 607 612 585 628 599 598 665  0.0000
1708347780.7711 605 607 611 587 637 611 598 652  0.0000
1708347780.7785 600 604 618 594 632 624 590 652  0.0000
1708347780.7869 622 604 618 596 637 615 586 632  0.0000
1708347780.7951 624 611 619 608 637 643 592 635  0.0000
1708347780.8051 617 621 628 618 644 641 603 642  0.0000
1708347780.8109 617 604 609 604 630 631 584 630  0.0000
1708347780.8187 624 623 623 611 630 631 600 645  0.0000
1708347780.8272 632 628 640 618 630 629 590 642  0.0000
1708347780.8343 628 621 635 627 639 633 600 632  0.0000
1708347780.8426 624 604 619 604 623 620 600 620  0.0000
1708347780.8503 619 614 609 594 603 604 584 642  0.0000
1708347780.8584 634 643 633 615 634 615 607 647  0.0000
1708347780.8666 649 650 642 616 625 610 613 667  0.0000
1708347780.8743 664 654 644 625 639 608 623 680  0.0000
1708347780.8829 662 645 633 608 621 596 600 685  0.0000
1708347780.8911 664 659 642 601 612 603 617 672  0.0000
1708347780.8989 643 648 631 608 614 592 600 682  0.0000
1708347780.9070 658 652 640 599 605 601 613 677  0.0000
1708347780.9152 653 655 635 606 612 608 617 680  0.0000
1708347780.9229 656 648 642 601 593 601 615 672  0.0000
1708347780.9307 639 643 640 594 600 601 609 680  0.0000
1708347780.9390 658 664 656 599 612 606 627 702  0.0000
1708347780.9467 662 671 664 618 618 610 638 732  0.0000
1708347780.9549 645 676 680 632 637 627 644 802  0.0000
1708347780.9631 653 674 675 634 637 620 648 797  0.0000
1708347780.9707 656 676 670 648 639 619 656 827  0.0000
1708347780.9786 658 681 689 686 650 638 681 885  0.0000
1708347780.9863 675 698 699 682 674 641 716 920  0.0017
1708347780.9951 673 691 704 694 687 652 739 945  0.0037
