% Edge logfile: log_20240216_153957.220/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708094397.6129 2 1 0.0000 0.0399 3.1534 0
1708094397.6201 2 1 0.0000 0.0410 3.1549 0
1708094397.6281 2 1 0.0000 0.0396 2.9650 0
1708094397.6363 2 1 0.0000 0.0398 2.9152 0
1708094397.6444 2 1 0.0000 0.0385 2.7398 0
1708094397.6527 2 1 0.0000 0.0395 2.7556 0
1708094397.6608 2 1 0.0000 0.0390 2.6540 0
1708094397.6761 2 1 0.0000 0.0399 2.6689 0
1708094397.6844 2 1 0.0000 0.0378 2.4502 0
1708094397.6981 2 1 0.0000 0.0393 2.5155 0
1708094397.7024 2 1 0.0000 0.0394 2.4733 0
1708094397.7082 2 1 0.0000 0.0388 2.3839 0
1708094397.7166 2 1 0.0000 0.0381 2.2856 0
1708094397.7251 2 1 0.0000 0.0370 2.1561 0
1708094397.7342 2 1 0.0000 0.0363 2.0702 0
1708094397.7412 2 1 0.0000 0.0363 2.0397 0
1708094397.7495 2 1 0.0000 0.0361 1.9874 0
1708094397.7574 2 1 0.0000 0.0349 1.8678 0
1708094397.7651 2 1 0.0000 0.0339 1.7599 0
1708094397.7730 2 1 0.0000 0.0342 1.7635 0
1708094397.7817 2 1 0.0000 0.0340 1.7279 0
1708094397.7890 2 1 0.0000 0.0323 1.5731 0
1708094397.7967 2 1 0.0000 0.0311 1.4651 0
1708094397.8053 2 1 0.0000 0.0304 1.4033 0
1708094397.8131 2 1 0.0000 0.0290 1.2772 0
1708094397.8209 2 1 0.0000 0.0271 1.1253 0
1708094397.8295 2 1 0.0000 0.0248 0.9374 0
1708094397.8377 2 1 0.0000 0.0229 0.7930 0
1708094397.8455 2 1 0.0000 0.0201 0.5760 0
1708094397.8544 2 1 0.0000 0.0200 0.5793 0
1708094397.8609 2 1 0.0000 0.0195 0.5526 0
1708094397.8692 2 1 0.0000 0.0174 0.3969 0
1708094397.8782 2 1 0.0000 0.0161 0.3152 0
1708094397.8848 2 1 0.0000 0.0140 0.1661 0
1708094397.8936 2 1 0.0000 0.0153 0.2869 0
1708094397.9014 2 1 0.0000 0.0112 -0.0239 0
1708094397.9086 2 1 0.0000 0.0086 -0.2032 0
1708094397.9173 2 1 0.0000 0.0073 -0.2728 0
1708094397.9254 2 1 0.0000 0.0058 -0.3658 0
1708094397.9330 2 1 0.0000 0.0047 -0.4200 0
1708094397.9409 2 1 0.0000 0.0034 -0.4934 0
1708094397.9498 2 1 0.0000 0.0035 -0.4515 0
1708094397.9569 2 1 0.0000 0.0027 -0.4820 0
1708094397.9654 2 1 0.0000 0.0017 -0.5317 0
1708094397.9740 2 1 0.0000 0.0020 -0.4800 0
1708094397.9815 2 1 0.0000 0.0019 -0.4521 0
1708094397.9891 2 1 0.0000 0.0028 -0.3601 0
1708094397.9978 2 1 0.0000 0.0013 -0.4502 0
1708094398.0048 2 1 0.0000 0.0006 -0.4823 0
1708094398.0132 2 1 0.0000 0.0001 -0.4971 0
1708094398.0219 2 1 0.0000 0.0004 -0.4422 0
1708094398.0294 2 1 0.0000 -0.0010 -0.5318 0
1708094398.0370 2 1 0.0000 -0.0011 -0.5105 0
1708094398.0457 2 1 0.0000 -0.0012 -0.4935 0
1708094398.0536 2 1 0.0000 0.0000 -0.3784 0
1708094398.0612 2 1 0.0000 0.0001 -0.3541 0
1708094398.0702 2 1 0.0000 0.0002 -0.3214 0
1708094398.0766 2 1 0.0000 -0.0001 -0.3318 0
1708094398.0853 2 1 0.0000 -0.0014 -0.4152 0
1708094398.0939 2 1 0.0000 -0.0003 -0.3106 0
1708094398.1011 2 1 0.0000 -0.0004 -0.3016 0
1708094398.1094 2 1 0.0000 -0.0008 -0.3184 0
1708094398.1181 2 1 0.0000 -0.0008 -0.3035 0
1708094398.1255 2 1 0.0000 -0.0007 -0.2792 0
1708094398.1331 2 1 0.0000 -0.0010 -0.2929 0
1708094398.1418 2 1 0.0000 0.0010 -0.1263 0
1708094398.1490 2 1 0.0000 0.0005 -0.1554 0
1708094398.1576 2 1 0.0000 -0.0001 -0.1888 0
1708094398.1652 2 1 0.0000 0.0010 -0.0958 0
1708094398.1727 2 1 0.0000 0.0001 -0.1566 0
1708094398.1813 2 1 0.0000 0.0015 -0.0435 0
1708094398.1897 2 1 0.0000 0.0001 -0.1437 0
1708094398.1972 2 1 0.0000 0.0002 -0.1287 0
1708094398.2048 2 1 0.0000 -0.0005 -0.1754 0
1708094398.2170 2 1 0.0000 -0.0014 -0.2404 0
1708094398.2216 2 1 0.0000 0.0025 0.0741 0
1708094398.2292 2 1 0.0000 -0.0002 -0.1367 0
1708094398.2376 2 1 0.0000 -0.0001 -0.1195 0
1708094398.2450 2 1 0.0000 -0.0004 -0.1358 0
1708094398.2534 2 1 0.0000 0.0019 0.0491 0
1708094398.2622 2 1 0.0000 0.0039 0.2110 0
1708094398.2687 2 1 0.0000 -0.0005 -0.1383 0
1708094398.2774 2 1 0.0000 -0.0011 -0.1856 0
1708094398.2858 2 1 0.0000 -0.0001 -0.0961 0
1708094398.2934 2 1 0.0000 -0.0012 -0.1804 0
1708094398.3012 2 1 0.0000 -0.0007 -0.1314 0
1708094398.3095 2 1 0.0000 -0.0022 -0.2428 0
1708094398.3171 2 1 0.0000 -0.0029 -0.2890 0
1708094398.3246 2 1 0.0000 -0.0018 -0.1986 0
1708094398.3335 2 1 0.0000 -0.0047 -0.4216 0
1708094398.3415 2 1 0.0000 -0.0025 -0.2308 0
1708094398.3492 2 1 0.0000 -0.0024 -0.2156 0
1708094398.3577 2 1 0.0000 -0.0083 -0.6757 0
1708094398.3653 2 1 0.0000 -0.0087 -0.6887 0
1708094398.3729 2 1 0.0000 -0.0095 -0.7378 0
1708094398.3817 2 1 0.0000 -0.0082 -0.6121 0
1708094398.3893 2 1 0.0000 -0.0102 -0.7579 0
1708094398.3970 2 1 0.0000 -0.0110 -0.8055 0
1708094398.4054 2 1 0.0000 -0.0101 -0.7112 0
1708094398.4128 2 1 0.0000 -0.0101 -0.7014 0
1708094398.4216 2 1 0.0000 -0.0096 -0.6423 0
1708094398.4294 2 1 0.0000 -0.0104 -0.6936 0
1708094398.4370 2 1 0.0000 -0.0097 -0.6251 0
1708094398.4447 2 1 0.0000 -0.0102 -0.6486 0
1708094398.4541 2 1 0.0000 -0.0104 -0.6496 0
1708094398.4615 2 1 0.0000 -0.0098 -0.5950 0
1708094398.4687 2 1 0.0000 -0.0101 -0.6107 0
1708094398.4775 2 1 0.0000 -0.0102 -0.6034 0
1708094398.4851 2 1 0.0000 -0.0095 -0.5364 0
1708094398.4934 2 1 0.0000 -0.0095 -0.5314 0
1708094398.5032 2 1 0.0000 -0.0094 -0.5159 0
1708094398.5093 2 1 0.0000 -0.0087 -0.4564 0
1708094398.5171 2 1 0.0000 -0.0094 -0.5044 0
1708094398.5259 2 1 0.0000 -0.0093 -0.4838 0
1708094398.5335 2 1 0.0000 -0.0057 -0.1986 0
1708094398.5415 2 1 0.0000 -0.0087 -0.4391 0
1708094398.5495 2 1 0.0000 -0.0089 -0.4472 0
1708094398.5569 2 1 0.0000 -0.0091 -0.4560 0
1708094398.5648 2 1 0.0000 -0.0087 -0.4184 0
1708094398.5737 2 1 0.0000 -0.0093 -0.4634 0
1708094398.5813 2 1 0.0000 -0.0067 -0.2590 0
1708094398.5891 2 1 0.0000 -0.0054 -0.1518 0
1708094398.5979 2 1 0.0000 -0.0082 -0.3754 0
1708094398.6056 2 1 0.0000 -0.0024 0.0852 0
1708094398.6133 2 1 0.0000 -0.0004 0.2292 0
1708094398.6214 2 1 0.0000 0.0023 0.4349 0
1708094398.6291 2 1 0.0000 -0.0027 0.0225 0
1708094398.6367 2 1 0.0000 -0.0010 0.1446 0
1708094398.6456 2 1 0.0000 -0.0031 -0.0286 0
1708094398.6528 2 1 0.0000 0.0013 0.3165 0
1708094398.6617 2 1 0.0000 -0.0026 -0.0055 0
1708094398.6695 2 1 0.0000 -0.0060 -0.2792 0
1708094398.6772 2 1 0.0000 -0.0003 0.1675 0
1708094398.6849 2 1 0.0000 0.0000 0.1852 0
1708094398.6938 2 1 0.0000 0.0012 0.2670 0
1708094398.7014 2 1 0.0000 -0.0021 -0.0051 0
1708094398.7088 2 1 0.0000 0.0058 0.6214 0
1708094398.7180 2 1 0.0000 0.0075 0.7346 0
1708094398.7256 2 1 0.0000 -0.0002 0.0979 0
1708094398.7336 2 1 0.0000 0.0049 0.4984 0
1708094398.7414 2 1 0.0000 0.0034 0.3667 0
1708094398.7490 2 1 0.0000 0.0059 0.5526 0
1708094398.7575 2 1 0.0000 -0.0087 -0.6177 0
1708094398.7658 2 1 0.0000 -0.0009 0.0105 0
1708094398.7733 2 1 0.0000 0.0015 0.1960 0
1708094398.7807 2 1 0.0000 0.0010 0.1474 0
1708094398.7896 2 1 0.0000 -0.0008 0.0050 0
1708094398.7972 2 1 0.0000 0.0037 0.3547 0
1708094398.8057 2 1 0.0000 0.0043 0.3922 0
1708094398.8135 2 1 0.0000 0.0012 0.1391 0
1708094398.8210 2 1 0.0000 -0.0029 -0.1879 0
1708094398.8291 2 1 0.0000 -0.0048 -0.3410 0
1708094398.8380 2 1 0.0000 -0.0093 -0.6852 0
1708094398.8449 2 1 0.0000 -0.0074 -0.5211 0
1708094398.8533 2 1 0.0000 0.0086 0.7539 0
1708094398.8635 2 1 0.0000 -0.0088 -0.6409 0
1708094398.8690 2 1 0.0000 -0.0091 -0.6488 0
1708094398.8768 2 1 0.0000 -0.0108 -0.7644 0
