% Edge sensor logfile normalized 'log_20240219_143013.224/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708349413.5168 0 0 0 0 0 0 0 0  0.0000
1708349413.5254 649 664 678 682 678 716 737 770  0.0000
1708349413.5337 634 660 696 691 689 721 765 780  0.0000
1708349413.5414 632 669 701 691 696 731 749 792  0.0000
1708349413.5496 639 659 677 694 689 726 749 775  0.0000
1708349413.5556 653 672 699 698 699 726 763 775  0.0000
1708349413.5634 643 685 703 714 722 737 776 807  0.0000
1708349413.5722 645 671 694 694 703 733 766 795  0.0000
1708349413.5799 639 671 701 696 696 730 749 785  0.0000
1708349413.5886 639 662 685 696 696 726 749 775  0.0000
1708349413.5967 641 669 689 694 699 728 753 777  0.0000
1708349413.6034 628 666 696 693 703 738 766 782  0.0000
1708349413.6115 628 666 687 682 685 712 733 755  0.0000
1708349413.6197 647 667 694 694 696 728 753 770  0.0000
1708349413.6296 634 664 687 688 689 723 733 777  0.0000
1708349413.6367 636 666 699 686 692 724 743 767  0.0000
1708349413.6449 645 672 708 694 699 740 741 785  0.0000
1708349413.6528 653 683 699 681 706 714 761 825  0.0000
1708349413.6601 636 676 692 708 694 731 763 787  0.0000
1708349413.6684 632 648 689 688 694 728 722 767  0.0000
1708349413.6764 615 655 687 698 703 726 728 775  0.0000
1708349413.6842 636 676 701 707 708 717 733 777  0.0000
1708349413.6930 619 660 690 708 710 716 737 765  0.0000
1708349413.7155 632 655 682 689 706 714 710 725  0.0000
1708349413.7228 624 666 689 694 708 731 718 755  0.0000
1708349413.7258 630 648 692 693 721 733 732 757  0.0000
1708349413.7339 645 655 692 701 719 737 733 745  0.0000
1708349413.7362 634 662 675 698 726 719 730 770  0.0000
1708349413.7456 641 666 692 698 721 749 720 762  0.0000
1708349413.7490 636 652 673 691 706 719 722 745  0.0000
1708349413.7606 639 652 673 688 714 724 708 752  0.0000
1708349413.7699 622 659 680 679 706 737 724 755  0.0000
1708349413.7862 636 681 682 701 710 712 714 755  0.0000
1708349413.7915 641 657 689 698 719 733 714 737  0.0000
1708349413.7940 641 648 687 698 705 716 718 700  0.0000
1708349413.8063 645 669 682 710 719 701 687 742  0.0000
1708349413.8158 645 664 680 677 710 670 695 717  0.0000
1708349413.8176 643 655 687 691 705 710 679 702  0.0000
1708349413.8247 636 643 677 686 708 717 699 712  0.0000
1708349413.8288 658 657 687 714 701 700 689 695  0.0000
1708349413.8369 670 671 696 710 719 719 716 712  0.0000
1708349413.8445 653 662 685 682 708 710 697 730  0.0000
1708349413.8532 660 672 682 684 708 707 700 717  0.0000
1708349413.8599 664 666 678 675 701 708 697 767  0.0000
1708349413.8685 658 648 678 656 682 696 702 740  0.0000
1708349413.8760 651 652 675 668 683 696 716 760  0.0000
1708349413.8842 677 660 687 677 687 710 724 760  0.0000
1708349413.8919 660 662 680 672 699 716 722 787  0.0000
1708349413.9006 673 671 675 686 699 737 741 787  0.0000
1708349413.9087 658 662 677 677 703 721 732 755  0.0000
1708349413.9163 668 666 680 665 708 724 735 755  0.0000
1708349413.9240 679 647 673 686 703 738 747 767  0.0000
1708349413.9322 653 648 671 672 699 714 732 780  0.0000
1708349413.9401 658 650 670 660 689 710 724 772  0.0000
1708349413.9479 647 643 684 662 683 696 728 765  0.0000
1708349413.9568 660 664 684 675 696 730 743 780  0.0000
1708349413.9645 656 660 694 649 664 733 737 777  0.0000
1708349413.9722 649 660 694 649 680 700 749 772  0.0000
1708349413.9807 653 678 706 667 669 717 749 777  0.0000
1708349413.9898 660 681 710 663 671 700 751 767  0.0000
1708349413.9962 649 685 715 672 674 714 759 790  0.0000
1708349414.0047 673 702 727 677 687 735 757 795  0.0000
1708349414.0129 679 700 736 700 717 742 770 817  0.0000
1708349414.0201 677 693 710 689 717 754 768 825  0.0000
1708349414.0282 670 693 696 684 715 753 757 782  0.0000
1708349414.0362 668 683 696 694 724 758 757 767  0.0000
1708349414.0443 670 672 694 703 728 758 737 782  0.0000
1708349414.0524 664 666 684 694 724 749 732 782  0.0000
1708349414.0602 653 671 684 701 733 738 743 767  0.0000
1708349414.0683 668 676 701 700 737 747 732 762  0.0000
1708349414.0775 677 678 711 722 746 760 733 790  0.0000
