% Edge sensor logfile log_20240224_134642.301/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708778802.9548 0 0.000 0.000 0.0000
1708778802.9631 1 0.000 -0.010 0.0097
1708778802.9703 1 0.008 -0.012 0.0197
1708778802.9780 1 0.009 -0.012 0.0205
1708778802.9857 1 0.011 -0.014 0.0247
1708778802.9934 1 -0.003 -0.010 0.0067
1708778803.0021 1 0.009 -0.012 0.0203
1708778803.0094 1 0.010 -0.013 0.0235
1708778803.0179 1 -0.003 -0.010 0.0067
1708778803.0255 1 0.004 -0.011 0.0145
1708778803.0341 1 0.010 -0.013 0.0231
1708778803.0419 1 -0.004 -0.009 0.0053
1708778803.0501 1 0.005 -0.011 0.0168
1708778803.0582 1 0.010 -0.014 0.0240
1708778803.0661 1 -0.004 -0.009 0.0052
1708778803.0743 1 0.006 -0.012 0.0177
1708778803.0820 1 0.010 -0.013 0.0236
1708778803.0896 1 -0.004 -0.010 0.0054
1708778803.0974 1 0.009 -0.011 0.0196
1708778803.1059 1 0.010 -0.013 0.0227
1708778803.1137 0 0.000 0.000 0.0000
1708778803.1218 1 0.003 -0.010 0.0128
1708778803.1296 1 0.005 -0.011 0.0161
1708778803.1378 0 0.000 0.000 0.0000
1708778803.1462 0 0.000 0.000 0.0000
1708778803.1537 0 0.000 0.000 0.0000
1708778803.1621 0 0.000 0.000 0.0000
1708778803.1707 0 0.000 0.000 0.0000
1708778803.1777 0 0.000 0.000 0.0000
1708778803.1855 0 0.000 0.000 0.0000
1708778803.1944 0 0.000 0.000 0.0000
1708778803.2023 0 0.000 0.000 0.0000
1708778803.2098 0 0.000 0.000 0.0000
1708778803.2187 0 0.000 0.000 0.0000
1708778803.2262 0 0.000 0.000 0.0000
1708778803.2340 0 0.000 0.000 0.0000
1708778803.2414 0 0.000 0.000 0.0000
1708778803.2497 0 0.000 0.000 0.0000
1708778803.2583 1 0.010 0.006 0.0038
1708778803.2663 0 0.000 0.000 0.0000
1708778803.2734 1 0.011 0.005 0.0061
1708778803.2820 1 0.017 -0.001 0.0180
1708778803.2899 1 0.014 0.002 0.0117
1708778803.2977 1 0.019 -0.003 0.0212
1708778803.3061 1 0.022 -0.005 0.0262
1708778803.3140 1 0.019 -0.000 0.0189
1708778803.3219 1 0.021 -0.001 0.0212
1708778803.3299 1 0.024 -0.001 0.0249
1708778803.3378 1 0.018 0.003 0.0155
1708778803.3456 1 0.023 0.001 0.0227
1708778803.3544 1 0.026 -0.001 0.0273
1708778803.3622 1 0.023 0.002 0.0205
1708778803.3694 1 0.027 0.001 0.0263
1708778803.3781 1 0.027 0.002 0.0251
1708778803.3862 1 0.028 0.001 0.0271
1708778803.3941 1 0.025 0.004 0.0205
1708778803.4021 1 0.027 0.004 0.0233
1708778803.4097 1 0.029 0.002 0.0266
1708778803.4178 1 0.027 0.005 0.0216
1708778803.4256 1 0.028 0.004 0.0242
1708778803.4338 1 0.030 0.003 0.0277
1708778803.4418 1 0.028 0.005 0.0226
1708778803.4502 1 0.029 0.004 0.0248
1708778803.4576 1 0.031 0.004 0.0275
1708778803.4654 1 0.028 0.007 0.0210
1708778803.4744 1 0.030 0.006 0.0238
1708778803.4815 1 0.032 0.004 0.0277
1708778803.4898 1 0.030 0.007 0.0227
1708778803.4974 1 0.032 0.006 0.0257
1708778803.5064 1 0.033 0.006 0.0278
1708778803.5141 1 0.030 0.008 0.0223
1708778803.5219 1 0.032 0.007 0.0249
1708778803.5301 1 0.034 0.006 0.0278
1708778803.5381 1 0.030 0.010 0.0200
1708778803.5458 1 0.032 0.008 0.0239
1708778803.5538 1 0.034 0.007 0.0268
1708778803.5618 1 0.031 0.010 0.0216
1708778803.5704 1 0.033 0.008 0.0245
1708778803.5777 1 0.032 0.008 0.0239
1708778803.5861 1 0.034 0.007 0.0269
1708778803.5943 1 0.031 0.012 0.0188
1708778803.6021 1 0.033 0.009 0.0237
1708778803.6099 1 0.035 0.007 0.0276
1708778803.6177 1 0.032 0.012 0.0199
1708778803.6264 1 0.033 0.008 0.0250
1708778803.6335 1 0.035 0.006 0.0291
1708778803.6426 1 0.032 0.009 0.0225
1708778803.6496 1 0.033 0.008 0.0250
1708778803.6582 1 0.034 0.006 0.0280
1708778803.6661 1 0.031 0.011 0.0198
1708778803.6739 1 0.032 0.008 0.0248
1708778803.6819 1 0.034 0.006 0.0284
1708778803.6896 1 0.031 0.011 0.0194
1708778803.6977 1 0.032 0.007 0.0245
1708778803.7063 1 0.034 0.005 0.0288
1708778803.7141 1 0.030 0.008 0.0217
1708778803.7219 1 0.031 0.008 0.0236
1708778803.7298 1 0.033 0.006 0.0269
1708778803.7374 1 0.030 0.008 0.0213
1708778803.7464 1 0.031 0.007 0.0242
1708778803.7542 1 0.032 0.005 0.0279
1708778803.7621 1 0.028 0.008 0.0205
1708778803.7701 1 0.029 0.006 0.0229
1708778803.7778 1 0.030 0.006 0.0238
1708778803.7855 1 0.031 0.003 0.0278
1708778803.7944 1 0.028 0.006 0.0223
1708778803.8023 1 0.029 0.005 0.0248
1708778803.8100 1 0.031 0.003 0.0278
1708778803.8179 1 0.028 0.005 0.0225
1708778803.8258 1 0.028 0.004 0.0250
