% Edge sensor logfile normalized 'log_20240224_140801.298/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708780081.6596 37 190 649 836 476 103 27 24  0.0189
1708780081.6665 33 201 714 919 521 119 38 33  0.0270
1708780081.6750 6 183 687 886 504 107 29 33  0.0244
1708780081.6830 37 198 699 916 506 115 25 20  0.0261
1708780081.6907 73 233 750 994 563 108 45 40  0.0305
1708780081.6988 8 205 685 881 523 129 43 9  0.0245
1708780081.7070 29 190 687 919 513 115 31 0  0.0254
1708780081.7150 58 201 721 891 532 112 29 0  0.0270
1708780081.7231 6 183 636 846 490 129 25 0  0.0189
1708780081.7312 46 220 640 811 481 112 29 4  0.0169
1708780081.7389 55 209 649 787 499 154 38 38  0.0160
1708780081.7471 13 172 582 709 446 130 18 36  0.0018
1708780081.7553 26 200 580 665 422 98 10 38  0.0000
1708780081.7625 60 238 625 764 473 146 27 11  0.0117
1708780081.7707 6 165 518 608 408 115 20 49  0.0000
1708780081.7789 15 205 518 592 391 110 18 38  0.0000
1708780081.7867 35 227 564 655 436 125 25 49  0.0000
1708780081.7950 0 177 459 541 366 108 10 4  0.0000
1708780081.8033 22 198 470 527 349 83 9 22  0.0000
1708780081.8106 44 225 535 592 417 120 14 15  0.0000
1708780081.8185 11 179 426 498 344 108 10 11  0.0000
1708780081.8320 24 196 448 510 339 88 18 24  0.0000
1708780081.8418 82 255 526 587 403 129 25 38  0.0000
1708780081.8435 4 183 430 500 342 96 14 18  0.0000
1708780081.8504 26 209 444 465 318 76 27 36  0.0000
1708780081.8592 51 242 520 574 366 112 16 18  0.0000
1708780081.8663 17 203 486 517 332 90 21 15  0.0000
1708780081.8748 13 209 481 519 330 86 1 11  0.0000
1708780081.8832 31 222 518 550 356 93 23 20  0.0000
1708780081.8922 53 273 598 646 405 100 21 45  0.0000
1708780081.8999 13 220 555 618 363 76 7 4  0.0000
1708780081.9070 35 267 623 686 389 86 25 29  0.0000
1708780081.9162 64 319 726 792 448 85 25 51  0.0228
1708780081.9232 8 256 683 782 406 64 23 13  0.0179
1708780081.9311 31 277 748 843 424 61 23 22  0.0247
1708780081.9411 62 313 849 963 483 78 32 42  0.0313
1708780081.9485 29 282 801 919 446 47 14 15  0.0284
1708780081.9556 37 297 802 902 448 66 31 22  0.0282
1708780081.9639 58 319 813 895 460 74 38 38  0.0287
1708780081.9712 11 271 737 790 400 64 16 0  0.0225
1708780081.9796 35 288 719 785 405 64 31 27  0.0217
1708780081.9878 62 304 754 813 433 76 32 36  0.0243
1708780081.9959 15 275 694 745 394 61 25 27  0.0173
1708780082.0030 37 286 701 763 396 64 25 31  0.0201
1708780082.0120 42 297 746 818 434 74 21 45  0.0242
1708780082.0198 15 267 717 804 419 68 23 22  0.0224
1708780082.0277 24 284 764 851 429 54 23 29  0.0256
1708780082.0356 51 328 855 954 471 71 40 65  0.0312
1708780082.0434 6 288 795 872 422 57 32 24  0.0269
1708780082.0511 49 315 797 867 419 62 36 31  0.0270
1708780082.0601 69 341 804 890 457 71 40 47  0.0285
1708780082.0677 37 302 755 808 410 59 34 54  0.0239
1708780082.0759 11 280 730 783 403 74 38 24  0.0220
1708780082.0838 13 278 725 785 380 37 9 9  0.0217
1708780082.0914 60 321 810 876 438 59 25 36  0.0279
1708780082.0992 15 299 766 824 408 61 42 31  0.0247
1708780082.1081 33 308 777 851 410 64 38 27  0.0258
1708780082.1153 49 344 858 933 453 64 27 45  0.0307
1708780082.1228 13 313 802 865 422 51 38 42  0.0271
1708780082.1321 24 315 808 857 420 54 29 36  0.0271
1708780082.1397 62 363 864 907 450 78 43 47  0.0305
1708780082.1477 4 302 772 820 398 56 31 33  0.0246
1708780082.1554 8 306 764 787 379 39 12 9  0.0232
1708780082.1629 53 330 813 853 431 62 23 47  0.0274
1708780082.1715 13 304 770 803 391 52 36 33  0.0240
1708780082.1793 37 326 797 804 379 57 43 33  0.0249
1708780082.1870 75 383 869 881 420 64 49 63  0.0298
1708780082.1958 17 330 811 827 387 54 53 49  0.0260
1708780082.2036 29 333 826 817 379 47 36 15  0.0261
1708780082.2118 69 396 880 876 419 51 31 45  0.0301
1708780082.2196 6 332 799 778 365 45 20 20  0.0240
1708780082.2274 17 328 799 777 349 25 3 31  0.0238
