% Edge sensor logfile normalized 'log_20240224_144441.465/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708782282.5308 31 34 88 130 113 102 362 665  0.0000
1708782282.5394 6 58 477 813 678 282 25 9  0.0201
1708782282.5467 58 82 518 860 706 309 40 40  0.0254
1708782282.5537 31 64 495 837 692 306 34 31  0.0231
1708782282.5623 0 62 448 803 655 284 29 40  0.0169
1708782282.5704 53 95 517 848 690 314 40 90  0.0237
1708782282.5786 46 102 499 850 678 297 45 22  0.0223
1708782282.5866 4 56 471 797 641 261 31 49  0.0158
1708782282.5937 58 115 522 837 655 292 42 45  0.0204
1708782282.6018 15 84 464 740 615 260 36 54  0.0080
1708782282.6106 2 88 439 716 579 246 10 22  0.0030
1708782282.6198 46 102 479 773 598 256 20 33  0.0114
1708782282.6266 11 97 439 688 575 239 23 24  0.0000
1708782282.6342 0 86 388 642 493 205 7 0  0.0000
1708782282.6422 42 82 428 658 509 231 23 0  0.0000
1708782282.6498 22 111 410 639 504 219 12 0  0.0000
1708782282.6585 11 86 392 567 466 215 16 0  0.0000
1708782282.6664 35 115 444 618 483 193 29 22  0.0000
1708782282.6741 13 121 437 601 474 176 14 36  0.0000
1708782282.6820 20 126 441 583 469 190 18 0  0.0000
1708782282.6906 0 135 415 548 426 159 0 0  0.0000
1708782282.6985 42 148 455 594 453 176 23 33  0.0000
1708782282.7058 11 139 464 616 453 164 12 11  0.0000
1708782282.7138 4 141 461 602 422 125 12 13  0.0000
1708782282.7255 44 183 526 672 459 161 10 29  0.0000
1708782282.7298 33 188 531 686 462 158 27 15  0.0000
1708782282.7383 0 155 513 672 436 134 16 0  0.0000
1708782282.7466 42 188 576 719 462 100 20 4  0.0035
1708782282.7578 31 190 589 733 457 98 23 36  0.0060
1708782282.7626 0 176 591 756 440 120 14 0  0.0089
1708782282.7699 42 218 650 792 464 91 21 2  0.0159
1708782282.7790 20 225 679 829 467 112 16 24  0.0209
1708782282.7867 24 223 685 841 446 81 25 24  0.0216
1708782282.7950 58 277 770 897 460 81 27 29  0.0273
1708782282.8027 44 282 773 888 453 86 49 42  0.0271
1708782282.8128 8 249 717 811 417 61 23 18  0.0226
1708782282.8192 37 282 754 831 436 71 27 31  0.0248
1708782282.8272 44 300 745 818 417 61 31 31  0.0239
1708782282.8347 13 288 726 764 370 47 12 13  0.0209
1708782282.8424 51 346 790 811 401 49 20 33  0.0253
1708782282.8503 33 330 795 787 382 44 14 18  0.0243
1708782282.8592 0 343 797 782 347 37 21 11  0.0240
1708782282.8666 78 433 902 820 366 42 43 38  0.0291
1708782282.8744 53 412 878 797 351 47 36 45  0.0274
1708782282.8832 42 411 867 785 339 27 27 29  0.0267
1708782282.8909 35 372 810 724 311 32 23 0  0.0224
1708782282.8990 62 422 867 761 323 30 27 38  0.0260
1708782282.9068 62 440 866 735 313 34 25 29  0.0252
1708782282.9144 44 422 842 709 295 37 25 18  0.0233
1708782282.9223 98 475 895 731 297 27 27 29  0.0263
1708782282.9313 89 482 911 729 293 34 23 15  0.0267
1708782282.9386 80 471 889 710 271 30 32 22  0.0253
1708782282.9464 127 519 933 712 271 34 27 31  0.0273
1708782282.9552 93 491 907 700 269 34 23 36  0.0257
1708782282.9629 71 458 860 667 241 18 18 0  0.0210
1708782282.9707 120 499 911 695 241 20 18 24  0.0255
1708782282.9787 120 510 913 691 243 15 20 13  0.0255
1708782282.9870 89 482 895 658 231 23 21 18  0.0222
