% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708782282.5266 0 0 0 0
1708782282.5343 0 0 0 0
1708782282.5415 4294967295 0 -1 0
1708782282.5501 4294967295 0 0 0
1708782282.5581 0 0 1 0
1708782282.5661 7 8 7 8
1708782282.5737 17 18 10 10
1708782282.5825 25 26 8 8
1708782282.5894 30 31 5 5
1708782282.5981 37 40 7 9
1708782282.6062 48 51 11 11
1708782282.6186 61 63 13 12
1708782282.6214 75 75 14 12
1708782282.6294 85 85 10 10
1708782282.6384 89 91 4 6
1708782282.6459 99 104 10 13
1708782282.6535 118 123 19 19
1708782282.6614 140 142 22 19
1708782282.6700 156 152 16 10
1708782282.6776 167 164 11 12
1708782282.6859 183 180 16 16
1708782282.6933 202 199 19 19
1708782282.7022 225 218 23 19
1708782282.7100 244 233 19 15
1708782282.7175 258 246 14 13
1708782282.7268 274 262 16 16
1708782282.7334 290 276 16 14
1708782282.7417 307 293 17 17
1708782282.7499 324 310 17 17
1708782282.7584 342 326 18 16
1708782282.7663 359 342 17 16
1708782282.7733 376 359 17 17
1708782282.7826 394 381 18 22
1708782282.7898 412 400 18 19
1708782282.7976 432 419 20 19
1708782282.8054 451 438 19 19
1708782282.8135 467 456 16 18
1708782282.8215 484 475 17 19
1708782282.8300 502 496 18 21
1708782282.8375 522 517 20 21
1708782282.8458 541 535 19 18
1708782282.8541 557 551 16 16
1708782282.8660 574 568 17 17
1708782282.8699 594 588 20 20
1708782282.8785 615 609 21 21
1708782282.8860 633 627 18 18
1708782282.8933 648 644 15 17
1708782282.9016 663 661 15 17
1708782282.9095 679 678 16 17
1708782282.9178 695 695 16 17
1708782282.9262 709 710 14 15
1708782282.9336 724 727 15 17
1708782282.9420 740 745 16 18
1708782282.9502 756 762 16 17
1708782282.9580 772 779 16 17
1708782282.9663 786 796 14 17
1708782282.9736 801 813 15 17
1708782282.9822 817 830 16 17
1708782282.9893 832 846 15 16
1708782282.9976 847 862 15 16
1708782283.0055 861 879 14 17
1708782283.0137 877 897 16 18
1708782283.0217 894 915 17 18
1708782283.0295 910 931 16 16
1708782283.0373 924 949 14 18
1708782283.0456 937 967 13 18
1708782283.0535 953 984 16 17
1708782283.0618 970 1001 17 17
1708782283.0717 984 1019 14 18
1708782283.0774 999 1037 15 18
1708782283.0862 1015 1055 16 18
1708782283.0935 1029 1070 14 15
1708782283.1015 1044 1088 15 18
1708782283.1098 1061 1108 17 20
1708782283.1181 1077 1127 16 19
1708782283.1262 1092 1145 15 18
1708782283.1341 1108 1165 16 20
1708782283.1415 1125 1183 17 18
1708782283.1494 1140 1200 15 17
1708782283.1581 1154 1217 14 17
1708782283.1654 1170 1237 16 20
1708782283.1743 1187 1256 17 19
1708782283.1822 1202 1273 15 17
1708782283.1896 1218 1290 16 17
1708782283.1975 1234 1308 16 18
1708782283.2060 1249 1326 15 18
1708782283.2133 1265 1344 16 18
1708782283.2214 1281 1363 16 19
1708782283.2296 1296 1380 15 17
1708782283.2375 1312 1397 16 17
1708782283.2459 1330 1414 18 17
1708782283.2543 1346 1433 16 19
1708782283.2614 1361 1453 15 20
1708782283.2693 1377 1471 16 18
1708782283.2776 1393 1486 16 15
1708782283.2855 1410 1502 17 16
1708782283.2936 1427 1521 17 19
1708782283.3021 1442 1540 15 19
1708782283.3093 1458 1557 16 17
1708782283.3173 1474 1573 16 16
1708782283.3256 1490 1589 16 16
1708782283.3337 1507 1607 17 18
1708782283.3416 1524 1626 17 19
1708782283.3501 1541 1643 17 17
1708782283.3583 1558 1660 17 17
1708782283.3662 1574 1679 16 19
1708782283.3734 1590 1696 16 17
1708782283.3822 1606 1712 16 16
1708782283.3900 1622 1727 16 15
1708782283.3981 1639 1744 17 17
1708782283.4054 1656 1763 17 19
1708782283.4133 1673 1781 17 18
1708782283.4216 1689 1797 16 16
1708782283.4302 1706 1812 17 15
1708782283.4378 1725 1830 19 18
1708782283.4459 1744 1849 19 19
1708782283.4543 1760 1867 16 18
1708782283.4622 1775 1882 15 15
1708782283.4695 1793 1897 18 15
1708782283.4778 1811 1915 18 18
1708782283.4863 1827 1932 16 17
1708782283.4938 1844 1948 17 16
1708782283.5022 1862 1965 18 17
1708782283.5100 1879 1982 17 17
1708782283.5173 1897 1999 18 17
1708782283.5257 1914 2016 17 17
1708782283.5341 1930 2034 16 18
1708782283.5413 1947 2050 17 16
1708782283.5503 1965 2065 18 15
1708782283.5582 1982 2080 17 15
1708782283.5654 2000 2098 18 18
1708782283.5738 2018 2116 18 18
1708782283.5827 2034 2131 16 15
1708782283.5900 2051 2146 17 15
1708782283.5973 2070 2163 19 17
1708782283.6055 2087 2179 17 16
1708782283.6138 2102 2194 15 15
1708782283.6221 2119 2209 17 15
1708782283.6299 2139 2227 20 18
1708782283.6380 2158 2245 19 18
1708782283.6453 2175 2260 17 15
1708782283.6533 2191 2276 16 16
1708782283.6617 2207 2291 16 15
1708782283.6699 2227 2307 20 16
1708782283.6778 2245 2324 18 17
1708782283.6860 2262 2340 17 16
1708782283.6935 2279 2355 17 15
1708782283.7015 2298 2371 19 16
1708782283.7099 2317 2387 19 16
1708782283.7174 2334 2403 17 16
1708782283.7254 2352 2420 18 17
1708782283.7335 2371 2436 19 16
1708782283.7418 2389 2450 18 14
1708782283.7498 2405 2466 16 16
1708782283.7580 2423 2485 18 19
1708782283.7653 2443 2502 20 17
1708782283.7737 2461 2517 18 15
1708782283.7818 2477 2531 16 14
1708782283.7893 2494 2546 17 15
1708782283.7982 2513 2564 19 18
1708782283.8056 2531 2581 18 17
1708782283.8139 2549 2597 18 16
1708782283.8219 2566 2612 17 15
1708782283.8303 2583 2628 17 16
1708782283.8382 2601 2646 18 18
1708782283.8460 2620 2662 19 16
1708782283.8544 2636 2677 16 15
1708782283.8616 2651 2693 15 16
1708782283.8696 2669 2711 18 18
1708782283.8780 2687 2727 18 16
1708782283.8859 2704 2743 17 16
1708782283.8936 2722 2760 18 17
1708782283.9022 2739 2778 17 18
1708782283.9099 2756 2798 17 20
1708782283.9177 2773 2815 17 17
1708782283.9256 2790 2829 17 14
1708782283.9344 2806 2845 16 16
1708782283.9416 2822 2863 16 18
1708782283.9495 2840 2881 18 18
1708782283.9575 2857 2898 17 17
1708782283.9654 2873 2914 16 16
1708782283.9744 2889 2931 16 17
1708782283.9997 2943 2989 54 58
1708782284.0064 2960 3006 17 17
1708782284.0143 2976 3025 16 19
1708782284.0233 2990 3041 14 16
1708782284.0309 3005 3056 15 15
1708782284.0388 3024 3075 19 19
1708782284.0468 3042 3094 18 19
1708782284.0552 3056 3112 14 18
1708782284.0631 3071 3129 15 17
1708782284.0721 3089 3148 18 19
1708782284.0788 3108 3166 19 18
1708782284.0871 3124 3184 16 18
1708782284.0950 3136 3200 12 16
1708782284.1023 3150 3217 14 17
1708782284.1112 3166 3236 16 19
1708782284.1187 3183 3254 17 18
1708782284.1263 3200 3273 17 19
1708782284.1352 3214 3289 14 16
1708782284.1430 3228 3306 14 17
1708782284.1502 3245 3326 17 20
1708782284.1592 3262 3346 17 20
1708782284.1667 3277 3364 15 18
1708782284.1743 3292 3381 15 17
1708782284.1832 3307 3399 15 18
1708782284.1909 3322 3418 15 19
1708782284.1992 3339 3437 17 19
1708782284.2068 3356 3454 17 17
1708782284.2146 3370 3472 14 18
1708782284.2233 3384 3492 14 20
1708782284.2313 3401 3510 17 18
1708782284.2392 3418 3528 17 18
1708782284.2468 3434 3547 16 19
1708782284.2551 3448 3565 14 18
1708782284.2628 3461 3582 13 17
1708782284.2705 3477 3601 16 19
1708782284.2783 3495 3619 18 18
1708782284.2871 3510 3636 15 17
1708782284.2947 3524 3653 14 17
1708782284.3029 3540 3669 16 16
1708782284.3107 3557 3688 17 19
1708782284.3183 3574 3706 17 18
1708782284.3272 3589 3723 15 17
1708782284.3350 3603 3741 14 18
1708782284.3424 3620 3760 17 19
1708782284.3508 3636 3777 16 17
1708782284.3586 3649 3793 13 16
1708782284.3663 3666 3811 17 18
1708782284.3752 3684 3829 18 18
1708782284.3830 3701 3847 17 18
1708782284.3904 3719 3866 18 19
1708782284.3989 3735 3883 16 17
1708782284.4070 3749 3900 14 17
1708782284.4146 3766 3917 17 17
1708782284.4225 3783 3935 17 18
1708782284.4323 3798 3950 15 15
1708782284.4388 3814 3964 16 14
1708782284.4604 3867 4014 53 50
1708782284.4670 3885 4032 18 18
1708782284.4749 3899 4048 14 16
1708782284.4847 3913 4061 14 13
1708782284.4913 3930 4076 17 15
1708782284.4993 3951 4096 21 20
1708782284.5083 3970 4113 19 17
1708782284.5145 3985 4128 15 15
1708782284.5228 4002 4145 17 17
1708782284.5317 4019 4159 17 14
1708782284.5394 4038 4174 19 15
1708782284.5473 4058 4192 20 18
1708782284.5562 4075 4208 17 16
1708782284.5634 4093 4222 18 14
1708782284.5710 4112 4236 19 14
1708782284.5799 4131 4248 19 12
1708782284.5864 4152 4261 21 13
1708782284.5953 4173 4276 21 15
1708782284.6042 4192 4288 19 12
1708782284.6122 4213 4301 21 13
1708782284.6189 4235 4318 22 17
1708782284.6279 4254 4332 19 14
1708782284.6345 4270 4341 16 9
1708782284.6433 4290 4351 20 10
1708782284.6522 4313 4363 23 12
1708782284.6592 4336 4378 23 15
1708782284.6669 4358 4390 22 12
1708782284.6757 4378 4398 20 8
1708782284.6834 4402 4406 24 8
1708782284.6912 4427 4416 25 10
1708782284.7001 4450 4428 23 12
1708782284.7065 4471 4438 21 10
1708782284.7150 4494 4448 23 10
1708782284.7248 4516 4457 22 9
1708782284.7314 4542 4467 26 10
1708782284.7391 4568 4478 26 11
1708782284.7488 4591 4487 23 9
1708782284.7554 4613 4496 22 9
1708782284.7628 4639 4507 26 11
1708782284.7727 4663 4516 24 9
1708782284.7794 4685 4524 22 8
1708782284.7872 4710 4535 25 11
1708782284.7969 4733 4545 23 10
1708782284.8034 4756 4555 23 10
1708782284.8114 4782 4565 26 10
1708782284.8203 4804 4574 22 9
1708782284.8268 4827 4584 23 10
1708782284.8355 4850 4595 23 11
1708782284.8442 4870 4603 20 8
1708782284.8518 4893 4612 23 9
1708782284.8602 4920 4623 27 11
1708782284.8690 4946 4635 26 12
1708782284.8755 4968 4646 22 11
1708782284.8830 4991 4655 23 9
1708782284.8928 5011 4664 20 9
1708782284.8994 5033 4674 22 10
1708782284.9072 5059 4687 26 13
1708782284.9166 5081 4698 22 11
1708782284.9231 5102 4709 21 11
1708782284.9317 5125 4721 23 12
1708782284.9406 5147 4733 22 12
1708782284.9471 5169 4745 22 12
1708782284.9548 5192 4756 23 11
1708782284.9644 5212 4766 20 10
1708782284.9717 5231 4778 19 12
1708782284.9795 5253 4791 22 13
1708782284.9883 5279 4804 26 13
1708782284.9948 5301 4815 22 11
1708782285.0037 5321 4827 20 12
1708782285.0121 5339 4838 18 11
1708782285.0203 5363 4850 24 12
1708782285.0282 5387 4863 24 13
1708782285.0361 5407 4875 20 12
1708782285.0437 5427 4886 20 11
1708782285.0514 5449 4896 22 10
1708782285.0611 5472 4909 23 13
1708782285.0674 5494 4922 22 13
1708782285.0762 5515 4936 21 14
1708782285.0851 5532 4946 17 10
1708782285.0916 5553 4955 21 9
1708782285.0994 5577 4968 24 13
1708782285.1081 5599 4980 22 12
1708782285.1154 5620 4992 21 12
1708782285.1242 5642 5003 22 11
1708782285.1330 5664 5015 22 12
1708782285.1396 5688 5029 24 14
1708782285.1474 5710 5042 22 13
1708782285.1562 5729 5052 19 10
1708782285.1634 5749 5063 20 11
1708782285.1723 5772 5079 23 16
1708782285.1804 5794 5092 22 13
1708782285.1879 5816 5103 22 11
1708782285.1966 5837 5116 21 13
1708782285.2044 5855 5130 18 14
1708782285.2116 5875 5145 20 15
1708782285.2194 5897 5158 22 13
1708782285.2284 5916 5169 19 11
1708782285.2361 5934 5183 18 14
1708782285.2439 5954 5201 20 18
1708782285.2527 5975 5215 21 14
1708782285.2599 5994 5227 19 12
1708782285.2677 6012 5240 18 13
1708782285.2765 6028 5256 16 16
1708782285.2842 6046 5273 18 17
1708782285.2918 6067 5289 21 16
1708782285.3007 6085 5303 18 14
1708782285.3073 6100 5319 15 16
1708782285.3156 6117 5337 17 18
1708782285.3245 6133 5352 16 15
1708782285.3320 6150 5369 17 17
1708782285.3397 6168 5387 18 18
1708782285.3486 6184 5405 16 18
1708782285.3552 6200 5424 16 19
1708782285.3636 6216 5440 16 16
