% Edge sensor logfile log_20240304_163214.263/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709566334.7826 0 0.000 0.000 0.0000
1709566334.7934 1 0.060 -0.060 0.1200
1709566334.8011 1 0.060 -0.060 0.1200
1709566334.8119 1 0.060 -0.060 0.1200
1709566334.8291 1 0.060 -0.060 0.1200
1709566334.8345 1 0.060 -0.060 0.1200
1709566334.8422 1 0.060 -0.060 0.1200
1709566334.8505 1 0.060 -0.060 0.1200
1709566334.8559 1 0.060 -0.060 0.1200
1709566334.8633 1 0.060 -0.060 0.1200
1709566334.8657 1 0.060 -0.060 0.1200
1709566334.8712 1 0.060 -0.060 0.1200
1709566334.8771 1 0.060 -0.060 0.1200
1709566334.8865 1 0.060 -0.060 0.1200
1709566334.8936 1 0.060 -0.060 0.1200
1709566334.9012 1 0.060 -0.060 0.1200
1709566334.9088 1 0.060 -0.060 0.1200
1709566334.9166 1 0.060 -0.060 0.1200
1709566334.9537 1 0.060 -0.060 0.1200
1709566334.9571 1 0.060 -0.060 0.1200
1709566334.9600 1 0.060 -0.060 0.1200
1709566334.9627 1 0.060 -0.060 0.1200
1709566334.9658 1 0.060 -0.060 0.1200
1709566334.9682 1 0.060 -0.060 0.1200
1709566334.9734 1 0.060 -0.060 0.1200
1709566334.9811 1 0.060 -0.060 0.1200
1709566334.9886 1 0.060 -0.060 0.1200
1709566334.9973 1 0.060 -0.060 0.1200
1709566335.0051 1 0.060 -0.060 0.1200
1709566335.0130 1 0.060 -0.060 0.1200
1709566335.0208 1 0.060 -0.060 0.1200
1709566335.0286 1 0.060 -0.060 0.1200
1709566335.0371 1 0.060 -0.060 0.1200
1709566335.0497 1 0.060 -0.060 0.1200
1709566335.0536 1 0.060 -0.060 0.1200
1709566335.0616 1 0.060 -0.060 0.1200
1709566335.0692 1 0.060 -0.060 0.1200
1709566335.0776 1 0.060 -0.060 0.1200
1709566335.0852 1 0.060 -0.060 0.1200
1709566335.0928 1 0.060 -0.060 0.1200
1709566335.1010 1 0.060 -0.060 0.1200
1709566335.1088 1 0.060 -0.060 0.1200
1709566335.1167 1 0.060 -0.060 0.1200
1709566335.1250 1 0.060 -0.060 0.1200
1709566335.1341 1 0.060 -0.060 0.1200
1709566335.1416 1 0.060 -0.060 0.1200
1709566335.1493 1 0.060 -0.060 0.1200
1709566335.1573 1 0.060 -0.060 0.1200
1709566335.1647 1 0.060 -0.060 0.1200
1709566335.1734 1 0.060 -0.060 0.1200
1709566335.1810 1 0.060 -0.060 0.1200
1709566335.1893 1 0.060 -0.060 0.1200
1709566335.1974 1 0.060 -0.060 0.1200
1709566335.2053 1 0.060 -0.060 0.1200
1709566335.2129 1 0.060 -0.060 0.1200
1709566335.2217 1 0.060 -0.060 0.1200
1709566335.2296 1 0.060 -0.060 0.1200
1709566335.2368 1 0.060 -0.060 0.1200
1709566335.2457 1 0.060 -0.060 0.1200
1709566335.2532 1 0.060 -0.060 0.1200
1709566335.2611 1 0.060 -0.060 0.1200
1709566335.2690 1 0.060 -0.060 0.1200
1709566335.2766 1 0.060 -0.060 0.1200
1709566335.2849 1 0.060 -0.060 0.1200
1709566335.2927 1 0.060 -0.060 0.1200
1709566335.3007 1 0.060 -0.060 0.1200
1709566335.3090 1 0.060 -0.060 0.1200
1709566335.3166 1 0.060 -0.060 0.1200
1709566335.3254 1 0.060 -0.060 0.1200
1709566335.3328 1 0.060 -0.060 0.1200
1709566335.3411 1 0.060 -0.060 0.1200
1709566335.3496 1 0.060 -0.060 0.1200
1709566335.3571 1 0.060 -0.060 0.1200
1709566335.3652 1 0.060 -0.060 0.1200
1709566335.3731 1 0.060 -0.060 0.1200
1709566335.3812 1 0.060 -0.060 0.1200
1709566335.3893 1 0.060 -0.060 0.1200
1709566335.3967 1 0.060 -0.060 0.1200
1709566335.4046 1 0.060 -0.060 0.1200
1709566335.4131 1 0.060 -0.060 0.1200
1709566335.4215 1 0.060 -0.060 0.1200
1709566335.4291 1 0.060 -0.060 0.1200
1709566335.4367 1 0.060 -0.060 0.1200
1709566335.4454 1 0.060 -0.060 0.1200
1709566335.4526 1 0.060 -0.060 0.1200
1709566335.4613 1 0.060 -0.060 0.1200
1709566335.4691 1 0.060 -0.060 0.1200
1709566335.4771 1 0.060 -0.060 0.1200
1709566335.4852 1 0.060 -0.060 0.1200
1709566335.4937 1 0.060 -0.060 0.1200
1709566335.5007 1 0.060 -0.060 0.1200
1709566335.5095 1 0.060 -0.060 0.1200
1709566335.5172 1 0.060 -0.060 0.1200
1709566335.5248 1 0.060 -0.060 0.1200
1709566335.5332 1 0.060 -0.060 0.1200
1709566335.5410 1 0.060 -0.060 0.1200
1709566335.5490 1 0.060 -0.060 0.1200
1709566335.5576 1 0.060 -0.060 0.1200
1709566335.5656 1 0.060 -0.060 0.1200
1709566335.5730 1 0.060 -0.060 0.1200
1709566335.5816 1 0.060 -0.060 0.1200
1709566335.5890 1 0.060 -0.060 0.1200
1709566335.5975 1 0.060 -0.060 0.1200
1709566335.6046 1 0.060 -0.060 0.1200
1709566335.6135 1 0.060 -0.060 0.1200
1709566335.6206 1 0.060 -0.060 0.1200
1709566335.6291 1 0.060 -0.060 0.1200
1709566335.6372 1 0.060 -0.060 0.1200
1709566335.6449 1 0.060 -0.060 0.1200
1709566335.6527 1 0.060 -0.060 0.1200
1709566335.6606 1 0.060 -0.060 0.1200
1709566335.6692 1 0.060 -0.060 0.1200
1709566335.6769 1 0.060 -0.060 0.1200
1709566335.6851 1 0.060 -0.060 0.1200
1709566335.6930 1 0.060 -0.060 0.1200
