% Edge sensor logfile normalized 'log_20240224_132210.460/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708777332.5033 965 1000 1000 1000 1000 1000 1000 986  0.1200
1708777332.5115 1000 1000 1000 1000 1000 1000 1000 958  0.1200
1708777332.5202 1000 1000 1000 1000 1000 1000 1000 983  0.1200
1708777332.5280 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.5364 981 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.5435 995 1000 1000 1000 1000 1000 1000 965  0.1200
1708777332.5519 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.5602 958 1000 1000 1000 1000 1000 1000 974  0.1200
1708777332.5673 1000 1000 1000 1000 1000 1000 1000 949  0.1200
1708777332.5755 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.5840 953 1000 1000 1000 1000 1000 1000 983  0.1200
1708777332.5913 1000 1000 1000 1000 1000 1000 1000 965  0.1200
1708777332.5995 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.6072 972 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.6155 995 1000 1000 1000 1000 1000 1000 972  0.1200
1708777332.6238 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.6317 970 1000 1000 1000 1000 1000 1000 988  0.1200
1708777332.6392 1000 1000 1000 1000 1000 1000 1000 972  0.1200
1708777332.6482 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.6573 967 1000 1000 1000 1000 1000 1000 986  0.1200
1708777332.6636 1000 1000 1000 1000 1000 1000 1000 970  0.1200
1708777332.6713 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.6794 974 1000 1000 1000 1000 1000 1000 990  0.1200
1708777332.6872 1000 1000 1000 1000 1000 1000 1000 972  0.1200
1708777332.6954 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.7036 960 1000 1000 1000 1000 1000 1000 995  0.1200
1708777332.7111 1000 1000 1000 1000 1000 1000 1000 956  0.1200
1708777332.7201 1000 1000 1000 1000 1000 1000 1000 981  0.1200
1708777332.7272 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.7360 976 1000 1000 1000 1000 1000 1000 983  0.1200
1708777332.7431 1000 1000 1000 1000 1000 1000 1000 972  0.1200
1708777332.7513 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.7596 976 1000 1000 1000 1000 1000 1000 983  0.1200
1708777332.7675 997 1000 1000 1000 1000 1000 1000 958  0.1200
1708777332.7757 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.7835 967 1000 1000 1000 1000 1000 1000 961  0.1200
1708777332.7917 1000 1000 1000 1000 1000 1000 1000 993  0.1200
1708777332.7999 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.8071 965 1000 1000 1000 1000 1000 1000 988  0.1200
1708777332.8152 1000 1000 1000 1000 1000 1000 1000 979  0.1200
1708777332.8233 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.8315 965 1000 1000 1000 1000 1000 1000 993  0.1200
1708777332.8396 1000 1000 1000 1000 1000 1000 1000 963  0.1200
1708777332.8471 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.8563 965 1000 1000 1000 1000 1000 1000 974  0.1200
1708777332.8634 1000 1000 1000 1000 1000 1000 1000 961  0.1200
1708777332.8714 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.8800 960 1000 1000 1000 1000 1000 1000 981  0.1200
1708777332.8880 1000 1000 1000 1000 1000 1000 1000 972  0.1200
1708777332.8959 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.9035 965 1000 1000 1000 1000 1000 1000 993  0.1200
1708777332.9113 1000 1000 1000 1000 1000 1000 1000 970  0.1200
1708777332.9194 1000 1000 1000 1000 1000 1000 1000 974  0.1200
1708777332.9274 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.9354 988 1000 1000 1000 1000 1000 1000 986  0.1200
1708777332.9432 1000 1000 1000 1000 1000 1000 1000 965  0.1200
1708777332.9518 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.9595 976 1000 1000 1000 1000 1000 1000 988  0.1200
1708777332.9676 1000 1000 1000 1000 1000 1000 1000 967  0.1200
1708777332.9751 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777332.9836 967 1000 1000 1000 1000 1000 1000 997  0.1200
1708777332.9917 993 1000 1000 1000 1000 1000 1000 961  0.1200
1708777332.9995 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708777333.0073 974 1000 1000 1000 1000 1000 1000 1000  0.1200
