% Edge sensor logfile normalized 'log_20240224_140414.897/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708779855.6731 0 0 0 0 0 0 0 0  0.0000
1708779855.6817 0 0 0 0 0 0 0 0  0.0000
1708779855.6880 0 0 0 0 0 0 0 0  0.0000
1708779855.6961 66 16 28 29 24 20 20 74  0.0000
1708779855.7037 0 0 0 0 0 0 0 4  0.0000
1708779855.7118 0 0 0 0 0 0 0 0  0.0000
1708779855.7199 58 22 21 29 19 15 14 49  0.0000
1708779855.7279 0 0 0 0 0 0 0 0  0.0000
1708779855.7361 0 0 0 0 0 0 0 0  0.0000
1708779855.7442 53 20 23 13 13 15 3 56  0.0000
1708779855.7519 0 0 0 0 0 0 0 0  0.0000
1708779855.7602 0 0 0 0 0 0 0 0  0.0000
1708779855.7684 66 27 28 33 36 30 31 69  0.0000
1708779855.7767 0 0 0 0 0 0 0 0  0.0000
1708779855.7839 0 0 0 0 0 0 0 0  0.0000
1708779855.7923 44 27 25 19 24 20 21 58  0.0000
1708779855.8005 0 0 0 0 0 0 0 0  0.0000
1708779855.8083 0 0 0 0 0 0 0 0  0.0000
1708779855.8157 53 20 37 22 17 22 27 69  0.0000
1708779855.8247 0 0 0 0 0 0 0 0  0.0000
1708779855.8322 0 0 0 0 0 0 0 0  0.0000
1708779855.8407 69 34 43 26 29 44 32 58  0.0000
1708779855.8487 0 0 0 0 0 0 0 0  0.0000
1708779855.8561 0 0 0 0 0 0 0 0  0.0000
1708779855.8646 0 0 0 0 0 0 0 0  0.0000
1708779855.8718 73 29 28 24 20 22 20 60  0.0000
1708779855.8804 0 0 0 0 0 0 0 0  0.0000
1708779855.8879 0 0 0 0 0 0 0 0  0.0000
1708779855.8958 69 33 27 20 24 28 25 33  0.0000
1708779855.9042 0 0 0 0 0 0 0 0  0.0000
1708779855.9147 0 0 0 0 0 0 0 0  0.0000
1708779855.9205 62 33 21 13 26 18 23 29  0.0000
1708779855.9286 0 0 0 0 0 0 0 0  0.0000
1708779855.9366 0 0 0 0 0 0 0 0  0.0000
1708779855.9443 64 27 28 19 33 30 21 54  0.0000
1708779855.9525 0 0 0 0 0 0 0 0  0.0000
1708779855.9597 0 0 0 0 0 0 0 0  0.0000
1708779855.9684 66 25 16 20 19 17 10 45  0.0000
1708779855.9760 0 0 0 0 0 0 0 0  0.0000
1708779855.9847 0 0 0 0 0 0 0 0  0.0000
1708779855.9922 60 20 28 20 17 25 32 49  0.0000
1708779856.0002 0 0 0 0 0 0 0 0  0.0000
1708779856.0084 0 0 0 0 0 0 0 0  0.0000
1708779856.0160 73 33 27 19 13 27 23 63  0.0000
1708779856.0252 0 0 0 0 0 0 0 0  0.0000
1708779856.0323 0 0 0 0 0 0 0 0  0.0000
1708779856.0399 66 25 32 13 10 13 7 45  0.0000
1708779856.0480 0 0 0 0 0 0 0 0  0.0000
1708779856.0567 0 0 0 0 0 0 0 0  0.0000
1708779856.0650 0 0 0 0 0 0 0 0  0.0000
1708779856.0725 51 25 23 12 15 6 12 40  0.0000
1708779856.0807 0 0 0 0 0 0 0 0  0.0000
