% Edge sensor logfile normalized 'log_20240205_144347.643/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707140628.2906 0 0 0 0 0 0 0 0  0.0000
1707140628.2998 336 419 357 324 336 338 260 166  0.0000
1707140628.3070 347 419 357 316 348 358 266 169  0.0000
1707140628.3148 333 412 353 317 336 343 268 166  0.0000
1707140628.3225 346 429 361 342 353 350 276 169  0.0000
1707140628.3304 345 422 365 334 353 348 277 172  0.0000
1707140628.3390 346 424 360 339 345 346 271 172  0.0000
1707140628.3462 345 420 350 334 350 348 274 165  0.0000
1707140628.3553 337 412 352 319 343 338 257 156  0.0000
1707140628.3631 333 412 352 332 341 338 266 168  0.0000
1707140628.3718 327 399 350 314 336 336 260 158  0.0000
1707140628.3826 340 420 357 334 341 340 257 161  0.0000
1707140628.3884 343 424 357 332 343 351 264 169  0.0000
1707140628.3972 331 412 353 324 333 343 261 165  0.0000
1707140628.4032 333 414 343 332 341 340 258 169  0.0000
1707140628.4109 355 437 373 341 358 350 266 166  0.0000
1707140628.4187 333 424 357 346 358 351 283 166  0.0000
1707140628.4269 342 425 360 344 351 353 269 172  0.0000
1707140628.4342 343 409 352 321 341 345 266 164  0.0000
1707140628.4429 353 430 365 341 345 343 264 169  0.0000
1707140628.4517 337 419 350 334 350 348 277 175  0.0000
1707140628.4585 340 420 347 312 335 343 260 156  0.0000
1707140628.4667 350 433 370 339 350 345 261 155  0.0000
1707140628.4752 342 433 345 336 345 346 264 162  0.0000
1707140628.4828 343 433 361 341 355 356 279 169  0.0000
1707140628.4911 362 433 365 339 350 356 282 168  0.0000
1707140628.4992 362 445 378 357 361 365 283 175  0.0000
1707140628.5076 350 440 373 342 366 373 299 185  0.0000
1707140628.5147 350 430 373 337 346 353 274 164  0.0000
1707140628.5225 353 435 352 351 348 361 288 171  0.0000
1707140628.5310 364 445 370 354 363 368 294 171  0.0000
1707140628.5387 349 435 361 351 365 368 293 174  0.0000
1707140628.5477 345 425 347 336 346 350 269 162  0.0000
1707140628.5553 346 425 355 341 345 350 269 151  0.0000
1707140628.5631 361 435 360 352 361 366 279 168  0.0000
1707140628.5725 368 453 360 357 368 370 282 174  0.0000
1707140628.5791 350 442 357 352 361 368 285 168  0.0000
1707140628.5869 362 445 365 361 368 375 290 172  0.0000
1707140628.5948 359 443 363 354 365 363 279 166  0.0000
1707140628.6029 359 433 360 356 345 368 279 171  0.0000
1707140628.6113 362 440 368 352 373 366 294 174  0.0000
1707140628.6196 356 440 363 356 370 366 279 171  0.0000
1707140628.6274 346 432 357 354 360 373 279 171  0.0000
1707140628.6346 340 429 357 342 343 348 264 156  0.0000
1707140628.6441 355 433 352 352 360 360 276 172  0.0000
1707140628.6508 362 445 368 352 348 365 290 175  0.0000
1707140628.6590 350 437 361 346 356 366 279 175  0.0000
1707140628.6667 349 433 350 342 355 370 287 169  0.0000
1707140628.6755 361 443 363 352 353 355 272 159  0.0000
1707140628.6857 355 443 347 344 361 355 282 172  0.0000
1707140628.6907 366 443 368 342 368 378 296 179  0.0000
1707140628.6987 343 440 352 362 358 361 287 168  0.0000
1707140628.7066 345 432 360 342 351 360 290 168  0.0000
1707140628.7147 349 440 363 357 356 363 285 172  0.0000
1707140628.7226 342 433 357 354 348 366 294 166  0.0000
1707140628.7307 356 440 365 361 365 360 298 176  0.0000
1707140628.7394 342 433 360 354 348 368 290 172  0.0000
1707140628.7471 337 422 358 341 348 370 285 172  0.0000
1707140628.7550 350 438 357 351 358 363 287 166  0.0000
1707140628.7630 355 442 365 359 360 375 299 179  0.0000
1707140628.7714 347 440 376 366 381 388 309 191  0.0000
1707140628.7795 355 443 371 347 370 376 290 179  0.0000
1707140628.7874 347 430 357 354 355 375 299 176  0.0000
1707140628.7958 347 440 370 349 365 368 290 176  0.0000
1707140628.8025 350 442 366 349 356 373 294 172  0.0000
1707140628.8113 353 440 352 344 360 363 290 168  0.0000
1707140628.8190 349 443 363 341 361 371 288 168  0.0000
1707140628.8273 343 438 357 347 361 371 285 178  0.0000
1707140628.8361 352 435 365 349 365 373 293 171  0.0000
1707140628.8435 346 440 357 351 361 365 294 179  0.0000
1707140628.8515 362 450 403 367 373 385 305 185  0.0000
1707140628.8596 342 442 371 347 375 385 294 184  0.0000
1707140628.8672 353 438 366 342 356 365 285 174  0.0000
1707140628.8753 353 435 368 347 366 376 296 174  0.0000
1707140628.8831 355 433 368 339 365 376 290 172  0.0000
1707140628.8906 342 438 360 351 365 380 299 185  0.0000
1707140628.8995 339 430 348 331 348 366 282 171  0.0000
1707140628.9075 346 440 365 346 363 365 287 175  0.0000
1707140628.9152 349 443 375 351 363 375 288 175  0.0000
1707140628.9230 352 443 370 347 363 375 296 171  0.0000
1707140628.9318 359 448 368 356 376 376 294 182  0.0000
1707140628.9388 362 455 381 357 381 383 301 179  0.0000
1707140628.9468 343 443 368 357 373 386 299 188  0.0000
1707140628.9551 350 445 368 344 356 368 294 175  0.0000
1707140628.9627 352 438 365 346 361 375 296 174  0.0000
1707140628.9716 349 440 375 352 366 376 298 179  0.0000
1707140628.9792 343 437 361 341 355 370 293 175  0.0000
1707140628.9869 336 425 343 331 351 350 271 166  0.0000
1707140628.9955 347 432 368 346 350 366 285 169  0.0000
1707140629.0033 353 445 361 344 361 366 287 174  0.0000
1707140629.0110 346 438 361 347 358 375 288 187  0.0000
1707140629.0188 342 430 355 339 361 363 290 179  0.0000
1707140629.0266 356 443 368 342 365 376 283 175  0.0000
1707140629.0354 350 440 368 341 366 378 301 184  0.0000
1707140629.0432 346 435 361 346 356 368 287 172  0.0000
1707140629.0510 346 440 363 351 358 366 293 181  0.0000
1707140629.0585 349 438 358 337 356 363 288 172  0.0000
1707140629.0668 331 425 350 344 353 363 288 178  0.0000
1707140629.0753 336 422 347 329 345 350 264 162  0.0000
1707140629.0833 353 443 361 346 351 360 282 169  0.0000
1707140629.0913 334 437 357 339 356 361 291 176  0.0000
1707140629.0988 350 440 353 342 361 371 283 166  0.0000
1707140629.1075 336 432 361 334 353 365 282 175  0.0000
1707140629.1150 350 448 378 346 366 381 288 172  0.0000
1707140629.1229 353 463 365 354 361 380 291 179  0.0000
1707140629.1305 347 433 365 349 361 375 290 176  0.0000
1707140629.1394 342 440 365 346 351 365 288 172  0.0000
1707140629.1468 340 425 352 339 346 355 280 166  0.0000
1707140629.1565 340 437 366 349 350 365 294 179  0.0000
1707140629.1626 347 435 358 342 365 360 282 175  0.0000
1707140629.1707 346 440 361 342 350 371 294 182  0.0000
1707140629.1795 347 435 363 344 363 368 287 174  0.0000
1707140629.1873 346 432 352 334 348 360 285 164  0.0000
1707140629.1949 350 443 355 346 361 368 288 174  0.0000
1707140629.2031 366 453 378 356 363 371 283 178  0.0000
1707140629.2111 340 440 368 337 361 370 294 176  0.0000
1707140629.2190 346 438 365 349 361 375 291 178  0.0000
1707140629.2266 342 429 358 337 355 355 283 175  0.0000
1707140629.2355 350 448 371 346 365 368 294 187  0.0000
1707140629.2441 356 455 375 361 371 376 299 176  0.0000
1707140629.2506 347 442 363 342 355 365 287 175  0.0000
1707140629.2585 349 435 370 347 360 378 288 176  0.0000
1707140629.2675 343 420 360 344 351 360 282 168  0.0000
1707140629.2748 345 435 361 351 365 370 288 176  0.0000
1707140629.2841 352 446 360 351 363 383 294 181  0.0000
1707140629.2919 350 451 380 349 368 380 294 174  0.0000
1707140629.2991 352 438 360 357 365 381 301 178  0.0000
1707140629.3069 345 424 357 346 360 358 280 171  0.0000
