% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708770896.7718 0 0 0 0
1708770896.7796 0 0 0 0
1708770896.7868 0 0 0 0
1708770896.7954 0 0 0 0
1708770896.8033 0 0 0 0
1708770896.8113 0 0 0 0
1708770896.8189 0 0 0 0
1708770896.8275 0 0 0 0
1708770896.8353 0 0 0 0
1708770896.8429 0 0 0 0
1708770896.8514 0 0 0 0
1708770896.8590 0 0 0 0
1708770896.8666 0 0 0 0
1708770896.8770 0 0 0 0
1708770896.8833 0 0 0 0
1708770896.8919 1 0 1 0
1708770896.9006 4 4 3 4
1708770896.9082 9 10 5 6
1708770896.9160 12 15 3 5
1708770896.9247 14 17 2 2
1708770896.9312 17 20 3 3
1708770896.9400 23 25 6 5
1708770896.9488 28 30 5 5
1708770896.9580 33 35 5 5
1708770896.9640 39 40 6 5
1708770896.9745 46 46 7 6
1708770896.9859 53 53 7 7
1708770896.9886 62 61 9 8
1708770896.9967 70 68 8 7
1708770897.0036 71 69 1 1
1708770897.0129 74 74 3 5
1708770897.0202 85 84 11 10
1708770897.0273 98 95 13 11
1708770897.0353 106 102 8 7
1708770897.0437 112 108 6 6
1708770897.0516 120 116 8 8
1708770897.0593 130 126 10 10
1708770897.0678 142 134 12 8
1708770897.0752 150 141 8 7
1708770897.0832 156 149 6 8
1708770897.0917 164 157 8 8
1708770897.1002 174 165 10 8
1708770897.1080 186 173 12 8
1708770897.1153 194 182 8 9
1708770897.1235 200 191 6 9
1708770897.1320 207 198 7 7
1708770897.1402 216 207 9 9
1708770897.1473 228 217 12 10
1708770897.1561 237 225 9 8
1708770897.1633 242 231 5 6
1708770897.1716 250 240 8 9
1708770897.1800 261 250 11 10
1708770897.1882 271 260 10 10
1708770897.1952 279 269 8 9
1708770897.2041 284 276 5 7
1708770897.2113 291 284 7 8
1708770897.2195 301 294 10 10
1708770897.2279 310 304 9 10
1708770897.2362 316 312 6 8
1708770897.2432 324 321 8 9
1708770897.2521 332 330 8 9
1708770897.2593 340 338 8 8
1708770897.2682 347 347 7 9
1708770897.2766 353 357 6 10
1708770897.2833 361 366 8 9
1708770897.2915 371 376 10 10
1708770897.2993 378 384 7 8
1708770897.3076 384 393 6 9
1708770897.3158 391 404 7 11
1708770897.3237 399 413 8 9
1708770897.3317 409 421 10 8
1708770897.3402 416 430 7 9
1708770897.3480 422 441 6 11
1708770897.3553 429 452 7 11
1708770897.3636 438 460 9 8
1708770897.3712 446 467 8 7
1708770897.3801 453 477 7 10
1708770897.3874 459 488 6 11
1708770897.3952 468 499 9 11
1708770897.4036 477 507 9 8
1708770897.4122 484 514 7 7
1708770897.4201 490 521 6 7
1708770897.4274 498 532 8 11
1708770897.4360 508 545 10 13
1708770897.4432 518 554 10 9
1708770897.4517 525 561 7 7
1708770897.4595 530 567 5 6
1708770897.4677 538 577 8 10
1708770897.4760 548 588 10 11
1708770897.4842 557 597 9 9
1708770897.4912 564 605 7 8
1708770897.4994 571 612 7 7
1708770897.5081 580 620 9 8
1708770897.5162 591 629 11 9
1708770897.5237 600 640 9 11
1708770897.5318 606 648 6 8
1708770897.5400 613 655 7 7
1708770897.5482 623 663 10 8
1708770897.5560 634 672 11 9
1708770897.5639 643 681 9 9
1708770897.5718 650 689 7 8
1708770897.5796 657 696 7 7
1708770897.5874 666 703 9 7
1708770897.5955 677 712 11 9
1708770897.6037 687 722 10 10
1708770897.6114 694 730 7 8
1708770897.6196 702 736 8 6
1708770897.6274 712 743 10 7
1708770897.6357 721 752 9 9
1708770897.6439 729 762 8 10
1708770897.6521 738 770 9 8
1708770897.6599 748 777 10 7
1708770897.6681 756 784 8 7
1708770897.6752 764 793 8 9
1708770897.6836 772 802 8 9
1708770897.6916 783 809 11 7
1708770897.7000 793 816 10 7
1708770897.7073 801 824 8 8
1708770897.7156 808 834 7 10
1708770897.7239 817 842 9 8
1708770897.7320 828 849 11 7
1708770897.7403 837 857 9 8
1708770897.7475 845 866 8 9
1708770897.7555 853 875 8 9
1708770897.7638 863 882 10 7
1708770897.7722 873 888 10 6
1708770897.7796 881 896 8 8
1708770897.7886 889 906 8 10
1708770897.7962 898 915 9 9
1708770897.8032 909 922 11 7
1708770897.8122 917 929 8 7
1708770897.8193 924 937 7 8
1708770897.8276 931 947 7 10
1708770897.8358 941 956 10 9
1708770897.8440 951 963 10 7
1708770897.8518 959 970 8 7
1708770897.8601 967 979 8 9
1708770897.8681 975 989 8 10
1708770897.8759 985 997 10 8
1708770897.8837 995 1004 10 7
1708770897.8919 1003 1012 8 8
1708770897.9001 1009 1022 6 10
1708770897.9073 1017 1031 8 9
1708770897.9154 1027 1038 10 7
1708770897.9232 1036 1045 9 7
1708770897.9318 1043 1054 7 9
1708770897.9392 1050 1064 7 10
1708770897.9482 1059 1073 9 9
1708770897.9553 1069 1081 10 8
1708770897.9633 1079 1089 10 8
1708770897.9721 1086 1097 7 8
1708770897.9801 1092 1106 6 9
1708770897.9873 1101 1116 9 10
1708770897.9960 1111 1123 10 7
1708770898.0040 1120 1129 9 6
1708770898.0112 1127 1138 7 9
1708770898.0194 1135 1148 8 10
1708770898.0273 1144 1157 9 9
1708770898.0362 1153 1164 9 7
1708770898.0440 1162 1172 9 8
1708770898.0521 1170 1181 8 9
1708770898.0593 1178 1191 8 10
1708770898.0675 1187 1200 9 9
1708770898.0757 1195 1206 8 6
1708770898.0836 1203 1214 8 8
1708770898.0914 1212 1223 9 9
1708770898.0997 1221 1233 9 10
1708770898.1079 1228 1241 7 8
1708770898.1152 1236 1248 8 7
1708770898.1234 1245 1257 9 9
1708770898.1313 1254 1267 9 10
1708770898.1400 1261 1275 7 8
1708770898.1476 1269 1283 8 8
1708770898.1559 1278 1291 9 8
1708770898.1636 1288 1301 10 10
1708770898.1718 1296 1310 8 9
1708770898.1796 1303 1318 7 8
1708770898.1882 1312 1325 9 7
1708770898.1958 1322 1334 10 9
1708770898.2040 1331 1346 9 12
1708770898.2117 1338 1354 7 8
1708770898.2200 1346 1360 8 6
1708770898.2277 1356 1367 10 7
1708770898.2355 1366 1377 10 10
1708770898.2437 1374 1387 8 10
1708770898.2513 1381 1396 7 9
1708770898.2601 1390 1402 9 6
1708770898.2679 1400 1409 10 7
1708770898.2759 1410 1419 10 10
1708770898.2832 1417 1429 7 10
1708770898.2914 1424 1437 7 8
1708770898.2999 1432 1444 8 7
1708770898.3077 1443 1452 11 8
1708770898.3159 1453 1461 10 9
1708770898.3238 1461 1469 8 8
1708770898.3316 1467 1477 6 8
1708770898.3397 1476 1485 9 8
1708770898.3480 1486 1494 10 9
1708770898.3558 1495 1503 9 9
1708770898.3638 1502 1510 7 7
1708770898.3720 1509 1518 7 8
1708770898.3794 1519 1527 10 9
1708770898.3876 1529 1536 10 9
1708770898.3959 1537 1544 8 8
1708770898.4036 1544 1551 7 7
1708770898.4115 1553 1559 9 8
1708770898.4199 1564 1568 11 9
1708770898.4272 1572 1577 8 9
1708770898.4355 1579 1584 7 7
1708770898.4438 1587 1592 8 8
1708770898.4517 1597 1600 10 8
1708770898.4593 1608 1610 11 10
1708770898.4678 1615 1619 7 9
1708770898.4759 1621 1626 6 7
1708770898.4837 1629 1633 8 7
1708770898.4920 1640 1643 11 10
1708770898.4995 1651 1652 11 9
1708770898.5078 1658 1660 7 8
1708770898.5161 1665 1668 7 8
1708770898.5239 1674 1676 9 8
1708770898.5320 1684 1686 10 10
1708770898.5392 1693 1695 9 9
1708770898.5472 1700 1702 7 7
1708770898.5554 1707 1708 7 6
1708770898.5640 1715 1718 8 10
1708770898.5717 1726 1728 11 10
1708770898.5796 1736 1736 10 8
1708770898.5880 1743 1743 7 7
1708770898.5958 1750 1751 7 8
1708770898.6040 1759 1761 9 10
1708770898.6112 1768 1770 9 9
1708770898.6200 1777 1778 9 8
1708770898.6277 1784 1784 7 6
1708770898.6353 1792 1794 8 10
1708770898.6432 1801 1804 9 10
1708770898.6515 1809 1812 8 8
1708770898.6598 1817 1819 8 7
1708770898.6676 1826 1828 9 9
1708770898.6757 1835 1838 9 10
1708770898.6837 1843 1846 8 8
1708770898.6914 1850 1854 7 8
1708770898.6996 1858 1863 8 9
1708770898.7080 1867 1873 9 10
1708770898.7157 1877 1882 10 9
1708770898.7237 1885 1889 8 7
1708770898.7315 1892 1896 7 7
1708770898.7393 1900 1906 8 10
1708770898.7475 1909 1917 9 11
1708770898.7558 1918 1925 9 8
1708770898.7643 1925 1931 7 6
1708770898.7714 1933 1940 8 9
1708770898.7792 1942 1949 9 9
1708770898.7881 1951 1957 9 8
1708770898.7957 1957 1965 6 8
1708770898.8039 1964 1974 7 9
1708770898.8119 1975 1984 11 10
1708770898.8201 1985 1992 10 8
1708770898.8279 1992 1999 7 7
1708770898.8356 1999 2008 7 9
1708770898.8438 2007 2017 8 9
1708770898.8514 2017 2025 10 8
1708770898.8600 2027 2033 10 8
1708770898.8682 2034 2042 7 9
1708770898.8754 2041 2051 7 9
1708770898.8838 2050 2060 9 9
1708770898.8920 2060 2067 10 7
1708770898.9002 2070 2075 10 8
1708770898.9077 2077 2085 7 10
1708770898.9159 2084 2095 7 10
1708770898.9241 2092 2103 8 8
1708770898.9315 2103 2109 11 6
1708770898.9397 2114 2118 11 9
1708770898.9477 2121 2128 7 10
1708770898.9554 2127 2137 6 9
1708770898.9636 2136 2145 9 8
1708770898.9718 2146 2151 10 6
1708770898.9796 2155 2160 9 9
1708770898.9878 2163 2169 8 9
1708770898.9958 2170 2178 7 9
1708770899.0039 2179 2185 9 7
1708770899.0120 2189 2193 10 8
1708770899.0192 2198 2202 9 9
1708770899.0278 2205 2212 7 10
1708770899.0362 2212 2220 7 8
1708770899.0432 2221 2227 9 7
1708770899.0521 2231 2236 10 9
1708770899.0596 2239 2245 8 9
1708770899.0678 2247 2253 8 8
1708770899.0756 2256 2261 9 8
1708770899.0842 2266 2269 10 8
1708770899.0914 2274 2277 8 8
1708770899.0997 2282 2286 8 9
1708770899.1078 2292 2294 10 8
1708770899.1155 2301 2301 9 7
1708770899.1238 2308 2310 7 9
1708770899.1318 2315 2319 7 9
1708770899.1401 2325 2328 10 9
1708770899.1472 2335 2335 10 7
1708770899.1554 2344 2343 9 8
1708770899.1636 2350 2352 6 9
1708770899.1722 2358 2362 8 10
1708770899.1800 2368 2371 10 9
1708770899.1875 2379 2378 11 7
1708770899.1953 2387 2385 8 7
1708770899.2035 2393 2394 6 9
1708770899.2117 2401 2404 8 10
1708770899.2193 2411 2412 10 8
1708770899.2281 2421 2420 10 8
1708770899.2353 2429 2427 8 7
1708770899.2434 2436 2437 7 10
1708770899.2516 2444 2447 8 10
1708770899.2596 2453 2455 9 8
1708770899.2679 2463 2461 10 6
1708770899.2754 2472 2470 9 9
1708770899.2833 2479 2480 7 10
1708770899.2921 2485 2488 6 8
1708770899.2993 2494 2495 9 7
1708770899.3073 2504 2503 10 8
1708770899.3154 2513 2513 9 10
1708770899.3239 2520 2522 7 9
1708770899.3317 2527 2529 7 7
1708770899.3398 2536 2537 9 8
1708770899.3480 2547 2547 11 10
1708770899.3561 2556 2557 9 10
1708770899.3638 2563 2564 7 7
1708770899.3714 2570 2571 7 7
1708770899.3792 2579 2580 9 9
1708770899.3880 2588 2590 9 10
1708770899.3962 2596 2599 8 9
1708770899.4032 2605 2608 9 9
1708770899.4122 2613 2615 8 7
1708770899.4196 2620 2622 7 7
1708770899.4274 2628 2631 8 9
1708770899.4362 2636 2642 8 11
1708770899.4442 2645 2651 9 9
1708770899.4514 2655 2658 10 7
1708770899.4592 2664 2666 9 8
1708770899.4675 2670 2676 6 10
1708770899.4752 2676 2686 6 10
1708770899.4837 2685 2693 9 7
1708770899.4918 2696 2700 11 7
1708770899.4995 2705 2708 9 8
1708770899.5073 2711 2719 6 11
1708770899.5156 2717 2730 6 11
1708770899.5238 2725 2738 8 8
1708770899.5320 2734 2745 9 7
1708770899.5403 2744 2754 10 9
1708770899.5478 2752 2765 8 11
1708770899.5556 2758 2775 6 10
1708770899.5638 2765 2782 7 7
1708770899.5721 2774 2789 9 7
1708770899.5794 2784 2798 10 9
1708770899.5876 2792 2809 8 11
1708770899.5958 2798 2819 6 10
1708770899.6035 2805 2826 7 7
1708770899.6117 2815 2834 10 8
