% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1707141706.2789 0 0 0 0
1707141706.3009 0 0 0 0
1707141706.3411 0 0 0 0
1707141706.3491 0 0 0 0
1707141706.3574 0 0 0 0
1707141706.3806 1 4294967294 1 -2
1707141706.4208 3 4294967291 2 -3
1707141706.4285 5 4294967288 2 -3
1707141706.4370 7 4294967287 2 -1
1707141706.4447 7 0 0 9
1707141706.4546 0 1 -7 1
1707141706.4687 0 2 0 1
1707141706.4846 0 2 0 0
1707141706.4934 0 42949679 0 42949677
1707141706.5020 0 4294967295 0 -42949680
1707141706.5251 0 18 0 19
1707141706.5568 5 4294967288 5 -26
1707141706.5765 0 4294967295 -5 7
1707141706.5971 9 4294967283 9 -12
1707141706.6127 19 4294967271 10 -12
1707141706.6211 21 4294967269 2 -2
1707141706.6372 4294917511 2 -49806 29
1707141706.7172 3865470570 0 -429446941 -2
1707141706.7410 3865470570 42949 0 42949
1707141706.7805 50 4294967204 429496776 -43041
1707141706.8299 54 4294967199 4 -5
1707141706.8845 56 4294967193 2 -6
1707141706.8936 56 4294967193 0 0
1707141706.9005 911 0 855 103
1707141706.9166 54 4294967199 -857 -97
1707141706.9726 58 4294967195 4 -4
1707141707.0206 61 4294967194 3 -1
1707141707.0295 61 4294967193 0 -1
1707141707.0381 61 4294967194 0 1
1707141707.0531 58 429496719 -3 429496821
1707141707.0686 55 4294967200 -3 -429496815
1707141707.0778 54 4294967202 -1 2
1707141707.1086 55 4294967202 1 0
1707141707.1166 55 4294967201 0 -1
1707141707.1254 56 4294967200 1 -1
1707141707.1406 53 4294967203 -3 3
1707141707.1486 53 4294967205 0 2
1707141707.1729 53 4294967205 0 0
1707141707.1816 53 4294967205 0 0
1707141707.1886 53 4294967205 0 0
1707141707.1975 53 4294967204 0 -1
1707141707.2126 53 4294967203 0 -1
1707141707.2526 56 4294967198 3 -5
1707141707.3327 58 4294967186 2 -12
1707141707.3486 58 4294967188 0 2
1707141707.4046 58 4294967189 0 1
1707141707.4286 58 4294967188 0 -1
1707141707.4446 58 4294967188 0 0
1707141707.4530 58 4294967189 0 1
1707141707.4606 58 4294967189 0 0
1707141707.4687 58 4294967189 0 0
1707141707.4944 58 4294967189 0 0
1707141707.5166 58 4294967189 0 0
1707141707.5741 58 4294967189 0 0
1707141707.5891 58 4294967189 0 0
1707141707.6136 1832117318 44 1832117260 151
1707141707.6447 58 4294967189 -1832117260 -151
1707141707.7171 58 4294967189 0 0
1707141707.7253 58 42949671 0 42949778
1707141707.7409 58 4294967189 0 -42949778
1707141707.7494 486822982 44 486822924 151
1707141707.7577 58 4294967189 -486822924 -151
1707141707.7812 110022 44 109964 151
1707141707.7971 58 294967189 -109964 294967145
1707141707.8211 58 4294967189 0 -294967296
1707141707.8459 58 4294967189 0 0
1707141707.9098 110022 4 109964 111
1707141707.9253 110022 44 0 40
