% Edge sensor logfile log_20240224_120223.203/log_edge.txt
% 	Calib white 489 599 594 598 584 588 535 421
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 900 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708772543.8166 0 0.000 0.000 0.0000
1708772543.8256 1 0.012 0.001 0.0107
1708772543.8321 1 0.013 -0.002 0.0145
1708772543.8404 1 0.013 -0.003 0.0160
1708772543.8482 1 0.013 -0.002 0.0151
1708772543.8564 1 0.013 -0.002 0.0149
1708772543.8641 1 0.013 -0.002 0.0154
1708772543.8725 1 0.013 -0.003 0.0165
1708772543.8805 1 0.013 -0.003 0.0155
1708772543.8882 1 0.013 -0.002 0.0152
1708772543.8961 1 0.013 -0.002 0.0150
1708772543.9054 1 0.012 -0.001 0.0126
1708772543.9123 1 0.012 0.000 0.0115
1708772543.9207 1 0.013 -0.002 0.0146
1708772543.9291 1 0.013 -0.001 0.0143
1708772543.9365 1 0.013 -0.002 0.0148
1708772543.9444 1 0.012 0.001 0.0106
1708772543.9523 1 0.013 -0.002 0.0142
1708772543.9601 1 0.013 -0.003 0.0159
1708772543.9685 1 0.013 -0.001 0.0140
1708772543.9773 1 0.012 -0.000 0.0128
1708772543.9844 1 0.011 0.001 0.0095
1708772543.9925 1 0.011 0.002 0.0089
1708772544.0010 1 0.012 0.001 0.0104
1708772544.0089 1 0.012 -0.001 0.0131
1708772544.0160 1 0.013 -0.002 0.0145
1708772544.0250 1 0.013 -0.002 0.0149
1708772544.0320 1 0.012 -0.001 0.0130
1708772544.0400 1 0.012 -0.002 0.0138
1708772544.0492 1 0.012 -0.003 0.0144
1708772544.0569 1 0.012 -0.002 0.0147
1708772544.0641 1 0.012 -0.001 0.0126
1708772544.0729 1 0.012 -0.004 0.0159
1708772544.0807 1 0.012 -0.006 0.0181
1708772544.0879 1 0.011 -0.006 0.0173
1708772544.0974 1 0.011 -0.006 0.0175
1708772544.1041 1 0.011 -0.006 0.0170
1708772544.1122 1 0.011 -0.009 0.0194
1708772544.1213 1 0.010 -0.009 0.0195
1708772544.1281 1 0.010 -0.010 0.0198
1708772544.1362 1 0.010 -0.010 0.0202
1708772544.1447 1 0.008 -0.010 0.0174
1708772544.1528 1 0.008 -0.010 0.0186
1708772544.1601 1 0.009 -0.010 0.0191
1708772544.1691 1 0.004 -0.011 0.0147
1708772544.1768 1 0.002 -0.011 0.0131
1708772544.1848 1 0.001 -0.011 0.0116
1708772544.1926 1 0.003 -0.012 0.0150
1708772544.2003 1 0.003 -0.013 0.0153
1708772544.2082 1 0.002 -0.013 0.0149
1708772544.2166 1 0.001 -0.013 0.0142
1708772544.2239 1 0.001 -0.014 0.0157
1708772544.2327 1 0.000 -0.014 0.0145
1708772544.2406 1 0.000 -0.014 0.0146
1708772544.2484 1 -0.001 -0.015 0.0143
1708772544.2563 1 -0.000 -0.015 0.0149
1708772544.2653 1 -0.002 -0.015 0.0133
1708772544.2726 1 -0.002 -0.015 0.0130
1708772544.2805 1 -0.001 -0.016 0.0149
1708772544.2884 1 -0.002 -0.016 0.0142
1708772544.2961 1 -0.003 -0.016 0.0138
1708772544.3047 1 -0.003 -0.017 0.0140
1708772544.3127 1 -0.002 -0.019 0.0165
1708772544.3201 1 -0.002 -0.019 0.0172
1708772544.3289 1 -0.003 -0.019 0.0163
1708772544.3373 1 -0.003 -0.019 0.0150
1708772544.3447 1 -0.004 -0.018 0.0146
1708772544.3520 1 -0.004 -0.020 0.0164
1708772544.3645 1 -0.004 -0.019 0.0148
1708772544.3693 1 -0.004 -0.020 0.0160
1708772544.3763 1 -0.004 -0.019 0.0148
1708772544.3844 1 -0.004 -0.021 0.0164
1708772544.3923 1 -0.005 -0.022 0.0174
1708772544.4000 1 -0.005 -0.023 0.0186
1708772544.4092 1 -0.005 -0.024 0.0197
1708772544.4167 1 -0.005 -0.025 0.0198
1708772544.4242 1 -0.005 -0.026 0.0214
1708772544.4331 1 -0.005 -0.026 0.0212
1708772544.4407 1 -0.005 -0.027 0.0220
1708772544.4486 1 -0.005 -0.027 0.0217
1708772544.4574 1 -0.005 -0.027 0.0213
1708772544.4640 1 -0.006 -0.026 0.0208
1708772544.4727 1 -0.006 -0.027 0.0211
1708772544.4811 1 -0.005 -0.027 0.0216
1708772544.4883 1 -0.005 -0.027 0.0216
1708772544.4960 1 -0.005 -0.027 0.0216
1708772544.5048 1 -0.005 -0.027 0.0215
1708772544.5124 1 -0.006 -0.026 0.0206
1708772544.5202 1 -0.005 -0.025 0.0194
1708772544.5391 1 -0.005 -0.026 0.0211
1708772544.5407 1 -0.006 -0.025 0.0199
1708772544.5445 1 -0.005 -0.025 0.0197
1708772544.5526 1 -0.005 -0.022 0.0177
1708772544.5606 1 -0.005 -0.025 0.0196
1708772544.5682 1 -0.005 -0.025 0.0197
1708772544.5764 1 -0.004 -0.023 0.0188
1708772544.5851 1 -0.004 -0.026 0.0221
1708772544.5933 1 -0.004 -0.024 0.0193
1708772544.6019 1 -0.004 -0.022 0.0175
1708772544.6089 1 -0.004 -0.022 0.0181
1708772544.6169 1 -0.004 -0.021 0.0169
1708772544.6258 1 -0.005 -0.022 0.0169
1708772544.6329 1 -0.005 -0.018 0.0128
1708772544.6409 1 -0.004 -0.021 0.0171
1708772544.6492 1 -0.004 -0.021 0.0166
1708772544.6569 1 -0.005 -0.018 0.0136
1708772544.6640 1 -0.004 -0.018 0.0134
1708772544.6735 1 -0.004 -0.020 0.0159
1708772544.6802 1 -0.003 -0.019 0.0159
1708772544.6880 1 -0.004 -0.018 0.0139
1708772544.6970 1 -0.004 -0.017 0.0125
1708772544.7047 1 -0.004 -0.017 0.0130
1708772544.7127 1 -0.004 -0.016 0.0123
1708772544.7214 1 -0.004 -0.015 0.0108
1708772544.7289 1 -0.003 -0.016 0.0125
1708772544.7370 1 -0.004 -0.016 0.0128
1708772544.7449 1 -0.004 -0.016 0.0118
1708772544.7527 1 -0.004 -0.016 0.0119
1708772544.7610 1 -0.002 -0.016 0.0141
1708772544.7697 1 -0.002 -0.017 0.0155
1708772544.7761 1 -0.003 -0.016 0.0128
1708772544.7841 1 -0.003 -0.015 0.0120
1708772544.7929 1 -0.002 -0.015 0.0127
1708772544.8007 1 -0.003 -0.015 0.0124
1708772544.8082 1 -0.003 -0.014 0.0108
1708772544.8180 1 -0.003 -0.015 0.0121
1708772544.8243 1 -0.002 -0.015 0.0124
1708772544.8321 1 -0.002 -0.014 0.0122
1708772544.8410 1 -0.002 -0.014 0.0125
1708772544.8487 1 -0.001 -0.014 0.0122
1708772544.8567 1 -0.002 -0.014 0.0121
1708772544.8657 1 -0.001 -0.013 0.0119
1708772544.8720 1 -0.001 -0.013 0.0126
1708772544.8809 1 0.000 -0.013 0.0138
1708772544.8888 1 0.001 -0.014 0.0148
1708772544.8966 1 0.001 -0.013 0.0139
1708772544.9049 1 0.001 -0.012 0.0138
1708772544.9126 1 0.002 -0.013 0.0151
1708772544.9200 1 0.002 -0.012 0.0144
1708772544.9290 1 0.007 -0.012 0.0195
1708772544.9370 1 0.008 -0.012 0.0194
1708772544.9447 1 0.010 -0.012 0.0221
1708772544.9524 1 0.009 -0.012 0.0211
1708772544.9614 1 0.009 -0.011 0.0202
1708772544.9686 1 0.010 -0.011 0.0209
1708772544.9766 1 0.009 -0.010 0.0194
1708772544.9857 1 0.010 -0.009 0.0187
1708772544.9923 1 0.010 -0.007 0.0165
1708772545.0002 1 0.011 -0.009 0.0199
1708772545.0094 1 0.011 -0.009 0.0202
1708772545.0160 1 0.012 -0.004 0.0155
1708772545.0245 1 0.011 -0.002 0.0133
1708772545.0337 1 0.012 -0.004 0.0159
1708772545.0406 1 0.013 -0.006 0.0185
1708772545.0504 1 0.013 -0.004 0.0171
1708772545.0578 1 0.013 -0.004 0.0168
