% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708782446.5445 0 0 0 0
1708782446.5523 0 0 0 0
1708782446.5594 4294967295 4294967295 -1 -1
1708782446.5670 4294967295 4294967295 0 0
1708782446.5751 0 0 1 1
1708782446.5831 9 9 9 9
1708782446.5918 20 17 11 8
1708782446.5999 30 21 10 4
1708782446.6074 36 26 6 5
1708782446.6150 43 35 7 9
1708782446.6232 54 45 11 10
1708782446.6314 67 57 13 12
1708782446.6392 81 68 14 11
1708782446.6485 95 81 14 13
1708782446.6560 111 95 16 14
1708782446.6638 129 111 18 16
1708782446.6719 146 127 17 16
1708782446.6790 163 142 17 15
1708782446.6878 181 158 18 16
1708782446.6957 199 173 18 15
1708782446.7035 217 190 18 17
1708782446.7112 235 207 18 17
1708782446.7204 253 223 18 16
1708782446.7275 272 239 19 16
1708782446.7352 290 256 18 17
1708782446.7444 306 272 16 16
1708782446.7511 324 289 18 17
1708782446.7599 342 306 18 17
1708782446.7682 357 321 15 15
1708782446.7758 372 336 15 15
1708782446.7842 390 353 18 17
1708782446.7926 409 369 19 16
1708782446.7999 425 385 16 16
1708782446.8073 442 401 17 16
1708782446.8155 458 416 16 15
1708782446.8319 494 455 36 39
1708782446.8401 515 475 21 20
1708782446.8471 537 494 22 19
1708782446.8556 555 512 18 18
1708782446.8638 571 530 16 18
1708782446.8710 589 549 18 19
1708782446.8800 609 569 20 20
1708782446.8882 628 588 19 19
1708782446.8954 646 607 18 19
1708782446.9038 663 624 17 17
1708782446.9120 678 640 15 16
1708782446.9200 695 658 17 18
1708782446.9278 714 677 19 19
1708782446.9361 732 695 18 18
1708782446.9433 751 713 19 18
1708782446.9517 768 733 17 20
1708782446.9599 783 750 15 17
1708782446.9679 799 767 16 17
1708782446.9755 815 784 16 17
1708782446.9837 832 802 17 18
1708782446.9919 847 819 15 17
1708782446.9997 863 836 16 17
1708782447.0076 881 855 18 19
1708782447.0156 898 872 17 17
1708782447.0234 913 887 15 15
1708782447.0315 928 903 15 16
1708782447.0394 945 921 17 18
1708782447.0473 962 939 17 18
1708782447.0562 976 955 14 16
1708782447.0634 990 971 14 16
1708782447.0711 1008 989 18 18
1708782447.0795 1026 1006 18 17
1708782447.0878 1041 1023 15 17
1708782447.0955 1057 1041 16 18
1708782447.1042 1073 1060 16 19
1708782447.1113 1089 1076 16 16
1708782447.1190 1106 1092 17 16
1708782447.1282 1120 1110 14 18
1708782447.1358 1135 1129 15 19
1708782447.1436 1152 1149 17 20
1708782447.1523 1170 1165 18 16
1708782447.1595 1186 1181 16 16
1708782447.1676 1202 1199 16 18
1708782447.1758 1217 1217 15 18
1708782447.1835 1233 1234 16 17
1708782447.1912 1251 1252 18 18
1708782447.1995 1268 1270 17 18
1708782447.2076 1282 1287 14 17
1708782447.2185 1298 1304 16 17
1708782447.2235 1317 1322 19 18
1708782447.2319 1335 1341 18 19
1708782447.2397 1345 1355 10 14
1708782447.2479 1359 1369 14 14
1708782447.2550 1378 1388 19 19
1708782447.2640 1396 1408 18 20
1708782447.2722 1410 1424 14 16
1708782447.2792 1425 1440 15 16
1708782447.2880 1442 1458 17 18
1708782447.2961 1459 1475 17 17
1708782447.3040 1475 1492 16 17
1708782447.3117 1492 1510 17 18
1708782447.3199 1509 1527 17 17
1708782447.3279 1525 1543 16 16
1708782447.3357 1541 1560 16 17
1708782447.3440 1557 1578 16 18
1708782447.3518 1574 1594 17 16
1708782447.3596 1591 1611 17 17
1708782447.3678 1607 1628 16 17
1708782447.3759 1623 1646 16 18
1708782447.3836 1640 1663 17 17
1708782447.3918 1658 1680 18 17
1708782447.3990 1675 1696 17 16
1708782447.4074 1690 1713 15 17
1708782447.4166 1705 1729 15 16
1708782447.4237 1723 1746 18 17
1708782447.4316 1742 1765 19 19
1708782447.4399 1758 1782 16 17
1708782447.4471 1773 1797 15 15
1708782447.4556 1790 1813 17 16
1708782447.4636 1808 1830 18 17
1708782447.4718 1827 1848 19 18
1708782447.4796 1844 1865 17 17
1708782447.4878 1859 1881 15 16
1708782447.4950 1877 1897 18 16
1708782447.5042 1894 1913 17 16
1708782447.5123 1910 1929 16 16
1708782447.5195 1929 1947 19 18
1708782447.5273 1947 1964 18 17
1708782447.5362 1962 1979 15 15
1708782447.5433 1977 1993 15 14
1708782447.5516 1997 2011 20 18
1708782447.5598 2017 2028 20 17
1708782447.5672 2033 2045 16 17
1708782447.5751 2048 2061 15 16
1708782447.5843 2065 2076 17 15
1708782447.5919 2084 2092 19 16
1708782447.5994 2105 2111 21 19
1708782447.6083 2122 2129 17 18
1708782447.6155 2136 2145 14 16
1708782447.6232 2153 2160 17 15
1708782447.6325 2172 2175 19 15
1708782447.6395 2191 2191 19 16
1708782447.6472 2208 2205 17 14
1708782447.6562 2223 2220 15 15
1708782447.6634 2239 2237 16 17
1708782447.6711 2259 2256 20 19
1708782447.6804 2278 2272 19 16
1708782447.6874 2294 2286 16 14
1708782447.6951 2312 2301 18 15
1708782447.7040 2330 2317 18 16
1708782447.7112 2346 2334 16 17
1708782447.7190 2365 2351 19 17
1708782447.7285 2382 2366 17 15
1708782447.7355 2399 2381 17 15
1708782447.7432 2416 2398 17 17
1708782447.7523 2433 2415 17 17
1708782447.7595 2450 2429 17 14
1708782447.7673 2469 2447 19 18
1708782447.7763 2486 2464 17 17
1708782447.7836 2502 2480 16 16
1708782447.7916 2520 2498 18 18
1708782447.7999 2537 2514 17 16
1708782447.8078 2554 2530 17 16
1708782447.8156 2572 2548 18 18
1708782447.8236 2589 2564 17 16
1708782447.8319 2605 2580 16 16
1708782447.8396 2621 2597 16 17
1708782447.8478 2639 2616 18 19
1708782447.8557 2658 2633 19 17
1708782447.8643 2675 2649 17 16
1708782447.8726 2691 2665 16 16
1708782447.8798 2708 2684 17 19
1708782447.8876 2727 2703 19 19
