% Edge sensor logfile normalized 'log_20240224_145601.685/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708782962.4301 0 0 0 0 0 0 0 0  0.0000
1708782962.4378 33 122 531 792 563 210 40 42  0.0129
1708782962.4458 20 128 542 825 589 209 31 27  0.0167
1708782962.4535 22 121 537 799 579 205 29 20  0.0142
1708782962.4612 29 122 546 806 573 209 23 29  0.0148
1708782962.4694 31 130 558 815 589 219 32 33  0.0164
1708782962.4771 33 124 546 813 587 214 42 45  0.0158
1708782962.4852 33 119 538 808 575 204 31 18  0.0148
1708782962.4936 24 128 556 822 591 224 47 47  0.0169
1708782962.5012 29 121 535 799 570 209 38 33  0.0138
1708782962.5094 24 121 535 806 577 212 25 31  0.0146
1708782962.5169 58 137 567 825 591 224 31 40  0.0175
1708782962.5257 42 133 547 810 587 215 45 49  0.0156
1708782962.5329 29 121 542 811 582 209 38 36  0.0154
1708782962.5415 40 119 544 808 586 210 31 36  0.0154
1708782962.5494 44 124 567 813 579 224 36 31  0.0162
1708782962.5573 42 128 556 810 593 215 36 38  0.0161
1708782962.5648 37 126 546 808 577 209 42 27  0.0151
1708782962.5736 33 122 556 827 594 222 47 45  0.0174
1708782962.5813 24 122 542 804 570 207 40 22  0.0144
1708782962.5894 33 121 547 808 587 222 38 29  0.0155
1708782962.5970 40 132 562 817 587 221 36 31  0.0166
1708782962.6055 37 133 546 810 593 229 47 47  0.0158
1708782962.6129 35 128 547 808 573 224 38 33  0.0150
1708782962.6212 29 119 535 804 582 209 27 31  0.0147
1708782962.6287 31 126 544 813 570 221 42 20  0.0152
1708782962.6378 35 132 549 813 582 227 49 42  0.0157
1708782962.6454 46 128 556 822 589 226 34 49  0.0168
1708782962.6529 40 122 535 803 579 204 31 42  0.0145
1708782962.6613 37 124 544 813 572 217 43 36  0.0152
1708782962.6696 20 124 551 822 579 221 34 38  0.0163
1708782962.6775 24 117 533 797 558 215 32 29  0.0133
1708782962.6855 44 135 546 817 582 226 36 33  0.0159
1708782962.6932 44 130 553 827 584 229 43 42  0.0169
1708782962.7018 20 111 528 801 568 210 36 40  0.0138
1708782962.7092 33 122 537 801 568 214 27 20  0.0140
1708782962.7175 35 126 553 827 589 231 56 40  0.0171
1708782962.7250 35 135 551 813 570 232 42 54  0.0154
1708782962.7330 24 126 542 815 568 214 38 31  0.0152
1708782962.7416 37 126 556 818 579 226 42 42  0.0162
1708782962.7491 31 126 551 804 573 215 40 38  0.0148
1708782962.7575 22 115 535 811 572 217 47 40  0.0149
1708782962.7650 44 132 558 810 582 214 40 36  0.0158
1708782962.7736 37 132 558 822 591 224 43 42  0.0170
1708782962.7816 35 128 544 808 584 217 40 33  0.0153
1708782962.7891 6 113 544 806 565 214 31 18  0.0145
1708782962.7977 29 126 555 810 591 222 38 33  0.0160
1708782962.8048 37 130 555 818 584 215 36 36  0.0163
1708782962.8134 46 133 547 817 589 229 42 31  0.0162
1708782962.8217 35 130 540 817 586 221 43 38  0.0159
1708782962.8292 37 115 542 806 565 219 40 33  0.0144
1708782962.8376 37 121 546 801 573 217 42 27  0.0144
1708782962.8452 29 124 553 810 577 215 31 33  0.0154
1708782962.8534 29 119 546 808 589 224 38 33  0.0155
1708782962.8609 29 128 551 817 586 217 43 38  0.0162
1708782962.8696 33 130 549 817 591 231 43 38  0.0164
1708782962.8770 13 122 542 797 566 200 25 24  0.0137
1708782962.8853 26 122 555 806 579 226 36 33  0.0152
1708782962.8937 37 132 562 818 589 222 34 40  0.0167
1708782962.9010 33 128 544 810 584 214 42 40  0.0154
1708782962.9088 40 124 546 808 582 224 36 38  0.0153
