% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708777100.8906 0 0 0 0
1708777100.8980 0 0 0 0
1708777100.9053 0 0 0 0
1708777100.9140 0 0 0 0
1708777100.9219 0 0 0 0
1708777100.9299 0 0 0 0
1708777100.9374 0 0 0 0
1708777100.9460 0 0 0 0
1708777100.9537 0 0 0 0
1708777100.9617 0 0 0 0
1708777100.9694 0 0 0 0
1708777100.9776 0 0 0 0
1708777100.9853 0 0 0 0
1708777100.9938 0 0 0 0
1708777101.0019 0 0 0 0
1708777101.0101 1 1 1 1
1708777101.0181 7 6 6 5
1708777101.0252 16 11 9 5
1708777101.0339 21 15 5 4
1708777101.0421 25 21 4 6
1708777101.0495 33 31 8 10
1708777101.0573 43 42 10 11
1708777101.0657 53 53 10 11
1708777101.0751 63 63 10 10
1708777101.0838 75 75 12 12
1708777101.0915 88 90 13 15
1708777101.0989 101 105 13 15
1708777101.1076 114 118 13 13
1708777101.1145 129 132 15 14
1708777101.1235 143 148 14 16
1708777101.1298 157 160 14 12
1708777101.1391 171 174 14 14
1708777101.1463 184 187 13 13
1708777101.1541 198 201 14 14
1708777101.1629 212 215 14 14
1708777101.1696 226 227 14 12
1708777101.1783 241 242 15 15
1708777101.1873 256 255 15 13
1708777101.1938 271 270 15 15
1708777101.2025 285 285 14 15
1708777101.2103 299 298 14 13
1708777101.2185 316 315 17 17
1708777101.2262 334 334 18 19
1708777101.2352 352 352 18 18
1708777101.2426 367 368 15 16
1708777101.2506 383 383 16 15
1708777101.2595 398 399 15 16
1708777101.2660 414 417 16 18
1708777101.2736 432 432 18 15
1708777101.2825 446 444 14 12
1708777101.2906 459 458 13 14
1708777101.2979 476 474 17 16
1708777101.3067 493 490 17 16
1708777101.3141 508 504 15 14
1708777101.3224 524 520 16 16
1708777101.3302 539 537 15 17
1708777101.3381 554 552 15 15
1708777101.3459 567 565 13 13
1708777101.3543 581 580 14 15
1708777101.3618 596 596 15 16
1708777101.3696 612 612 16 16
1708777101.3784 626 625 14 13
1708777101.3860 639 640 13 15
1708777101.3938 655 656 16 16
1708777101.4087 670 671 15 15
1708777101.4098 684 685 14 14
1708777101.4186 695 697 11 12
1708777101.4281 702 704 7 7
1708777101.4337 712 715 10 11
1708777101.4422 725 728 13 13
1708777101.4506 738 741 13 13
1708777101.4580 750 755 12 14
1708777101.4660 762 769 12 14
1708777101.4752 774 783 12 14
1708777101.4821 787 796 13 13
1708777101.4902 801 809 14 13
1708777101.4987 812 822 11 13
1708777101.5063 824 836 12 14
1708777101.5136 837 849 13 13
1708777101.5231 849 863 12 14
1708777101.5306 861 876 12 13
1708777101.5381 875 891 14 15
1708777101.5463 887 903 12 12
1708777101.5547 899 917 12 14
1708777101.5625 913 932 14 15
1708777101.5708 928 947 15 15
1708777101.5777 941 962 13 15
1708777101.5856 955 977 14 15
1708777101.5943 967 992 12 15
1708777101.6026 981 1008 14 16
1708777101.6099 996 1025 15 17
1708777101.6188 1012 1040 16 15
1708777101.6262 1024 1053 12 13
1708777101.6336 1037 1069 13 16
1708777101.6427 1051 1086 14 17
1708777101.6502 1067 1102 16 16
1708777101.6583 1082 1118 15 16
1708777101.6662 1095 1133 13 15
1708777101.6737 1108 1148 13 15
1708777101.6826 1123 1164 15 16
1708777101.6904 1138 1180 15 16
1708777101.6977 1155 1196 17 16
1708777101.7070 1169 1211 14 15
1708777101.7151 1181 1226 12 15
1708777101.7221 1195 1242 14 16
1708777101.7303 1213 1259 18 17
1708777101.7386 1227 1273 14 14
1708777101.7458 1240 1286 13 13
1708777101.7587 1254 1301 14 15
1708777101.7632 1268 1318 14 17
1708777101.7702 1282 1334 14 16
1708777101.7788 1293 1345 11 11
1708777101.7868 1304 1355 11 10
1708777101.7944 1320 1369 16 14
1708777101.8018 1337 1389 17 20
1708777101.8105 1351 1405 14 16
1708777101.8182 1362 1417 11 12
1708777101.8262 1375 1430 13 13
1708777101.8353 1391 1445 16 15
1708777101.8425 1408 1462 17 17
1708777101.8503 1423 1477 15 15
1708777101.8592 1434 1489 11 12
1708777101.8658 1447 1502 13 13
1708777101.8736 1461 1517 14 15
1708777101.8825 1476 1532 15 15
1708777101.8901 1492 1546 16 14
1708777101.8985 1508 1562 16 16
1708777101.9066 1522 1578 14 16
1708777101.9144 1536 1592 14 14
1708777101.9223 1551 1606 15 14
1708777101.9311 1566 1623 15 17
1708777101.9376 1581 1639 15 16
1708777101.9464 1596 1653 15 14
1708777101.9550 1609 1667 13 14
1708777101.9626 1624 1681 15 14
1708777101.9701 1640 1698 16 17
1708777101.9782 1655 1713 15 15
1708777101.9863 1668 1727 13 14
1708777101.9941 1682 1740 14 13
1708777102.0027 1698 1755 16 15
1708777102.0100 1714 1771 16 16
1708777102.0178 1729 1787 15 16
1708777102.0268 1744 1803 15 16
1708777102.0337 1758 1817 14 14
1708777102.0426 1773 1830 15 13
1708777102.0511 1787 1842 14 12
1708777102.0577 1803 1858 16 16
1708777102.0665 1819 1874 16 16
1708777102.0743 1833 1886 14 12
1708777102.0820 1847 1898 14 12
1708777102.0900 1863 1913 16 15
1708777102.0986 1881 1929 18 16
1708777102.1064 1897 1943 16 14
1708777102.1144 1911 1955 14 12
1708777102.1224 1927 1967 16 12
1708777102.1301 1943 1982 16 15
1708777102.1379 1959 1998 16 16
1708777102.1468 1974 2011 15 13
1708777102.1541 1989 2023 15 12
1708777102.1624 2006 2036 17 13
1708777102.1705 2021 2050 15 14
1708777102.1777 2037 2065 16 15
1708777102.1866 2054 2079 17 14
1708777102.1950 2069 2091 15 12
1708777102.2022 2085 2104 16 13
1708777102.2102 2102 2118 17 14
1708777102.2192 2117 2132 15 14
1708777102.2263 2132 2145 15 13
1708777102.2341 2147 2159 15 14
1708777102.2430 2163 2172 16 13
1708777102.2503 2181 2184 18 12
1708777102.2585 2198 2198 17 14
1708777102.2663 2212 2212 14 14
1708777102.2741 2227 2226 15 14
1708777102.2819 2244 2238 17 12
1708777102.2909 2261 2250 17 12
1708777102.2981 2277 2264 16 14
1708777102.3059 2294 2280 17 16
1708777102.3149 2309 2294 15 14
1708777102.3226 2323 2305 14 11
1708777102.3305 2339 2318 16 13
1708777102.3384 2357 2334 18 16
1708777102.3471 2373 2348 16 14
1708777102.3538 2387 2360 14 12
1708777102.3627 2402 2373 15 13
1708777102.3704 2418 2386 16 13
1708777102.3785 2437 2401 19 15
1708777102.3869 2454 2415 17 14
1708777102.3944 2469 2428 15 13
1708777102.4022 2485 2440 16 12
1708777102.4104 2502 2452 17 12
1708777102.4183 2520 2467 18 15
1708777102.4266 2537 2481 17 14
1708777102.4356 2552 2494 15 13
1708777102.4423 2569 2506 17 12
1708777102.4506 2587 2519 18 13
1708777102.4584 2601 2531 14 12
1708777102.4661 2617 2543 16 12
1708777102.4739 2636 2555 19 12
1708777102.4827 2654 2567 18 12
1708777102.4904 2671 2580 17 13
1708777102.4978 2689 2594 18 14
1708777102.5067 2705 2607 16 13
1708777102.5141 2720 2618 15 11
1708777102.5225 2737 2630 17 12
1708777102.5315 2756 2643 19 13
1708777102.5382 2774 2657 18 14
