% Edge sensor logfile normalized 'log_20240205_164148.566/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707147708.8500 343 481 474 503 493 523 460 328  0.0000
1707147708.8593 350 494 469 511 503 521 463 326  0.0000
1707147708.8689 331 469 457 496 491 495 457 336  0.0000
1707147708.8796 340 479 462 491 488 516 449 317  0.0000
1707147708.8954 340 474 457 496 480 526 455 316  0.0000
1707147708.9034 331 460 451 481 476 501 440 305  0.0000
1707147708.9073 340 471 471 498 476 510 438 310  0.0000
1707147708.9157 336 477 461 500 490 518 449 317  0.0000
1707147708.9212 349 487 479 508 483 523 454 325  0.0000
1707147708.9305 343 476 477 500 495 521 460 317  0.0000
1707147708.9373 342 482 469 503 505 538 468 322  0.0000
1707147708.9461 346 482 462 496 476 518 452 313  0.0000
1707147708.9535 349 482 466 494 491 516 457 325  0.0000
1707147708.9607 347 497 476 508 495 533 462 326  0.0000
1707147708.9686 350 491 471 501 486 520 458 320  0.0000
1707147708.9777 328 476 457 489 480 513 441 309  0.0000
1707147708.9864 349 479 469 501 486 526 455 315  0.0000
1707147708.9937 342 474 461 503 486 515 452 319  0.0000
1707147709.0031 345 487 474 501 496 523 462 322  0.0000
1707147709.0102 347 476 469 500 500 516 455 317  0.0000
1707147709.0220 343 487 461 503 483 526 462 335  0.0000
1707147709.0341 339 482 471 508 490 511 446 325  0.0000
1707147709.0358 355 474 466 493 481 516 463 323  0.0000
1707147709.0499 343 479 467 500 486 515 462 329  0.0000
1707147709.0525 339 474 472 493 491 516 446 316  0.0000
1707147709.0584 323 468 464 488 466 503 432 303  0.0000
1707147709.0655 339 479 461 494 493 518 455 319  0.0000
1707147709.0735 350 492 469 505 483 510 451 319  0.0000
1707147709.0808 340 481 472 493 500 520 462 320  0.0000
1707147709.0893 337 479 472 494 483 523 451 320  0.0000
1707147709.0978 334 473 462 496 483 525 457 322  0.0000
1707147709.1055 346 482 467 505 498 516 457 320  0.0000
1707147709.1136 346 481 480 506 496 520 458 319  0.0000
1707147709.1208 345 486 472 496 488 516 457 333  0.0000
1707147709.1290 331 479 464 494 493 525 455 316  0.0000
1707147709.1369 336 469 452 493 478 506 440 305  0.0000
1707147709.1448 337 477 466 503 491 520 452 317  0.0000
1707147709.1554 346 489 469 510 488 520 466 317  0.0000
1707147709.1619 345 481 454 500 491 518 460 320  0.0000
1707147709.1698 336 468 462 494 485 518 457 317  0.0000
1707147709.1771 343 471 454 498 495 516 454 319  0.0000
1707147709.1858 345 482 467 503 481 515 451 319  0.0000
1707147709.1938 334 487 467 505 471 520 455 328  0.0000
1707147709.2016 349 484 469 496 486 520 452 317  0.0000
1707147709.2092 328 474 446 486 483 516 462 313  0.0000
1707147709.2172 337 477 472 505 473 516 447 305  0.0000
1707147709.2258 337 489 461 496 475 518 458 317  0.0000
1707147709.2332 347 473 464 496 490 523 455 322  0.0000
1707147709.2436 343 486 464 494 486 520 455 326  0.0000
1707147709.2493 339 473 462 486 485 511 454 312  0.0000
1707147709.2568 339 474 471 501 481 511 451 322  0.0000
1707147709.2651 330 469 472 496 495 520 452 319  0.0000
1707147709.2729 345 486 462 500 491 521 449 312  0.0000
1707147709.2813 346 486 467 493 500 523 454 322  0.0000
1707147709.2896 331 469 461 473 483 515 449 315  0.0000
1707147709.2972 343 479 476 496 486 521 457 315  0.0000
1707147709.3061 345 476 467 494 483 518 460 323  0.0000
1707147709.3146 337 476 474 498 490 523 454 319  0.0000
1707147709.3222 340 482 461 500 483 516 452 322  0.0000
1707147709.3297 345 491 476 500 468 513 452 310  0.0000
1707147709.3383 352 481 476 500 490 521 447 322  0.0000
1707147709.3456 342 477 464 496 500 521 465 322  0.0000
1707147709.3530 336 482 476 494 493 516 462 329  0.0000
1707147709.3618 334 474 459 496 483 516 460 322  0.0000
1707147709.3697 337 473 467 489 488 513 452 316  0.0000
1707147709.3779 346 486 467 506 493 516 458 323  0.0000
1707147709.3853 345 494 480 515 508 526 462 332  0.0000
1707147709.3929 349 484 466 491 490 525 460 319  0.0000
1707147709.4019 343 476 479 496 496 523 451 319  0.0000
1707147709.4091 353 492 476 516 503 520 455 323  0.0000
1707147709.4181 350 489 479 496 491 521 458 317  0.0000
1707147709.4252 347 486 477 505 500 541 460 328  0.0000
1707147709.4341 355 486 485 505 495 510 457 322  0.0000
1707147709.4414 342 479 459 484 480 515 455 320  0.0000
1707147709.4503 339 476 466 506 503 518 455 322  0.0000
1707147709.4581 346 482 472 500 495 520 454 323  0.0000
1707147709.4655 342 491 471 511 486 531 457 326  0.0000
1707147709.4743 340 487 476 501 493 521 449 320  0.0000
1707147709.4812 343 479 471 488 485 513 457 319  0.0000
1707147709.4905 350 486 474 510 501 533 457 330  0.0000
1707147709.4979 345 487 476 516 498 516 466 320  0.0000
1707147709.5061 342 482 467 503 500 521 458 320  0.0000
