% Edge sensor logfile normalized 'log_20240216_154541.397/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708094741.5169 0 0 0 0 0 0 0 0  0.0000
1708094741.5252 532 523 550 590 619 633 656 720  0.0054
1708094741.5322 541 538 574 610 642 652 669 752  0.0107
1708094741.5398 543 528 572 610 635 645 671 760  0.0116
1708094741.5478 547 531 565 610 632 645 662 750  0.0097
1708094741.5569 545 521 567 610 644 654 662 762  0.0106
1708094741.5647 543 523 557 604 626 643 656 740  0.0082
1708094741.5724 532 521 565 610 639 643 662 752  0.0099
1708094741.5806 539 524 559 601 628 641 650 732  0.0067
1708094741.5886 543 526 564 603 637 649 660 735  0.0080
1708094741.5973 539 540 562 611 637 652 666 752  0.0104
1708094741.6047 539 521 565 597 632 641 656 735  0.0076
1708094741.6128 549 535 567 610 639 641 667 742  0.0096
1708094741.6207 562 537 574 611 651 656 667 752  0.0105
1708094741.6289 547 531 572 616 639 654 679 767  0.0131
1708094741.6367 541 526 569 613 641 650 669 745  0.0102
1708094741.6448 535 521 569 594 639 647 660 757  0.0101
1708094741.6526 558 528 559 599 641 643 662 742  0.0090
1708094741.6604 547 523 559 604 623 657 664 745  0.0095
1708094741.6689 535 511 541 594 623 645 644 695  0.0000
1708094741.6771 554 530 564 592 628 656 650 760  0.0094
1708094741.6843 558 523 567 601 625 617 660 715  0.0047
1708094741.6923 539 519 571 601 634 645 669 747  0.0103
1708094741.7006 556 512 569 623 641 649 658 772  0.0108
1708094741.7083 554 530 583 632 641 640 666 777  0.0119
1708094741.7169 539 524 588 620 658 664 685 757  0.0136
1708094741.7257 535 519 569 639 639 659 660 727  0.0069
1708094741.7329 543 524 586 641 651 645 673 772  0.0125
1708094741.7402 554 526 595 642 653 659 675 747  0.0112
1708094741.7487 532 526 595 665 650 656 662 747  0.0095
1708094741.7568 524 512 600 668 666 654 671 737  0.0096
1708094741.7653 545 535 611 681 653 643 666 705  0.0022
1708094741.7727 549 557 657 729 673 652 677 742  0.0755
1708094741.7808 552 592 685 746 676 664 691 735  0.0815
1708094741.7887 543 609 736 779 690 657 685 747  0.0906
1708094741.7981 549 636 786 819 690 647 691 740  0.0955
1708094741.8043 556 679 836 852 706 666 695 740  0.1006
1708094741.8127 566 705 876 868 726 654 702 760  0.1035
1708094741.8207 590 736 944 897 744 657 714 755  0.1071
1708094741.8288 585 784 967 887 746 671 720 742  0.1101
1708094741.8368 626 800 1000 901 751 677 726 782  0.1127
1708094741.8460 630 826 1000 894 738 677 726 732  0.1139
1708094741.8548 685 867 1000 892 733 689 728 760  0.1186
1708094741.8607 734 898 1000 889 747 700 735 760  0.1200
1708094741.8691 745 915 1000 868 728 705 737 755  0.1200
1708094741.8765 760 939 1000 861 717 705 724 755  0.1200
