% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708777473.9966 0 0 0 0
1708777474.0044 0 0 0 0
1708777474.0128 0 0 0 0
1708777474.0192 0 0 0 0
1708777474.0282 0 0 0 0
1708777474.0352 0 0 0 0
1708777474.0437 0 0 0 0
1708777474.0524 0 0 0 0
1708777474.0602 0 0 0 0
1708777474.0680 0 0 0 0
1708777474.0755 0 0 0 0
1708777474.0833 0 0 0 0
1708777474.0920 0 0 0 0
1708777474.0995 0 0 0 0
1708777474.1076 0 0 0 0
1708777474.1162 2 2 2 2
1708777474.1242 11 11 9 9
1708777474.1313 19 19 8 8
1708777474.1400 23 22 4 3
1708777474.1480 27 28 4 6
1708777474.1562 35 36 8 8
1708777474.1644 45 47 10 11
1708777474.1736 56 58 11 11
1708777474.1817 66 67 10 9
1708777474.1875 77 79 11 12
1708777474.1956 90 90 13 11
1708777474.2036 102 102 12 12
1708777474.2124 116 116 14 14
1708777474.2196 131 129 15 13
1708777474.2280 145 142 14 13
1708777474.2359 158 155 13 13
1708777474.2436 173 170 15 15
1708777474.2524 188 184 15 14
1708777474.2602 202 198 14 14
1708777474.2675 217 213 15 15
1708777474.2758 232 227 15 14
1708777474.2835 246 242 14 15
1708777474.2918 262 258 16 16
1708777474.3003 278 274 16 16
1708777474.3078 293 288 15 14
1708777474.3159 308 303 15 15
1708777474.3238 324 319 16 16
1708777474.3321 341 336 17 17
1708777474.3397 357 353 16 17
1708777474.3479 373 370 16 17
1708777474.3565 388 386 15 16
1708777474.3648 405 401 17 15
1708777474.3720 424 419 19 18
1708777474.3799 440 437 16 18
1708777474.3884 453 452 13 15
1708777474.3956 466 466 13 14
1708777474.4040 482 480 16 14
1708777474.4115 499 496 17 16
1708777474.4196 514 511 15 15
1708777474.4282 529 528 15 17
1708777474.4361 546 545 17 17
1708777474.4444 561 560 15 15
1708777474.4528 574 574 13 14
1708777474.4600 588 588 14 14
1708777474.4680 604 604 16 16
1708777474.4757 619 618 15 14
1708777474.4839 632 632 13 14
1708777474.4921 646 647 14 15
1708777474.4998 663 663 17 16
1708777474.5104 679 678 16 15
1708777474.5165 693 693 14 15
1708777474.5242 708 708 15 15
1708777474.5317 720 721 12 13
1708777474.5400 733 733 13 12
1708777474.5477 748 748 15 15
1708777474.5563 764 765 16 17
1708777474.5642 779 780 15 15
1708777474.5719 794 794 15 14
1708777474.5801 808 808 14 14
1708777474.5883 822 823 14 15
1708777474.5960 836 838 14 15
1708777474.6038 851 854 15 16
1708777474.6120 865 867 14 13
1708777474.6197 880 880 15 13
1708777474.6278 896 895 16 15
1708777474.6360 911 911 15 16
1708777474.6436 924 926 13 15
1708777474.6524 935 940 11 14
1708777474.6595 951 953 16 13
1708777474.6683 968 969 17 16
1708777474.6765 981 984 13 15
1708777474.6836 995 999 14 15
1708777474.6922 1011 1014 16 15
1708777474.6997 1027 1028 16 14
1708777474.7075 1041 1043 14 15
1708777474.7156 1055 1058 14 15
1708777474.7237 1070 1072 15 14
1708777474.7318 1086 1086 16 14
1708777474.7402 1102 1102 16 16
1708777474.7474 1116 1118 14 16
1708777474.7563 1131 1133 15 15
1708777474.7644 1145 1146 14 13
1708777474.7734 1161 1162 16 16
1708777474.7800 1178 1178 17 16
1708777474.7878 1194 1194 16 16
1708777474.7960 1205 1206 11 12
1708777474.8038 1218 1219 13 13
1708777474.8115 1234 1236 16 17
1708777474.8197 1251 1253 17 17
1708777474.8279 1266 1268 15 15
1708777474.8360 1280 1282 14 14
1708777474.8441 1294 1297 14 15
1708777474.8530 1309 1313 15 16
1708777474.8597 1326 1328 17 15
1708777474.8679 1341 1343 15 15
1708777474.8762 1353 1355 12 12
1708777474.8842 1366 1370 13 15
1708777474.8924 1381 1386 15 16
1708777474.8995 1398 1401 17 15
1708777474.9079 1414 1415 16 14
1708777474.9159 1427 1429 13 14
1708777474.9241 1441 1445 14 16
1708777474.9318 1456 1460 15 15
1708777474.9401 1469 1473 13 13
1708777474.9484 1483 1486 14 13
1708777474.9557 1499 1502 16 16
1708777474.9641 1514 1518 15 16
1708777474.9723 1527 1531 13 13
1708777474.9800 1542 1545 15 14
1708777474.9882 1558 1560 16 15
1708777474.9965 1572 1575 14 15
1708777475.0178 1587 1589 15 14
1708777475.0196 1602 1603 15 14
1708777475.0216 1617 1618 15 15
1708777475.0285 1631 1629 14 11
1708777475.0364 1637 1635 6 6
1708777475.0435 1645 1644 8 9
1708777475.0522 1659 1660 14 16
1708777475.0604 1676 1678 17 18
1708777475.0675 1693 1692 17 14
1708777475.0764 1705 1704 12 12
1708777475.0835 1715 1716 10 12
1708777475.0916 1729 1731 14 15
1708777475.1000 1746 1747 17 16
1708777475.1080 1761 1762 15 15
1708777475.1163 1774 1775 13 13
1708777475.1241 1787 1788 13 13
1708777475.1322 1802 1803 15 15
1708777475.1403 1817 1818 15 15
1708777475.1480 1832 1833 15 15
1708777475.1557 1846 1847 14 14
1708777475.1640 1859 1860 13 13
1708777475.1717 1873 1875 14 15
1708777475.1799 1889 1891 16 16
1708777475.1880 1905 1906 16 15
1708777475.1956 1919 1921 14 15
1708777475.2035 1933 1935 14 14
1708777475.2117 1947 1949 14 14
1708777475.2194 1963 1964 16 15
1708777475.2274 1979 1980 16 16
1708777475.2359 1994 1995 15 15
1708777475.2444 2007 2009 13 14
1708777475.2523 2021 2024 14 15
1708777475.2596 2038 2040 17 16
1708777475.2675 2054 2054 16 14
1708777475.2755 2067 2067 13 13
1708777475.2837 2080 2082 13 15
1708777475.2916 2095 2099 15 17
1708777475.3000 2111 2116 16 17
1708777475.3080 2125 2130 14 14
1708777475.3160 2139 2145 14 15
1708777475.3240 2155 2160 16 15
1708777475.3322 2170 2176 15 16
1708777475.3400 2184 2191 14 15
1708777475.3482 2198 2205 14 14
1708777475.3561 2213 2220 15 15
1708777475.3637 2229 2237 16 17
1708777475.3719 2244 2252 15 15
1708777475.3801 2256 2265 12 13
1708777475.3878 2270 2280 14 15
1708777475.3960 2285 2295 15 15
1708777475.4038 2300 2310 15 15
1708777475.4124 2314 2325 14 15
1708777475.4195 2328 2339 14 14
1708777475.4278 2343 2355 15 16
1708777475.4355 2356 2370 13 15
1708777475.4437 2371 2385 15 15
1708777475.4524 2387 2400 16 15
1708777475.4602 2401 2416 14 16
1708777475.4684 2415 2431 14 15
1708777475.4755 2429 2443 14 12
1708777475.4843 2442 2457 13 14
1708777475.4925 2456 2473 14 16
1708777475.4998 2472 2489 16 16
1708777475.5078 2487 2503 15 14
1708777475.5160 2500 2517 13 14
1708777475.5243 2513 2532 13 15
1708777475.5321 2529 2549 16 17
1708777475.5402 2546 2565 17 16
