% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1709914635.9586 0 0 0 0
1709914635.9664 0 0 0 0
1709914635.9735 0 0 0 0
1709914635.9820 0 0 0 0
1709914635.9894 0 0 0 0
1709914635.9981 0 0 0 0
1709914636.0059 0 0 0 0
1709914636.0133 0 0 0 0
1709914636.0215 0 0 0 0
1709914636.0303 0 0 0 0
1709914636.0378 0 0 0 0
1709914636.0461 0 0 0 0
1709914636.0543 0 0 0 0
1709914636.0619 0 0 0 0
1709914636.0695 0 0 0 0
1709914636.0777 0 0 0 0
1709914636.0856 1 0 1 0
1709914636.0934 5 4 4 4
1709914636.1013 12 9 7 5
1709914636.1099 17 13 5 4
1709914636.1173 22 14 5 1
1709914636.1262 27 16 5 2
1709914636.1338 32 20 5 4
1709914636.1416 40 22 8 2
1709914636.1494 50 25 10 3
1709914636.1579 61 30 11 5
1709914636.1659 71 34 10 4
1709914636.1735 82 38 11 4
1709914636.1813 93 41 11 3
1709914636.1901 105 44 12 3
1709914636.1980 117 47 12 3
1709914636.2066 130 51 13 4
1709914636.2144 143 55 13 4
1709914636.2218 158 58 15 3
1709914636.2306 172 62 14 4
1709914636.2385 184 65 12 3
1709914636.2461 198 68 14 3
1709914636.2538 211 72 13 4
1709914636.2616 225 75 14 3
1709914636.2701 238 77 13 2
1709914636.2777 253 80 15 3
1709914636.2856 267 84 14 4
1709914636.2945 279 88 12 4
1709914636.3021 293 91 14 3
1709914636.3100 309 95 16 4
1709914636.3186 322 101 13 6
1709914636.3262 334 107 12 6
1709914636.3342 345 112 11 5
1709914636.3419 357 117 12 5
1709914636.3507 369 122 12 5
1709914636.3586 380 129 11 7
1709914636.3662 391 136 11 7
1709914636.3739 400 143 9 7
1709914636.3819 409 151 9 8
1709914636.3898 417 159 8 8
1709914636.3985 425 168 8 9
1709914636.4066 432 178 7 10
1709914636.4146 438 189 6 11
1709914636.4220 444 200 6 11
1709914636.4298 450 212 6 12
1709914636.4378 454 224 4 12
1709914636.4465 458 236 4 12
1709914636.4542 460 250 2 14
1709914636.4626 463 265 3 15
1709914636.4697 466 280 3 15
1709914636.4786 468 295 2 15
1709914636.4864 470 310 2 15
1709914636.4940 472 325 2 15
1709914636.5020 474 340 2 15
1709914636.5098 475 355 1 15
1709914636.5180 478 370 3 15
1709914636.5261 479 385 1 15
1709914636.5340 480 401 1 16
1709914636.5417 482 416 2 15
1709914636.5505 484 432 2 16
1709914636.5583 487 448 3 16
1709914636.5665 489 465 2 17
1709914636.5744 491 482 2 17
1709914636.5823 492 500 1 18
1709914636.5901 492 517 0 17
1709914636.5979 492 533 0 16
1709914636.6067 492 549 0 16
1709914636.6143 492 566 0 17
1709914636.6220 492 584 0 18
1709914636.6300 492 601 0 17
1709914636.6377 492 617 0 16
1709914636.6456 493 633 1 16
1709914636.6544 493 649 0 16
1709914636.6622 495 667 2 18
1709914636.6699 496 685 1 18
1709914636.6777 499 701 3 16
1709914636.6864 500 715 1 14
1709914636.6942 501 732 1 17
1709914636.7020 502 749 1 17
1709914636.7097 504 766 2 17
1709914636.7183 506 779 2 13
1709914636.7260 507 792 1 13
1709914636.7337 508 811 1 19
1709914636.7424 510 826 2 15
1709914636.7504 515 837 5 11
1709914636.7581 521 849 6 12
1709914636.7656 525 861 4 12
1709914636.7746 529 873 4 12
1709914636.7823 535 883 6 10
1709914636.7901 543 894 8 11
1709914636.7979 551 906 8 12
1709914636.8061 557 915 6 9
1709914636.8139 565 922 8 7
1709914636.8225 574 929 9 7
1709914636.8300 583 935 9 6
1709914636.8379 593 942 10 7
1709914636.8458 602 948 9 6
1709914636.8546 615 952 13 4
1709914636.8625 632 953 17 1
1709914636.8699 646 954 14 1
1709914636.8784 656 957 10 3
1709914636.8864 667 961 11 4
1709914636.8942 682 964 15 3
1709914636.9019 698 965 16 1
1709914636.9098 714 966 16 1
1709914636.9184 728 967 14 1
1709914636.9260 742 968 14 1
1709914636.9339 757 969 15 1
1709914636.9418 774 969 17 0
1709914636.9505 791 971 17 2
1709914636.9586 806 973 15 2
1709914636.9662 821 975 15 2
