% Edge sensor logfile normalized 'log_20240224_135625.195/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708779385.7396 51 258 734 874 473 93 36 60  0.0258
1708779385.7483 37 236 710 831 460 79 23 27  0.0236
1708779385.7560 37 234 672 783 436 81 25 0  0.0169
1708779385.7636 49 260 743 865 478 90 34 58  0.0260
1708779385.7716 40 231 696 829 464 81 27 27  0.0227
1708779385.7795 35 227 663 771 415 64 14 0  0.0147
1708779385.7885 44 262 750 878 486 95 42 67  0.0267
1708779385.7956 42 238 696 836 448 79 23 24  0.0227
1708779385.8036 29 227 672 773 424 73 25 0  0.0160
1708779385.8112 58 267 754 890 483 98 42 83  0.0270
1708779385.8200 20 236 688 811 438 78 29 29  0.0206
1708779385.8273 22 225 658 770 410 66 12 0  0.0140
1708779385.8356 55 267 757 871 469 91 43 65  0.0264
1708779385.8438 46 249 696 834 448 88 47 45  0.0226
1708779385.8523 29 222 665 771 408 64 25 0  0.0148
1708779385.8599 49 262 741 872 462 88 43 67  0.0258
1708779385.8678 31 233 696 818 438 74 27 24  0.0219
1708779385.8758 26 222 649 777 415 98 21 0  0.0140
1708779385.8841 55 267 734 891 483 100 40 51  0.0264
1708779385.8924 46 251 683 792 441 83 27 40  0.0190
1708779385.8998 49 222 678 803 443 91 27 9  0.0190
1708779385.9086 24 229 620 710 379 93 29 0  0.0024
1708779385.9158 40 264 688 796 452 110 29 36  0.0200
1708779385.9240 22 236 638 731 426 93 40 40  0.0075
1708779385.9318 42 229 569 644 384 95 31 0  0.0000
1708779385.9408 40 253 654 745 434 98 40 54  0.0110
1708779385.9480 6 223 573 655 387 100 18 51  0.0000
1708779385.9560 15 201 502 576 344 86 0 0  0.0000
1708779385.9643 37 253 593 682 438 120 38 40  0.0000
1708779385.9722 17 207 524 609 393 79 18 29  0.0000
1708779385.9918 0 12 83 95 46 22 0 0  0.0000
1708779385.9971 13 115 385 451 293 78 0 33  0.0000
1708779386.0060 24 179 433 515 342 96 0 0  0.0000
1708779386.0142 46 227 551 644 440 149 34 49  0.0000
1708779386.0291 8 181 450 529 360 108 18 38  0.0000
1708779386.0379 46 220 562 702 464 154 31 15  0.0004
1708779386.0468 17 176 524 665 440 122 16 20  0.0000
1708779386.0535 26 181 535 660 422 113 16 0  0.0000
1708779386.0614 60 205 614 811 521 153 29 45  0.0162
1708779386.0694 37 190 613 797 509 146 34 31  0.0148
1708779386.0771 24 159 596 810 504 139 20 2  0.0150
1708779386.0860 46 176 676 939 593 163 23 33  0.0274
1708779386.0935 35 165 660 935 570 154 16 29  0.0257
1708779386.1034 35 146 631 895 556 164 29 31  0.0225
1708779386.1091 69 165 660 944 627 204 51 42  0.0279
1708779386.1212 31 132 580 827 568 187 42 38  0.0172
1708779386.1270 35 133 546 813 579 198 38 31  0.0155
1708779386.1340 29 106 482 722 528 180 21 0  0.0035
1708779386.1480 69 126 547 824 612 227 38 56  0.0177
1708779386.1549 24 115 517 790 579 219 21 31  0.0130
1708779386.1575 24 97 484 749 563 214 31 13  0.0077
1708779386.1657 40 121 544 850 655 248 34 38  0.0216
1708779386.1740 26 104 529 799 631 231 43 15  0.0164
1708779386.1819 24 75 506 818 615 217 5 0  0.0164
1708779386.1895 64 102 578 961 723 265 36 38  0.0297
1708779386.1977 37 84 537 881 685 270 34 49  0.0249
1708779386.2059 17 69 484 827 660 256 31 31  0.0194
1708779386.2137 62 88 529 885 721 307 45 42  0.0269
