% Edge sensor logfile log_20240224_120517.858/log_edge.txt
% 	Calib white 489 599 594 598 584 588 535 421
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 900 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708772718.8113 0 0.000 0.000 0.0000
1708772718.8200 1 0.012 -0.001 0.0137
1708772718.8263 1 0.012 -0.001 0.0132
1708772718.8344 1 0.013 -0.003 0.0159
1708772718.8419 1 0.013 -0.004 0.0176
1708772718.8499 1 0.013 -0.002 0.0152
1708772718.8580 1 0.012 -0.001 0.0137
1708772718.8671 1 0.013 -0.003 0.0157
1708772718.8740 1 0.013 -0.002 0.0151
1708772718.8821 1 0.013 -0.004 0.0169
1708772718.8910 1 0.013 -0.002 0.0151
1708772718.8981 1 0.013 -0.002 0.0147
1708772718.9064 1 0.012 -0.001 0.0138
1708772718.9147 1 0.013 -0.002 0.0145
1708772718.9228 1 0.013 -0.003 0.0158
1708772718.9299 1 0.014 -0.004 0.0178
1708772718.9388 1 0.013 -0.000 0.0129
1708772718.9470 1 0.012 -0.001 0.0136
1708772718.9543 1 0.011 0.000 0.0111
1708772718.9624 1 0.013 -0.002 0.0143
1708772718.9701 1 0.012 -0.001 0.0131
1708772718.9789 1 0.011 0.002 0.0090
1708772718.9878 1 0.011 0.001 0.0103
1708772718.9940 1 0.013 -0.002 0.0149
1708772719.0020 1 0.013 -0.002 0.0147
1708772719.0110 1 0.013 -0.003 0.0157
1708772719.0188 1 0.014 -0.003 0.0165
1708772719.0261 1 0.013 -0.002 0.0153
1708772719.0339 1 0.012 -0.001 0.0132
1708772719.0423 1 0.013 -0.004 0.0172
1708772719.0507 1 0.012 -0.002 0.0145
1708772719.0585 1 0.012 -0.002 0.0138
1708772719.0670 1 0.012 -0.003 0.0152
1708772719.0744 1 0.012 -0.004 0.0160
1708772719.0823 1 0.013 -0.008 0.0203
1708772719.0915 1 0.012 -0.004 0.0165
1708772719.0991 1 0.012 -0.004 0.0159
1708772719.1069 1 0.012 -0.005 0.0168
1708772719.1153 1 0.012 -0.008 0.0195
1708772719.1229 1 0.012 -0.009 0.0211
1708772719.1308 1 0.012 -0.009 0.0204
1708772719.1394 1 0.011 -0.009 0.0202
